symbol,pattern,detector_source,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,pass_rvol_hard,pass_clv_hard,pass_wick_hard,pass_score_hard,pass_hardened,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
STARCEMENT,CUP_HANDLE,TECHNICAL_SCANNER,2026-03-31,2026,OOS_2026,BULL,86.0,2770.46,2713.56,2855.8,2.05,0.87,1.5,0.13,True,True,True,True,True,LOSS,-1.0,14,-2.05,1.33,1.21,2026-04-20,2713.56,STOP_LOSS
STARCEMENT,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-03-31,2026,OOS_2026,BULL,75.0,2770.46,2736.87,2820.84,1.21,0.87,1.5,0.13,True,True,True,True,True,WIN,1.5,1,1.82,1.72,0.0,2026-04-01,2820.840105570613,TARGET_1
STARCEMENT,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-29,2026,OOS_2026,SIDEWAYS,75.0,2806.88,2769.56,2862.85,1.33,0.87,1.9,0.13,True,True,True,True,True,WIN,1.5,3,1.99,1.73,0.28,2026-05-04,2862.8514585329954,TARGET_1
STARCEMENT,V_REVERSAL,TECHNICAL_SCANNER,2026-05-01,2026,OOS_2026,SIDEWAYS,86.0,2836.99,2666.77,3092.32,6.0,0.82,1.9,0.18,True,True,True,True,True,WIN,0.65,20,3.9,0.88,0.31,2026-05-29,2947.761459887615,TIMEOUT_20D
STARCEMENT,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-05-01,2026,OOS_2026,SIDEWAYS,75.0,2836.99,2800.57,2891.63,1.28,0.82,1.9,0.18,True,True,True,True,True,WIN,1.5,3,1.93,2.51,0.0,2026-05-06,2891.6252666758182,TARGET_1
STARCEMENT,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-06-05,2026,OOS_2026,BULL,93.0,3046.47,2929.42,3222.03,3.84,0.76,1.55,0.24,True,True,True,True,True,LOSS,-1.0,11,-3.84,1.01,1.25,2026-06-22,2929.42,STOP_LOSS
STARHEALTH,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2025-04-11,2025,VAL_2025,BULL,75.0,810.84,798.62,829.17,1.51,0.86,1.86,0.14,True,True,True,True,True,LOSS,-1.0,4,-1.51,0.86,1.51,2025-04-17,798.6204954815978,STOP_LOSS
STARHEALTH,V_REVERSAL,TECHNICAL_SCANNER,2025-12-02,2025,VAL_2025,BULL,88.0,860.36,811.35,933.86,5.7,0.91,1.68,0.09,True,True,True,True,True,WIN,0.48,20,2.74,0.55,0.68,2025-12-30,883.8911940715461,TIMEOUT_20D
STARHEALTH,BULL_FLAG,EXTENDED_LIBRARY,2026-02-27,2026,OOS_2026,BULL,75.0,1025.25,1010.5,1047.37,1.44,0.77,1.38,0.23,True,True,True,True,True,LOSS,-1.0,2,-1.44,0.04,1.6,2026-03-03,1010.4975995841138,STOP_LOSS
STARHEALTH,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-02-27,2026,OOS_2026,BULL,75.0,1025.25,1003.12,1058.43,2.16,0.77,1.38,0.23,True,True,True,True,True,LOSS,-1.0,2,-2.16,0.03,1.07,2026-03-03,1003.1238290969316,STOP_LOSS
STARHEALTH,V_REVERSAL,TECHNICAL_SCANNER,2026-02-27,2026,OOS_2026,BULL,84.0,1025.25,963.73,1117.52,6.0,0.77,1.38,0.23,True,True,True,True,True,LOSS,-1.0,12,-6.0,0.01,1.05,2026-03-17,963.73,STOP_LOSS
STARHEALTH,CUP_HANDLE,TECHNICAL_SCANNER,2026-05-18,2026,OOS_2026,BULL,90.0,1023.68,987.68,1077.67,3.52,0.99,1.81,0.01,True,True,True,True,True,LOSS,-0.53,20,-1.87,0.7,0.8,2026-06-15,1004.5432808602126,TIMEOUT_20D
STARHEALTH,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-05-18,2026,OOS_2026,BULL,75.0,1023.68,1010.15,1043.96,1.32,0.99,1.81,0.01,True,True,True,True,True,LOSS,-1.0,2,-1.32,0.08,1.48,2026-05-20,1010.1526879052213,STOP_LOSS
STARHEALTH,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-06-08,2026,OOS_2026,BULL,75.0,1023.91,1009.81,1045.07,1.38,0.81,1.91,0.19,True,True,True,True,True,WIN,1.5,1,2.07,1.78,0.0,2026-06-09,1045.0748464556955,TARGET_1
STARHEALTH,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-06-18,2026,OOS_2026,SIDEWAYS,75.0,980.03,966.25,1000.71,1.41,0.77,1.58,0.23,True,True,True,True,True,WIN,1.5,1,2.11,2.05,0.0,2026-06-19,1000.714751459379,TARGET_1
STLTECH,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-03-24,2025,VAL_2025,SIDEWAYS,75.0,1715.65,1687.96,1757.17,1.61,0.9,1.47,0.1,True,True,True,True,True,LOSS,-1.0,2,-1.61,0.0,1.22,2025-03-26,1687.9630788640393,STOP_LOSS
STLTECH,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-03-24,2025,VAL_2025,SIDEWAYS,75.0,1715.65,1687.96,1757.17,1.61,0.9,1.47,0.1,True,True,True,True,True,LOSS,-1.0,2,-1.61,0.0,1.22,2025-03-26,1687.9630788640393,STOP_LOSS
STLTECH,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2025-03-26,2025,VAL_2025,BEAR,75.0,1688.66,1662.08,1728.52,1.57,0.75,1.76,0.25,True,True,True,True,True,WIN,1.5,6,2.36,2.08,0.63,2025-04-03,1728.5215546035033,TARGET_1
STLTECH,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2025-03-26,2025,VAL_2025,BEAR,85.0,1688.66,1636.54,1766.83,3.09,0.75,1.76,0.25,True,True,True,True,True,WIN,1.5,18,4.63,1.58,0.71,2025-04-21,1766.83,TARGET_1
STLTECH,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2025-04-04,2025,VAL_2025,BEAR,75.0,1700.49,1672.88,1741.89,1.62,0.83,1.53,0.17,True,True,True,True,True,WIN,1.5,1,2.43,1.55,0.0,2025-04-07,1741.8890693006795,TARGET_1
STLTECH,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2025-04-04,2025,VAL_2025,BEAR,87.0,1700.49,1629.1,1807.57,4.2,0.83,1.53,0.17,True,True,True,True,True,WIN,1.5,14,6.3,1.71,0.68,2025-04-24,1807.57,TARGET_1
STLTECH,CUP_HANDLE,TECHNICAL_SCANNER,2025-07-25,2025,VAL_2025,BULL,91.0,1994.94,1945.69,2068.81,2.47,0.89,1.6,0.11,True,True,True,True,True,WIN,1.5,13,3.7,1.54,0.48,2025-08-13,2068.81,TARGET_1
STLTECH,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-07-25,2025,VAL_2025,BULL,75.0,1994.94,1966.81,2037.13,1.41,0.89,1.6,0.11,True,True,True,True,True,WIN,1.5,9,2.11,1.9,0.83,2025-08-07,2037.1250516137904,TARGET_1
STLTECH,CUP_HANDLE,TECHNICAL_SCANNER,2025-08-11,2025,VAL_2025,BULL,91.0,2033.39,1997.63,2087.03,1.76,0.91,1.62,0.09,True,True,True,True,True,LOSS,-1.0,4,-1.76,1.04,1.31,2025-08-15,1997.63,STOP_LOSS
STLTECH,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-09-08,2025,VAL_2025,SIDEWAYS,75.0,1980.32,1951.72,2023.22,1.44,0.91,1.47,0.09,True,True,True,True,True,LOSS,-1.0,5,-1.44,1.12,1.1,2025-09-15,1951.7199009054261,STOP_LOSS
STLTECH,CUP_HANDLE,TECHNICAL_SCANNER,2025-09-29,2025,VAL_2025,BULL,83.0,2015.45,1959.76,2098.99,2.76,0.82,1.64,0.18,True,True,True,True,True,LOSS,-0.2,20,-0.56,0.42,0.99,2025-10-27,2004.2112046799407,TIMEOUT_20D
STLTECH,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-09-29,2025,VAL_2025,BULL,75.0,2015.45,1987.4,2057.53,1.39,0.82,1.64,0.18,True,True,True,True,True,LOSS,-1.0,5,-1.39,0.84,1.19,2025-10-06,1987.402741056573,STOP_LOSS
STLTECH,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-01-22,2026,OOS_2026,SIDEWAYS,75.0,1955.04,1930.38,1992.04,1.26,0.93,1.67,0.07,True,True,True,True,True,LOSS,-1.0,1,-1.26,0.0,1.52,2026-01-23,1930.3842287308537,STOP_LOSS
STLTECH,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-03-26,2026,OOS_2026,BULL,75.0,2149.71,2106.36,2214.73,2.02,0.92,1.97,0.08,True,True,True,True,True,WIN,1.5,6,3.02,3.08,0.23,2026-04-03,2214.7335672264708,TARGET_1
STLTECH,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-03-26,2026,OOS_2026,BULL,97.0,2149.71,2066.05,2275.2,3.89,0.92,1.97,0.08,True,True,True,True,True,WIN,1.5,6,5.84,1.6,0.12,2026-04-03,2275.2,TARGET_1
STLTECH,BULL_FLAG,EXTENDED_LIBRARY,2026-03-30,2026,OOS_2026,BULL,75.0,2162.73,2135.43,2203.69,1.26,0.83,1.97,0.17,True,True,True,True,True,WIN,1.5,1,1.89,1.72,0.0,2026-03-31,2203.6883541920424,TARGET_1
STLTECH,CUP_HANDLE,TECHNICAL_SCANNER,2026-05-22,2026,OOS_2026,BEAR,91.0,2129.48,2094.62,2181.77,1.64,0.9,1.52,0.1,True,True,True,True,True,LOSS,-1.0,3,-1.64,0.59,1.29,2026-05-27,2094.62,STOP_LOSS
STLTECH,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-08-03,2026,OOS_2026,BEAR,89.0,2006.62,1947.73,2094.96,2.93,0.91,1.63,0.09,True,True,True,True,True,LOSS,-1.0,5,-2.93,0.65,1.01,2026-08-10,1947.73,STOP_LOSS
STOVEKRAFT,BULL_PENNANT,TECHNICAL_SCANNER,2025-12-12,2025,VAL_2025,SIDEWAYS,94.0,618.71,581.59,674.39,6.0,0.9,2.04,0.1,True,True,True,True,True,LOSS,-1.0,3,-6.0,0.0,1.11,2025-12-16,581.59,STOP_LOSS
STOVEKRAFT,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2025-12-12,2025,VAL_2025,SIDEWAYS,75.0,618.71,595.73,653.18,3.71,0.9,2.04,0.1,True,True,True,True,True,LOSS,-1.0,1,-3.71,0.0,1.28,2025-12-14,595.7280334969373,STOP_LOSS
STOVEKRAFT,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2025-12-12,2025,VAL_2025,SIDEWAYS,75.0,618.71,595.73,653.18,3.71,0.9,2.04,0.1,True,True,True,True,True,LOSS,-1.0,1,-3.71,0.0,1.28,2025-12-14,595.7280334969373,STOP_LOSS
STOVEKRAFT,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-03-10,2026,OOS_2026,BEAR,75.0,484.27,462.46,516.99,4.5,0.85,2.18,0.15,True,True,True,True,True,WIN,1.5,1,6.76,3.73,0.0,2026-03-10,516.991506103911,TARGET_1
STOVEKRAFT,SHAKEOUT_RECLAIM,TECHNICAL_SCANNER,2026-03-10,2026,OOS_2026,BEAR,92.0,484.27,455.22,527.85,6.0,0.85,2.18,0.15,True,True,True,True,True,WIN,1.5,1,9.0,2.8,0.0,2026-03-10,527.85,TARGET_1
STOVEKRAFT,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-03-10,2026,OOS_2026,BEAR,75.0,484.27,462.46,516.99,4.5,0.85,2.18,0.15,True,True,True,True,True,WIN,1.5,1,6.76,3.73,0.0,2026-03-10,516.991506103911,TARGET_1
STOVEKRAFT,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-23,2026,OOS_2026,BULL,75.0,546.96,520.95,585.98,4.76,0.87,2.34,0.13,True,True,True,True,True,WIN,1.5,13,7.13,1.9,0.54,2026-05-11,585.9813504547224,TARGET_1
STOVEKRAFT,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-04-23,2026,OOS_2026,BULL,75.0,546.96,520.95,585.98,4.76,0.87,2.34,0.13,True,True,True,True,True,WIN,1.5,13,7.13,1.9,0.54,2026-05-11,585.9813504547224,TARGET_1
STOVEKRAFT,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-04-23,2026,OOS_2026,BULL,97.0,546.96,514.14,596.19,6.0,0.87,2.34,0.13,True,True,True,True,True,WIN,1.5,13,9.0,1.51,0.43,2026-05-11,596.19,TARGET_1
STOVEKRAFT,CUP_AND_HANDLE,EXTENDED_LIBRARY,2026-05-27,2026,OOS_2026,BULL,75.0,603.32,578.87,640.01,4.05,0.91,2.3,0.09,True,True,True,True,True,WIN,1.5,3,6.08,1.73,0.44,2026-05-31,640.0100892620152,TARGET_1
STOVEKRAFT,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2026-05-27,2026,OOS_2026,BULL,95.0,603.32,572.55,649.49,5.1,0.91,2.3,0.09,True,True,True,True,True,WIN,1.5,6,7.65,1.83,0.35,2026-06-03,649.49,TARGET_1
STYL,DOUBLE_BOTTOM_SHAKEOUT,EXTENDED_LIBRARY,2026-03-09,2026,OOS_2026,SIDEWAYS,75.0,258.44,246.37,276.54,4.67,0.88,4.09,0.12,True,True,True,True,True,LOSS,-1.0,6,-4.67,1.21,1.19,2026-03-16,246.36986091293932,STOP_LOSS
STYL,FALLING_WEDGE_REVERSAL,EXTENDED_LIBRARY,2026-03-09,2026,OOS_2026,SIDEWAYS,75.0,258.44,246.37,276.54,4.67,0.88,4.09,0.12,True,True,True,True,True,LOSS,-1.0,6,-4.67,1.21,1.19,2026-03-16,246.36986091293932,STOP_LOSS
STYL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-03-09,2026,OOS_2026,SIDEWAYS,75.0,258.44,246.37,276.54,4.67,0.88,4.09,0.12,True,True,True,True,True,LOSS,-1.0,6,-4.67,1.21,1.19,2026-03-16,246.36986091293932,STOP_LOSS
STYL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-03-09,2026,OOS_2026,SIDEWAYS,96.0,258.44,242.93,281.7,6.0,0.88,4.09,0.12,True,True,True,True,True,LOSS,-1.0,8,-6.0,0.94,1.99,2026-03-18,242.93,STOP_LOSS
STYL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-20,2026,OOS_2026,SIDEWAYS,75.0,244.66,232.95,262.24,4.79,0.78,2.64,0.22,True,True,True,True,True,WIN,1.5,13,7.18,1.89,0.81,2026-05-06,262.24021441429005,TARGET_1
STYL,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-04-20,2026,OOS_2026,SIDEWAYS,75.0,244.66,232.95,262.24,4.79,0.78,2.64,0.22,True,True,True,True,True,WIN,1.5,13,7.18,1.89,0.81,2026-05-06,262.24021441429005,TARGET_1
STYL,WYCKOFF_SPRING_TYPE_2,TECHNICAL_SCANNER,2026-04-20,2026,OOS_2026,SIDEWAYS,94.0,244.66,229.98,266.69,6.0,0.78,2.64,0.22,True,True,True,True,True,WIN,1.5,13,9.0,1.51,0.64,2026-05-06,266.69,TARGET_1
STYL,CUP_AND_HANDLE,EXTENDED_LIBRARY,2026-05-07,2026,OOS_2026,BULL,75.0,266.53,256.24,281.95,3.86,0.99,2.66,0.01,True,True,True,True,True,LOSS,-1.0,3,-3.86,1.32,1.28,2026-05-11,256.2435143192898,STOP_LOSS
STYL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-07,2026,OOS_2026,BULL,75.0,266.53,256.24,281.95,3.86,0.99,2.66,0.01,True,True,True,True,True,LOSS,-1.0,3,-3.86,1.32,1.28,2026-05-11,256.2435143192898,STOP_LOSS
STYL,VCP_CONTRACTION,EXTENDED_LIBRARY,2026-05-07,2026,OOS_2026,BULL,75.0,266.53,256.24,281.95,3.86,0.99,2.66,0.01,True,True,True,True,True,LOSS,-1.0,3,-3.86,1.32,1.28,2026-05-11,256.2435143192898,STOP_LOSS
STYL,BULL_FLAG,TECHNICAL_SCANNER,2026-06-22,2026,OOS_2026,BULL,86.0,304.33,286.07,331.71,6.0,0.77,1.52,0.23,True,True,True,True,True,WIN,1.5,8,9.0,1.69,0.26,2026-07-01,331.71,TARGET_1
STYL,BULL_FLAG,EXTENDED_LIBRARY,2026-07-01,2026,OOS_2026,BULL,75.0,325.25,313.66,342.62,3.56,0.83,1.45,0.17,True,True,True,True,True,WIN,1.5,4,5.34,2.24,0.79,2026-07-06,342.6168256853686,TARGET_1
STYL,BULL_FLAG,TECHNICAL_SCANNER,2026-07-01,2026,OOS_2026,BULL,85.0,325.25,305.73,354.52,6.0,0.83,1.45,0.17,True,True,True,True,True,WIN,1.5,5,9.0,2.08,0.47,2026-07-07,354.52,TARGET_1
STYL,BULL_FLAG,EXTENDED_LIBRARY,2026-07-07,2026,OOS_2026,BULL,75.0,345.57,332.19,365.63,3.87,0.78,2.59,0.22,True,True,True,True,True,LOSS,-1.0,1,-3.87,1.51,1.0,2026-07-07,332.1937670896483,INTRABAR_AMBIGUITY_LOSS
STYL,BULL_FLAG,TECHNICAL_SCANNER,2026-07-07,2026,OOS_2026,BULL,92.0,345.57,324.83,376.67,6.0,0.78,2.59,0.22,True,True,True,True,True,WIN,1.5,5,9.0,2.5,0.65,2026-07-13,376.67,TARGET_1
STYL,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2026-08-07,2026,OOS_2026,BULL,75.0,405.19,385.06,435.38,4.97,0.89,1.81,0.11,True,True,True,True,True,LOSS,-1.0,8,-4.97,1.29,1.54,2026-08-18,385.062919713941,STOP_LOSS
STYL,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-08-07,2026,OOS_2026,BULL,75.0,405.19,385.06,435.38,4.97,0.89,1.81,0.11,True,True,True,True,True,LOSS,-1.0,8,-4.97,1.29,1.54,2026-08-18,385.062919713941,STOP_LOSS
STYLAMIND,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2025-12-22,2025,VAL_2025,BULL,75.0,2255.1,2182.73,2363.66,3.21,0.8,1.91,0.2,True,True,True,True,True,LOSS,-1.0,3,-3.21,2.42,1.95,2025-12-25,2182.7297689106936,INTRABAR_AMBIGUITY_LOSS
STYLAMIND,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-12-22,2025,VAL_2025,BULL,91.0,2255.1,2172.7,2378.7,3.65,0.8,1.91,0.2,True,True,True,True,True,LOSS,-1.0,3,-3.65,2.12,1.72,2025-12-25,2172.7,INTRABAR_AMBIGUITY_LOSS
STYLAMIND,BULL_FLAG,TECHNICAL_SCANNER,2026-04-15,2026,OOS_2026,BULL,88.0,2250.6,2201.04,2324.94,2.2,0.84,4.09,0.16,True,True,True,True,True,WIN,1.5,15,3.3,1.92,0.56,2026-05-05,2324.94,TARGET_1
STYLAMIND,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-04-15,2026,OOS_2026,BULL,75.0,2250.6,2209.98,2311.54,1.81,0.84,4.09,0.16,True,True,True,True,True,WIN,1.5,15,2.71,2.34,0.68,2026-05-05,2311.5352788585888,TARGET_1
STYLAMIND,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-15,2026,OOS_2026,BULL,75.0,2250.6,2223.52,2291.22,1.2,0.84,4.09,0.16,True,True,True,True,True,LOSS,-1.0,6,-1.2,0.64,1.02,2026-04-22,2223.517794899655,STOP_LOSS
STYLAMIND,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-04-15,2026,OOS_2026,BULL,75.0,2250.6,2223.52,2291.22,1.2,0.84,4.09,0.16,True,True,True,True,True,LOSS,-1.0,6,-1.2,0.64,1.02,2026-04-22,2223.517794899655,STOP_LOSS
STYLAMIND,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2026-05-06,2026,OOS_2026,BULL,75.0,2322.6,2297.8,2359.8,1.07,0.8,1.53,0.2,True,True,True,True,True,WIN,1.5,1,1.6,14.16,0.0,2026-05-06,2359.799119124232,TARGET_1
STYLAMIND,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-05-06,2026,OOS_2026,BULL,75.0,2322.6,2285.4,2378.4,1.6,0.8,1.53,0.2,True,True,True,True,True,WIN,1.5,1,2.4,9.44,0.0,2026-05-06,2378.398629858223,TARGET_1
STYLAMIND,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-05-06,2026,OOS_2026,BULL,75.0,2322.6,2297.8,2359.8,1.07,0.8,1.53,0.2,True,True,True,True,True,WIN,1.5,1,1.6,14.16,0.0,2026-05-06,2359.799119124232,TARGET_1
STYLAMIND,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-05-07,2026,OOS_2026,BULL,75.0,2634.8,2562.64,2743.04,2.74,0.88,7.67,0.12,True,True,True,True,True,LOSS,-1.0,1,-2.74,1.46,1.51,2026-05-07,2562.640258874039,STOP_LOSS
STYLAMIND,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-05-07,2026,OOS_2026,BULL,90.0,2634.8,2476.71,2871.94,6.0,0.88,7.67,0.12,True,True,True,True,True,LOSS,-1.0,2,-6.0,0.67,1.04,2026-05-10,2476.71,STOP_LOSS
STYLAMIND,MULTI_MONTH_BASE_BREAKOUT,EXTENDED_LIBRARY,2026-05-18,2026,OOS_2026,BULL,75.0,2805.8,2661.21,3022.69,5.15,0.91,2.15,0.09,True,True,True,True,True,WIN,1.5,13,7.73,2.17,0.72,2026-06-03,3022.688141931202,TARGET_1
STYLAMIND,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2026-05-18,2026,OOS_2026,BULL,97.0,2805.8,2667.5,3013.25,4.93,0.91,2.15,0.09,True,True,True,True,True,WIN,1.5,13,7.39,2.27,0.75,2026-06-03,3013.25,TARGET_1
STYLAMIND,UNDERCUT_AND_RALLY,EXTENDED_LIBRARY,2026-07-10,2026,OOS_2026,BULL,75.0,3284.8,3161.55,3469.67,3.75,0.8,2.81,0.2,True,True,True,True,True,WIN,1.5,7,5.63,2.05,0.62,2026-07-20,3469.672537504138,TARGET_1
STYLAMIND,BULL_FLAG,TECHNICAL_SCANNER,2026-07-20,2026,OOS_2026,BULL,93.0,3414.3,3209.44,3721.59,6.0,0.76,2.18,0.24,True,True,True,True,True,WIN,1.5,2,9.0,3.59,0.62,2026-07-21,3721.59,TARGET_1
STYLAMIND,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-07-20,2026,OOS_2026,BULL,75.0,3414.3,3287.43,3604.61,3.72,0.76,2.18,0.24,True,True,True,True,True,WIN,1.5,2,5.57,5.8,0.99,2026-07-21,3604.607083003279,TARGET_1
STYLAMIND,WYCKOFF_SPRING_TYPE_2,EXTENDED_LIBRARY,2026-07-20,2026,OOS_2026,BULL,75.0,3414.3,3287.43,3604.61,3.72,0.76,2.18,0.24,True,True,True,True,True,WIN,1.5,2,5.57,5.8,0.99,2026-07-21,3604.607083003279,TARGET_1
STYRENIX,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-05-22,2025,VAL_2025,BULL,75.0,1935.6,1905.17,1981.25,1.57,0.82,1.55,0.18,True,True,True,True,True,LOSS,-1.0,2,-1.57,1.26,1.04,2025-05-26,1905.1678860294235,STOP_LOSS
STYRENIX,ASCENDING_TRIANGLE,EXTENDED_LIBRARY,2025-09-08,2025,VAL_2025,SIDEWAYS,75.0,2011.94,1980.63,2058.9,1.56,0.86,1.76,0.14,True,True,True,True,True,WIN,1.5,3,2.33,1.58,0.82,2025-09-11,2058.895078922464,TARGET_1
STYRENIX,CUP_AND_HANDLE,EXTENDED_LIBRARY,2025-09-08,2025,VAL_2025,SIDEWAYS,75.0,2011.94,1980.63,2058.9,1.56,0.86,1.76,0.14,True,True,True,True,True,WIN,1.5,3,2.33,1.58,0.82,2025-09-11,2058.895078922464,TARGET_1
STYRENIX,DOUBLE_BOTTOM,TECHNICAL_SCANNER,2025-09-08,2025,VAL_2025,SIDEWAYS,91.0,2011.94,1916.2,2155.54,4.76,0.86,1.76,0.14,True,True,True,True,True,WIN,0.45,20,2.16,0.69,0.43,2025-10-06,2055.4844724218256,TIMEOUT_20D
STYRENIX,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-09-08,2025,VAL_2025,SIDEWAYS,75.0,2011.94,1964.98,2082.37,2.33,0.86,1.76,0.14,True,True,True,True,True,WIN,0.93,20,2.16,1.4,0.88,2025-10-06,2055.4844724218256,TIMEOUT_20D
STYRENIX,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2026-04-20,2026,OOS_2026,SIDEWAYS,75.0,2370.6,2337.89,2419.67,1.38,0.87,1.76,0.13,True,True,True,True,True,WIN,1.5,2,2.07,2.13,0.0,2026-04-22,2419.668408521356,TARGET_1
SUBROS,CUP_HANDLE,TECHNICAL_SCANNER,2025-03-26,2025,VAL_2025,BULL,88.0,1338.53,1304.31,1389.86,2.56,0.92,1.47,0.08,True,True,True,True,True,WIN,1.06,20,2.72,1.19,0.48,2025-04-23,1374.9293734046714,TIMEOUT_20D
SUBROS,PENNANT_CONVERGENCE,EXTENDED_LIBRARY,2025-03-26,2025,VAL_2025,BULL,75.0,1338.53,1319.84,1366.56,1.4,0.92,1.47,0.08,True,True,True,True,True,WIN,1.5,2,2.09,2.18,0.08,2025-03-28,1366.5580619503446,TARGET_1
SUBROS,CUP_HANDLE,TECHNICAL_SCANNER,2025-04-18,2025,VAL_2025,BULL,91.0,1348.86,1315.57,1398.79,2.47,0.81,2.07,0.19,True,True,True,True,True,LOSS,-1.0,5,-2.47,0.83,1.06,2025-04-25,1315.57,STOP_LOSS
SUBROS,PULLBACK_EMA_BOUNCE,EXTENDED_LIBRARY,2025-04-18,2025,VAL_2025,BULL,75.0,1348.86,1329.71,1377.59,1.42,0.81,2.07,0.19,True,True,True,True,True,LOSS,-1.0,1,-1.42,0.0,1.17,2025-04-21,1329.7059723112027,STOP_LOSS
SUBROS,CUP_HANDLE,TECHNICAL_SCANNER,2025-05-09,2025,VAL_2025,BULL,91.0,1332.73,1305.19,1374.05,2.07,0.93,1.54,0.07,True,True,True,True,True,WIN,1.5,6,3.1,2.12,0.11,2025-05-19,1374.05,TARGET_1
SUBROS,FLAT_BASE_BREAKOUT,EXTENDED_LIBRARY,2025-05-19,2025,VAL_2025,BULL,75.0,1390.91,1359.87,1437.47,2.23,0.97,1.68,0.03,True,True,True,True,True,WIN,1.5,6,3.35,1.98,0.0,2025-05-27,1437.4683168235736,TARGET_1
SUBROS,MULTI_MONTH_BASE_BREAKOUT,TECHNICAL_SCANNER,2025-05-19,2025,VAL_2025,BULL,94.0,1390.91,1337.86,1470.49,3.81,0.97,1.68,0.03,True,True,True,True,True,WIN,1.5,8,5.72,1.61,0.0,2025-05-29,1470.49,TARGET_1
SUBROS,BULL_FLAG,EXTENDED_LIBRARY,2025-05-26,2025,VAL_2025,BULL,75.0,1433.53,1415.04,1461.27,1.29,0.98,1.61,0.02,True,True,True,True,True,WIN,1.5,3,1.94,2.3,0.0,2025-05-29,1461.2739530054203,TARGET_1
