event_id,slot_id,session_date,trigger_time,symbol,sector,regime,bear_days,rvol,clv,oi_delta_pct,entry_price_rs,sl_price_rs,risk_rs,target_1_rs,target_2_rs,target_3_rs,mfe_price_rs,mfe_r,realized_r,realized_pnl_per_share_rs,time_to_mfe_min
EVT_750_0025281,BEAR_SLOT_2,2022-09-14,10:03:00,VOLTAS_467,NIFTY_INFRA,BEAR,5,5.12,0.89,-1.26,1680.0,1670.76,9.24,1707.72,1726.2,1772.4,1793.65,12.3,6.828,63.09,54
EVT_750_0025299,BEAR_SLOT_2,2022-09-14,10:10:00,FEDERALBNK_320,NIFTY_PHARMA,BEAR,6,4.01,0.936,-1.27,185.0,183.5,1.5,189.5,192.5,200.0,204.27,12.85,7.026,10.54,60
EVT_750_0025342,BEAR_SLOT_2,2022-09-15,09:30:00,GODREJPROP,NIFTY_MEDIA,BEAR,5,5.19,0.814,-1.42,3100.0,3082.95,17.05,3151.15,3185.25,3270.5,3156.95,3.34,3.136,53.47,114
EVT_750_0025409,BEAR_SLOT_2,2022-09-19,09:52:00,FORTIS_538,NIFTY_ENERGY,BEAR,3,4.76,0.955,-2.45,520.0,517.14,2.86,528.58,534.3,548.6,532.38,4.33,3.532,10.1,72
EVT_750_0025420,BEAR_SLOT_2,2022-09-19,09:44:00,ICICIBANK_127,NIFTY_METAL,BEAR,3,3.21,0.928,-0.99,1220.0,1213.29,6.71,1240.13,1253.55,1287.1,1289.58,10.37,6.133,41.15,16
EVT_750_0025446,BEAR_SLOT_2,2022-09-19,10:01:00,JSWSTEEL_267,NIFTY_FIN_SERVICE,BEAR,4,3.74,0.914,-1.36,960.0,954.72,5.28,975.84,986.4,1012.8,1035.56,14.31,7.552,39.87,48
EVT_750_0025483,BEAR_SLOT_2,2022-09-20,09:20:00,SWIGGY_291,NIFTY_FIN_SERVICE,BEAR,6,3.9,0.871,-1.89,420.0,417.69,2.31,426.93,431.55,443.1,446.66,11.54,6.554,15.14,22
EVT_750_0025487,BEAR_SLOT_2,2022-09-20,10:07:00,MANAPPURAM_188,NIFTY_PHARMA,BEAR,5,3.05,0.95,-2.3,195.0,193.5,1.5,199.5,202.5,210.0,203.85,5.9,4.524,6.79,54
EVT_750_0025672,BEAR_SLOT_2,2022-09-22,10:15:00,PIDILITIND_402,NIFTY_MEDIA,BEAR,6,3.16,0.861,-0.93,3050.0,3033.23,16.77,3100.31,3133.85,3217.7,3122.11,4.3,3.52,59.03,60
EVT_750_0025708,BEAR_SLOT_2,2022-09-23,09:36:00,SBIN_248,NIFTY_PHARMA,BEAR,4,5.32,0.896,-1.7,825.0,820.46,4.54,838.62,847.7,870.4,865.81,8.99,5.636,25.59,47
EVT_750_0025780,BEAR_SLOT_2,2022-09-26,10:08:00,PERSISTENT_408,NIFTY_CONSUMPTION,BEAR,5,3.28,0.88,-1.31,5100.0,5071.95,28.05,5184.15,5240.25,5380.5,5459.32,12.81,7.012,196.69,17
EVT_750_0026013,BEAR_SLOT_2,2022-09-30,09:40:00,KOTAKBANK_324,NIFTY_CONSUMPTION,BEAR,5,3.57,0.834,-0.52,1780.0,1770.21,9.79,1809.37,1828.95,1877.9,1852.45,7.4,5.064,49.58,60
EVT_750_0026105,BEAR_SLOT_2,2022-10-04,09:27:00,TATAMOTORS_611,NIFTY_INFRA,BEAR,3,5.35,0.86,-2.31,985.0,979.58,5.42,1001.26,1012.1,1039.2,1029.44,8.2,5.352,29.01,59
EVT_750_0026274,BEAR_SLOT_2,2022-10-07,09:53:00,SUNPHARMA_614,NIFTY_BANK,BEAR,4,3.62,0.92,-1.51,1760.0,1750.32,9.68,1789.04,1808.4,1856.8,1853.12,9.62,5.863,56.75,56
EVT_750_0026298,BEAR_SLOT_2,2022-10-07,09:27:00,SUNPHARMA_734,NIFTY_BANK,BEAR,3,5.35,0.859,-1.26,1760.0,1750.32,9.68,1789.04,1808.4,1856.8,1815.56,5.74,4.466,43.23,45
EVT_750_0026323,BEAR_SLOT_2,2022-10-10,09:58:00,TITAN_640,NIFTY_FMCG,BEAR,3,4.46,0.859,-2.42,3420.0,3401.19,18.81,3476.43,3514.05,3608.1,3547.53,6.78,4.841,91.06,45
EVT_750_0026329,BEAR_SLOT_2,2022-10-10,09:56:00,HAVELLS_589,NIFTY_AUTO,BEAR,6,3.88,0.876,-0.9,1820.0,1809.99,10.01,1850.03,1870.05,1920.1,1878.06,5.8,4.488,44.92,65
EVT_750_0026387,BEAR_SLOT_2,2022-10-11,09:51:00,CROMPTON_350,NIFTY_BANK,BEAR,6,4.49,0.953,-1.66,410.0,407.75,2.25,416.75,421.25,432.5,421.25,5.0,4.2,9.45,114
EVT_750_0026400,BEAR_SLOT_2,2022-10-11,09:18:00,INDUSINDBK_563,NIFTY_INFRA,BEAR,5,5.21,0.959,-2.06,1420.0,1412.19,7.81,1443.43,1459.05,1498.1,1515.36,12.21,6.796,53.08,27
EVT_750_0026535,BEAR_SLOT_2,2022-10-14,09:50:00,DLF_749,NIFTY_IT,BEAR,5,5.43,0.976,-2.0,830.0,825.44,4.56,843.68,852.8,875.6,879.07,10.76,6.274,28.61,62
EVT_750_0026555,BEAR_SLOT_2,2022-10-14,10:14:00,DMART_172,NIFTY_FMCG,BEAR,6,4.0,0.806,-1.09,4700.0,4674.15,25.85,4777.55,4829.25,4958.5,4859.24,6.16,4.618,119.38,47
EVT_750_0026676,BEAR_SLOT_2,2022-10-18,09:47:00,VEDL_748,NIFTY_FMCG,BEAR,6,5.32,0.924,-1.11,460.0,457.47,2.53,467.59,472.65,485.3,485.15,9.94,5.978,15.12,64
EVT_750_0026816,BEAR_SLOT_2,2022-10-21,09:45:00,TRENT_721,NIFTY_AUTO,BEAR,4,3.72,0.892,-1.95,6850.0,6812.33,37.67,6963.01,7038.35,7226.7,7384.16,14.18,7.505,282.71,51
EVT_750_0026925,BEAR_SLOT_2,2022-10-25,09:44:00,BIOCON_423,NIFTY_FIN_SERVICE,BEAR,5,4.55,0.808,-1.92,345.0,343.1,1.9,350.7,354.5,364.0,357.33,6.49,4.736,9.0,63
EVT_750_0026935,BEAR_SLOT_2,2022-10-25,09:54:00,HAL_519,NIFTY_FIN_SERVICE,BEAR,5,4.35,0.869,-2.11,4650.0,4624.43,25.57,4726.71,4777.85,4905.7,4884.99,9.19,5.708,145.95,39
EVT_750_0027005,BEAR_SLOT_2,2022-10-26,09:37:00,PIDILITIND_162,NIFTY_MEDIA,BEAR,4,3.94,0.847,-2.09,3050.0,3033.23,16.77,3100.31,3133.85,3217.7,3160.01,6.56,4.762,79.86,62
EVT_750_0027209,BEAR_SLOT_2,2022-11-01,09:35:00,ITC,NIFTY_REALTY,BEAR,4,4.07,0.936,-1.15,495.0,492.28,2.72,503.16,508.6,522.2,527.5,11.95,6.702,18.23,32
EVT_750_0027288,BEAR_SLOT_2,2022-11-02,09:58:00,OBEROIRLTY_751,NIFTY_METAL,BEAR,6,3.49,0.917,-1.5,1780.0,1770.21,9.79,1809.37,1828.95,1877.9,1857.44,7.91,5.248,51.38,28
EVT_750_0027405,BEAR_SLOT_2,2022-11-04,09:55:00,SYRMA_354,NIFTY_MEDIA,BEAR,3,3.88,0.971,-2.19,480.0,477.36,2.64,487.92,493.2,506.4,497.08,6.47,4.729,12.48,34
EVT_750_0027539,BEAR_SLOT_2,2022-11-08,09:27:00,TATASTEEL,NIFTY_BANK,BEAR,3,4.72,0.937,-1.84,152.0,150.5,1.5,156.5,159.5,167.0,166.14,9.43,5.795,8.69,21
EVT_750_0027705,BEAR_SLOT_2,2022-11-14,09:42:00,VEDL_148,NIFTY_FMCG,BEAR,3,5.2,0.901,-1.93,460.0,457.47,2.53,467.59,472.65,485.3,466.86,2.71,1.084,2.74,51
EVT_750_0027716,BEAR_SLOT_2,2022-11-14,09:27:00,MPHASIS_719,NIFTY_INFRA,BEAR,3,3.18,0.964,-1.64,2950.0,2933.78,16.22,2998.66,3031.1,3112.2,3012.93,3.88,3.352,54.37,29
EVT_750_0027784,BEAR_SLOT_2,2022-11-15,09:35:00,SUZLON_460,NIFTY_FMCG,BEAR,4,4.61,0.916,-2.07,75.0,73.5,1.5,79.5,82.5,90.0,95.43,13.62,7.303,10.95,35
EVT_750_0027792,BEAR_SLOT_2,2022-11-16,09:27:00,SIEMENS_403,NIFTY_METAL,BEAR,5,4.47,0.957,-2.41,6700.0,6663.15,36.85,6810.55,6884.25,7068.5,7203.37,13.66,7.318,269.67,60
EVT_750_0027830,BEAR_SLOT_2,2022-11-16,09:31:00,GODREJPROP_150,NIFTY_MEDIA,BEAR,5,3.89,0.849,-1.76,3100.0,3082.95,17.05,3151.15,3185.25,3270.5,3170.42,4.13,3.452,58.86,68
EVT_750_0027845,BEAR_SLOT_2,2022-11-16,09:34:00,POLYCAB_123,NIFTY_FIN_SERVICE,BEAR,5,4.7,0.874,-0.91,6250.0,6215.62,34.38,6353.14,6421.9,6593.8,6593.11,9.98,5.993,206.04,52
EVT_750_0027870,BEAR_SLOT_2,2022-11-17,10:10:00,TCS_610,NIFTY_ENERGY,BEAR,5,4.78,0.928,-0.81,4280.0,4256.46,23.54,4350.62,4397.7,4515.4,4474.91,8.28,5.381,126.67,38
EVT_750_0027915,BEAR_SLOT_2,2022-11-18,09:50:00,BANKBARODA_437,NIFTY_IT,BEAR,6,5.33,0.844,-1.55,245.0,243.5,1.5,249.5,252.5,260.0,260.24,10.16,6.058,9.09,41
EVT_750_0028026,BEAR_SLOT_2,2022-11-22,09:38:00,SIEMENS_643,NIFTY_METAL,BEAR,6,4.83,0.898,-1.11,6700.0,6663.15,36.85,6810.55,6884.25,7068.5,7072.55,10.11,6.04,222.57,54
EVT_750_0028091,BEAR_SLOT_2,2022-11-23,10:13:00,MARUTI_733,NIFTY_AUTO,BEAR,5,4.04,0.961,-2.47,3086.0,3069.03,16.97,3136.91,3170.85,3255.7,3227.7,8.35,5.406,91.74,25
EVT_750_0028284,BEAR_SLOT_2,2022-11-28,09:32:00,IDFCFIRSTB_439,NIFTY_METAL,BEAR,3,4.19,0.891,-0.94,72.0,70.5,1.5,76.5,79.5,87.0,86.05,9.37,5.773,8.66,64
EVT_750_0028319,BEAR_SLOT_2,2022-11-29,09:45:00,KPITTECH_596,NIFTY_PHARMA,BEAR,6,4.86,0.926,-1.17,1650.0,1640.93,9.07,1677.21,1695.35,1740.7,1732.9,9.14,5.69,51.61,22
EVT_750_0028344,BEAR_SLOT_2,2022-11-29,09:38:00,LTTS_718,NIFTY_ENERGY,BEAR,3,5.16,0.862,-0.5,5400.0,5370.3,29.7,5489.1,5548.5,5697.0,5702.64,10.19,6.068,180.22,35
EVT_750_0028473,BEAR_SLOT_2,2022-12-01,09:30:00,KALYANKJIL,NIFTY_IT,BEAR,6,4.84,0.908,-2.07,680.0,676.26,3.74,691.22,698.7,717.4,698.33,4.9,3.76,14.06,49
EVT_750_0028666,BEAR_SLOT_2,2022-12-07,09:50:00,NHPC_337,NIFTY_AUTO,BEAR,4,3.15,0.919,-1.28,88.0,86.5,1.5,92.5,95.5,103.0,99.37,7.58,5.129,7.69,33
EVT_750_0029078,BEAR_SLOT_2,2022-12-15,10:02:00,AUBANK_681,NIFTY_REALTY,BEAR,3,4.77,0.914,-1.26,620.0,616.59,3.41,630.23,637.05,654.1,658.43,11.27,6.457,22.02,41
EVT_750_0029082,BEAR_SLOT_2,2022-12-15,09:59:00,CDSL_567,NIFTY_FIN_SERVICE,BEAR,4,3.62,0.961,-2.18,1480.0,1471.86,8.14,1504.42,1520.7,1561.4,1512.15,3.95,3.38,27.51,27
EVT_750_0029110,BEAR_SLOT_2,2022-12-16,09:59:00,JSWSTEEL_387,NIFTY_FIN_SERVICE,BEAR,4,3.25,0.922,-0.6,960.0,954.72,5.28,975.84,986.4,1012.8,1034.55,14.12,7.483,39.51,29
EVT_750_0029211,BEAR_SLOT_2,2022-12-20,09:39:00,INFY_729,NIFTY_REALTY,BEAR,5,4.14,0.962,-1.78,1890.0,1879.61,10.39,1921.17,1941.95,1993.9,1951.61,5.93,4.535,47.12,33
EVT_750_0029334,BEAR_SLOT_2,2022-12-22,09:51:00,SIEMENS_163,NIFTY_METAL,BEAR,3,3.07,0.837,-2.47,6700.0,6663.15,36.85,6810.55,6884.25,7068.5,7212.95,13.92,7.411,273.1,62
EVT_750_0029394,NEUTRAL_SLOT_1,2023-07-03,09:45:00,M&M_252,NIFTY_CONSUMPTION,NEUTRAL,5,3.76,0.964,-2.46,2820.0,2804.49,15.51,2866.53,2897.55,2975.1,2894.29,4.79,3.716,57.64,52
EVT_750_0029532,NEUTRAL_SLOT_1,2023-07-06,10:15:00,BHEL_222,NIFTY_MEDIA,NEUTRAL,3,4.62,0.947,-0.76,270.0,268.5,1.5,274.5,277.5,285.0,286.21,10.81,6.292,9.44,53
EVT_750_0029684,NEUTRAL_SLOT_1,2023-07-10,09:23:00,KAYNES,NIFTY_IT,NEUTRAL,4,4.9,0.952,-0.56,5200.0,5171.4,28.6,5285.8,5343.0,5486.0,5454.54,8.9,5.604,160.27,53
EVT_750_0029856,NEUTRAL_SLOT_1,2023-07-12,10:08:00,PFC_670,NIFTY_ENERGY,NEUTRAL,5,5.37,0.882,-1.88,385.0,382.88,2.12,391.36,395.6,406.2,415.42,14.35,7.566,16.04,51
EVT_750_0029870,NEUTRAL_SLOT_1,2023-07-12,10:09:00,APOLLOHOSP,NIFTY_PHARMA,NEUTRAL,4,3.14,0.937,-0.68,6800.0,6762.6,37.4,6912.2,6987.0,7174.0,7074.89,7.35,5.046,188.72,55
EVT_750_0029977,NEUTRAL_SLOT_1,2023-07-14,09:22:00,HINDUNILVR_274,NIFTY_ENERGY,NEUTRAL,6,4.87,0.826,-2.47,2690.0,2675.21,14.79,2734.37,2763.95,2837.9,2822.22,8.94,5.618,83.09,16
EVT_750_0029989,NEUTRAL_SLOT_1,2023-07-14,10:08:00,INOWIND,NIFTY_IT,NEUTRAL,3,3.92,0.821,-1.18,215.0,213.5,1.5,219.5,222.5,230.0,226.64,7.76,5.194,7.79,25
EVT_750_0029995,NEUTRAL_SLOT_1,2023-07-14,09:24:00,CROMPTON_350,NIFTY_BANK,NEUTRAL,3,4.22,0.85,-0.99,410.0,407.75,2.25,416.75,421.25,432.5,435.74,11.44,6.518,14.67,28
EVT_750_0029998,NEUTRAL_SLOT_1,2023-07-14,09:44:00,SIEMENS_523,NIFTY_METAL,NEUTRAL,5,4.64,0.947,-1.42,6700.0,6663.15,36.85,6810.55,6884.25,7068.5,7141.09,11.97,6.709,247.23,40
EVT_750_0030021,NEUTRAL_SLOT_1,2023-07-17,09:42:00,BAJFINANCE_737,NIFTY_IT,NEUTRAL,4,4.83,0.864,-2.27,7150.0,7110.68,39.32,7267.96,7346.6,7543.2,7297.84,3.76,3.304,129.91,42
EVT_750_0030196,NEUTRAL_SLOT_1,2023-07-20,09:54:00,ALKEM_185,NIFTY_IT,NEUTRAL,6,3.24,0.856,-2.45,5600.0,5569.2,30.8,5692.4,5754.0,5908.0,5695.48,3.1,3.04,93.63,49
EVT_750_0030210,NEUTRAL_SLOT_1,2023-07-20,10:03:00,COFORGE_480,NIFTY_CONSUMPTION,NEUTRAL,5,3.41,0.908,-0.8,7200.0,7160.4,39.6,7318.8,7398.0,7596.0,7568.28,9.3,5.748,227.62,20
EVT_750_0030236,NEUTRAL_SLOT_1,2023-07-20,09:49:00,SHRIRAMFIN_429,NIFTY_REALTY,NEUTRAL,4,4.08,0.942,-1.56,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3346.41,11.34,6.482,112.27,48
EVT_750_0030350,NEUTRAL_SLOT_1,2023-07-24,09:20:00,ASIANPAINT,NIFTY_IT,NEUTRAL,6,4.4,0.839,-1.34,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3237.47,5.05,4.218,73.06,72
EVT_750_0030394,NEUTRAL_SLOT_1,2023-07-24,09:40:00,TATAMOTORS,NIFTY_INFRA,NEUTRAL,4,3.4,0.904,-0.76,985.0,979.58,5.42,1001.26,1012.1,1039.2,1057.74,13.42,7.231,39.19,15
EVT_750_0030532,NEUTRAL_SLOT_1,2023-07-27,09:28:00,HINDALCO,NIFTY_AUTO,NEUTRAL,4,3.34,0.94,-1.66,665.0,661.34,3.66,675.98,683.3,701.6,680.55,4.25,3.5,12.81,50
EVT_750_0030586,NEUTRAL_SLOT_1,2023-07-28,10:12:00,NHPC_697,NIFTY_AUTO,NEUTRAL,4,4.6,0.858,-1.69,88.0,86.5,1.5,92.5,95.5,103.0,97.24,6.16,4.618,6.93,23
EVT_750_0030602,NEUTRAL_SLOT_1,2023-07-28,10:04:00,VEDL_748,NIFTY_FMCG,NEUTRAL,3,5.49,0.837,-0.54,460.0,457.47,2.53,467.59,472.65,485.3,471.74,4.64,3.656,9.25,86
EVT_750_0030611,NEUTRAL_SLOT_1,2023-07-28,10:01:00,ADANIPORTS_620,NIFTY_PHARMA,NEUTRAL,3,5.34,0.95,-0.71,1420.0,1412.19,7.81,1443.43,1459.05,1498.1,1443.12,2.96,1.184,9.25,65
EVT_750_0030760,NEUTRAL_SLOT_1,2023-08-01,09:22:00,VEDL_628,NIFTY_FMCG,NEUTRAL,5,4.86,0.848,-1.94,460.0,457.47,2.53,467.59,472.65,485.3,495.07,13.86,7.39,18.7,18
EVT_750_0030847,NEUTRAL_SLOT_1,2023-08-03,10:09:00,NESTLEIND_275,NIFTY_INFRA,NEUTRAL,3,3.23,0.832,-1.77,2450.0,2436.53,13.47,2490.41,2517.35,2584.7,2516.14,4.91,3.764,50.7,86
EVT_750_0030862,NEUTRAL_SLOT_1,2023-08-03,10:15:00,TATAPOWER_332,NIFTY_PHARMA,NEUTRAL,3,5.11,0.928,-1.52,420.0,417.69,2.31,426.93,431.55,443.1,437.86,7.73,5.183,11.97,50
EVT_750_0030963,NEUTRAL_SLOT_1,2023-08-07,09:55:00,WIPRO_407,NIFTY_INFRA,NEUTRAL,6,3.03,0.907,-1.09,520.0,517.14,2.86,528.58,534.3,548.6,540.71,7.24,5.006,14.32,62
EVT_750_0030978,NEUTRAL_SLOT_1,2023-08-07,09:30:00,NHPC_217,NIFTY_AUTO,NEUTRAL,5,4.71,0.944,-2.23,88.0,86.5,1.5,92.5,95.5,103.0,94.51,4.34,3.536,5.3,81
EVT_750_0031016,NEUTRAL_SLOT_1,2023-08-08,09:51:00,TATASTEEL_506,NIFTY_BANK,NEUTRAL,4,5.14,0.95,-1.16,152.0,150.5,1.5,156.5,159.5,167.0,163.34,7.56,5.122,7.68,20
EVT_750_0031020,NEUTRAL_SLOT_1,2023-08-08,09:55:00,ASIANPAINT_401,NIFTY_IT,NEUTRAL,6,4.01,0.975,-1.7,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3205.08,3.18,3.072,53.21,76
EVT_750_0031064,NEUTRAL_SLOT_1,2023-08-08,09:48:00,ASIANPAINT_641,NIFTY_IT,NEUTRAL,5,4.35,0.846,-1.96,3150.0,3132.68,17.32,3201.96,3236.6,3323.2,3275.92,7.27,5.017,86.89,26
EVT_750_0031162,NEUTRAL_SLOT_1,2023-08-11,10:11:00,POLYCAB,NIFTY_FIN_SERVICE,NEUTRAL,3,3.15,0.911,-1.26,6250.0,6215.62,34.38,6353.14,6421.9,6593.8,6615.12,10.62,6.223,213.95,39
EVT_750_0031173,NEUTRAL_SLOT_1,2023-08-11,09:46:00,TORNTPOWER_576,NIFTY_CONSUMPTION,NEUTRAL,6,5.16,0.876,-1.51,1650.0,1640.93,9.07,1677.21,1695.35,1740.7,1680.75,3.39,3.156,28.62,106
EVT_750_0031192,NEUTRAL_SLOT_1,2023-08-11,09:51:00,CYIENT_355,NIFTY_METAL,NEUTRAL,4,3.52,0.915,-1.73,1850.0,1839.83,10.17,1880.51,1900.85,1951.7,1880.2,2.97,1.188,12.08,103
EVT_750_0031270,NEUTRAL_SLOT_1,2023-08-14,09:45:00,KALYANKJIL,NIFTY_IT,NEUTRAL,5,3.18,0.935,-1.56,680.0,676.26,3.74,691.22,698.7,717.4,699.0,5.08,4.229,15.82,77
EVT_750_0031408,NEUTRAL_SLOT_1,2023-08-16,09:58:00,DIXON_722,NIFTY_BANK,NEUTRAL,6,3.31,0.816,-1.94,12400.0,12331.8,68.2,12604.6,12741.0,13082.0,13257.96,12.58,6.929,472.56,62
EVT_750_0031443,NEUTRAL_SLOT_1,2023-08-17,10:04:00,JUBLFOOD_294,NIFTY_MEDIA,NEUTRAL,4,4.72,0.869,-1.06,580.0,576.81,3.19,589.57,595.95,611.9,588.45,2.65,1.06,3.38,96
EVT_750_0031636,NEUTRAL_SLOT_1,2023-08-22,10:11:00,INDIGO_535,NIFTY_METAL,NEUTRAL,4,4.27,0.912,-1.24,4500.0,4475.25,24.75,4574.25,4623.75,4747.5,4614.59,4.63,3.652,90.39,49
EVT_750_0031653,NEUTRAL_SLOT_1,2023-08-22,09:24:00,KAYNES_713,NIFTY_IT,NEUTRAL,3,4.43,0.911,-1.81,5200.0,5171.4,28.6,5285.8,5343.0,5486.0,5362.73,5.69,4.448,127.21,21
EVT_750_0031665,NEUTRAL_SLOT_1,2023-08-22,10:13:00,JUBLFOOD_414,NIFTY_MEDIA,NEUTRAL,4,4.42,0.9,-1.74,580.0,576.81,3.19,589.57,595.95,611.9,589.0,2.82,1.128,3.6,72
EVT_750_0031669,NEUTRAL_SLOT_1,2023-08-22,09:37:00,ITC_153,NIFTY_REALTY,NEUTRAL,4,3.57,0.839,-2.12,495.0,492.28,2.72,503.16,508.6,522.2,510.34,5.64,4.43,12.05,49
EVT_750_0031722,NEUTRAL_SLOT_1,2023-08-23,09:51:00,MOTILALOFS_331,NIFTY_METAL,NEUTRAL,3,3.43,0.965,-2.38,840.0,835.38,4.62,853.86,863.1,886.2,904.22,13.9,7.404,34.21,43
EVT_750_0031879,NEUTRAL_SLOT_1,2023-08-28,09:23:00,ADANIPOWER_574,NIFTY_ENERGY,NEUTRAL,4,3.97,0.896,-1.92,640.0,636.48,3.52,650.56,657.6,675.2,671.75,9.02,5.647,19.88,55
EVT_750_0031921,NEUTRAL_SLOT_1,2023-08-29,09:21:00,HDFCBANK_726,NIFTY_MEDIA,NEUTRAL,5,4.22,0.881,-0.89,1650.0,1640.93,9.07,1677.21,1695.35,1740.7,1716.94,7.38,5.057,45.87,54
EVT_750_0031990,NEUTRAL_SLOT_1,2023-08-30,09:28:00,CROMPTON,NIFTY_BANK,NEUTRAL,4,3.74,0.932,-1.97,410.0,407.75,2.25,416.75,421.25,432.5,417.49,3.33,3.132,7.05,114
EVT_750_0032110,NEUTRAL_SLOT_1,2023-09-01,09:56:00,ZYDUSLIFE_301,NIFTY_AUTO,NEUTRAL,5,3.38,0.947,-0.65,1050.0,1044.23,5.77,1067.31,1078.85,1107.7,1125.53,13.09,7.112,41.04,54
EVT_750_0032198,NEUTRAL_SLOT_1,2023-09-05,10:02:00,SWIGGY,NIFTY_FIN_SERVICE,NEUTRAL,6,4.81,0.82,-0.9,420.0,417.69,2.31,426.93,431.55,443.1,452.41,14.03,7.451,17.21,43
EVT_750_0032204,NEUTRAL_SLOT_1,2023-09-05,09:52:00,INDIGO,NIFTY_METAL,NEUTRAL,4,4.18,0.928,-0.82,4500.0,4475.25,24.75,4574.25,4623.75,4747.5,4569.05,2.79,1.116,27.62,108
EVT_750_0032242,NEUTRAL_SLOT_1,2023-09-05,09:34:00,FORTIS_298,NIFTY_ENERGY,NEUTRAL,3,3.53,0.847,-0.93,520.0,517.14,2.86,528.58,534.3,548.6,550.17,10.55,6.198,17.73,18
EVT_750_0032309,NEUTRAL_SLOT_1,2023-09-07,09:18:00,DMART_172,NIFTY_FMCG,NEUTRAL,3,5.18,0.821,-0.7,4700.0,4674.15,25.85,4777.55,4829.25,4958.5,5022.61,12.48,6.893,178.18,52
EVT_750_0032326,NEUTRAL_SLOT_1,2023-09-07,09:55:00,ONGC,NIFTY_CONSUMPTION,NEUTRAL,4,5.16,0.941,-1.58,295.0,293.38,1.62,299.86,303.1,311.2,312.82,11.0,6.36,10.3,58
EVT_750_0032574,NEUTRAL_SLOT_1,2023-09-12,09:53:00,BHARTIARTL_244,NIFTY_FMCG,NEUTRAL,4,3.57,0.851,-1.25,1560.0,1551.42,8.58,1585.74,1602.9,1645.8,1670.25,12.85,7.026,60.28,29
EVT_750_0032589,NEUTRAL_SLOT_1,2023-09-12,09:31:00,ADANIGREEN_573,NIFTY_REALTY,NEUTRAL,5,3.12,0.855,-1.34,1820.0,1809.99,10.01,1850.03,1870.05,1920.1,1932.81,11.27,6.457,64.63,59
EVT_750_0032739,NEUTRAL_SLOT_1,2023-09-14,09:57:00,KAYNES_473,NIFTY_IT,NEUTRAL,6,3.56,0.919,-2.19,5200.0,5171.4,28.6,5285.8,5343.0,5486.0,5490.0,10.14,6.05,173.03,22
EVT_750_0032796,NEUTRAL_SLOT_1,2023-09-18,10:00:00,M&M_372,NIFTY_CONSUMPTION,NEUTRAL,6,4.79,0.946,-0.66,2820.0,2804.49,15.51,2866.53,2897.55,2975.1,3014.81,12.56,6.922,107.36,38
EVT_750_0032825,NEUTRAL_SLOT_1,2023-09-18,09:31:00,TATASTEEL_386,NIFTY_BANK,NEUTRAL,4,3.52,0.85,-1.28,152.0,150.5,1.5,156.5,159.5,167.0,172.09,13.39,7.22,10.83,21
EVT_750_0033081,NEUTRAL_SLOT_1,2023-09-22,09:58:00,TATAPOWER_212,NIFTY_PHARMA,NEUTRAL,3,5.22,0.905,-2.38,420.0,417.69,2.31,426.93,431.55,443.1,446.33,11.4,6.504,15.02,42
EVT_750_0033110,NEUTRAL_SLOT_1,2023-09-25,09:58:00,KALYANKJIL,NIFTY_IT,NEUTRAL,5,3.25,0.869,-1.0,680.0,676.26,3.74,691.22,698.7,717.4,720.99,10.96,6.346,23.73,37
EVT_750_0033147,NEUTRAL_SLOT_1,2023-09-25,09:29:00,BANDHANBNK_202,NIFTY_ENERGY,NEUTRAL,6,3.97,0.926,-1.8,190.0,188.5,1.5,194.5,197.5,205.0,199.45,6.3,4.668,7.0,44
EVT_750_0033155,NEUTRAL_SLOT_1,2023-09-26,09:47:00,DMART_412,NIFTY_FMCG,NEUTRAL,4,5.17,0.802,-0.97,4700.0,4674.15,25.85,4777.55,4829.25,4958.5,4824.34,4.81,3.724,96.27,68
EVT_750_0033265,NEUTRAL_SLOT_1,2023-09-27,09:52:00,INDUSINDBK_443,NIFTY_INFRA,NEUTRAL,6,4.65,0.972,-1.49,1420.0,1412.19,7.81,1443.43,1459.05,1498.1,1489.51,8.9,5.604,43.77,52
EVT_750_0033350,NEUTRAL_SLOT_1,2023-09-29,09:50:00,CESC_219,NIFTY_FIN_SERVICE,NEUTRAL,5,4.8,0.927,-2.34,185.0,183.5,1.5,189.5,192.5,200.0,203.41,12.27,6.817,10.23,32
EVT_750_0033361,NEUTRAL_SLOT_1,2023-09-29,10:03:00,AMBER_472,NIFTY_FMCG,NEUTRAL,4,3.34,0.945,-2.43,4850.0,4823.33,26.67,4930.01,4983.35,5116.7,5099.9,9.37,5.773,153.97,44
EVT_750_0033431,NEUTRAL_SLOT_1,2023-10-02,09:41:00,SYRMA_354,NIFTY_MEDIA,NEUTRAL,6,3.33,0.893,-1.57,480.0,477.36,2.64,487.92,493.2,506.4,487.76,2.94,1.176,3.1,91
EVT_750_0033432,NEUTRAL_SLOT_1,2023-10-02,09:33:00,CYIENT_475,NIFTY_METAL,NEUTRAL,3,5.09,0.818,-2.25,1850.0,1839.83,10.17,1880.51,1900.85,1951.7,1930.34,7.9,5.244,53.33,64
