scanner,ctype,combo,be,n,wr,er,pf,mdd,r5,lock_n,lock_er,lock_pf,dwr,der,ci_lo,ci_hi,adv_er,sev_er,v511_wr,v511_er,v58_wr,v58_er
SHORT_COVERING,TRIPLE,F1F3F12_CPOS_SEC_MOM,0.5,259,37.45,0.1507,1.269,25.95,0.0,50,0.4555,1.978,2.78,0.1107,-0.0302,0.3316,0.0777,0.0047,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F3F12_CPOS_SEC_MOM,1.0,259,37.45,0.1226,1.208,25.95,0.0,50,0.4499,1.955,2.78,0.0826,-0.0601,0.3053,0.0496,-0.0234,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F1F3F12_CPOS_SEC_MOM,1.5,259,37.45,0.0985,1.161,25.95,0.0,50,0.4099,1.802,2.78,0.0585,-0.0857,0.2826,0.0255,-0.0475,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F3F4F12_SEC_VOL_MOM,0.0,488,32.99,-0.1153,0.842,71.74,0.0,83,-0.1676,0.777,-1.68,-0.1553,-0.2464,0.0157,-0.1883,-0.2613,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F3F4F12_SEC_VOL_MOM,0.5,488,32.99,0.0252,1.043,70.03,0.0,83,-0.0439,0.93,-1.68,-0.0148,-0.1007,0.1511,-0.0478,-0.1208,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F3F4F12_SEC_VOL_MOM,1.0,488,32.99,-0.0061,0.99,71.74,0.0,83,-0.0592,0.908,-1.68,-0.0461,-0.1333,0.1211,-0.0791,-0.1521,34.67,0.04,34.67,-0.068
SHORT_COVERING,TRIPLE,F3F4F12_SEC_VOL_MOM,1.5,488,32.99,-0.0313,0.952,71.74,0.0,83,-0.0833,0.875,-1.68,-0.0713,-0.1595,0.0968,-0.1043,-0.1773,34.67,0.04,34.67,-0.068
MULTITF_1H,PAIR,F1F2_CPOS_RS70,0.0,216,38.43,0.0609,1.095,24.84,0.0,154,0.0583,1.09,1.85,-0.0201,-0.1411,0.263,0.0084,-0.0441,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F2_CPOS_RS70,0.5,216,38.43,0.1998,1.397,21.49,0.0,154,0.2076,1.414,1.85,0.1188,0.0071,0.3925,0.1473,0.0948,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F2_CPOS_RS70,1.0,216,38.43,0.1674,1.313,21.49,0.0,154,0.1622,1.297,1.85,0.0864,-0.0277,0.3625,0.1149,0.0624,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F2_CPOS_RS70,1.5,216,38.43,0.1396,1.248,21.49,0.0,154,0.1362,1.238,1.85,0.0586,-0.0574,0.3367,0.0871,0.0346,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F3_CPOS_SEC,0.0,404,37.13,-0.0207,0.968,43.38,0.0,298,-0.0218,0.966,0.55,-0.1017,-0.1595,0.1181,-0.0732,-0.1257,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F3_CPOS_SEC,0.5,404,37.13,0.1197,1.24,36.28,0.0,298,0.1202,1.244,0.55,0.0387,-0.0126,0.252,0.0672,0.0147,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F3_CPOS_SEC,1.0,404,37.13,0.0875,1.165,39.86,0.0,298,0.0833,1.157,0.55,0.0065,-0.0464,0.2215,0.035,-0.0175,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F3_CPOS_SEC,1.5,404,37.13,0.059,1.105,39.86,0.0,298,0.0615,1.111,0.55,-0.022,-0.0763,0.1944,0.0065,-0.046,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F4_CPOS_VOL15,0.0,299,41.47,0.0962,1.161,36.56,0.0,215,0.1071,1.185,4.89,0.0152,-0.0699,0.2623,0.0437,-0.0088,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F4_CPOS_VOL15,0.5,299,41.47,0.2267,1.487,22.64,0.0,215,0.2189,1.467,4.89,0.1457,0.0686,0.3849,0.1742,0.1217,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F4_CPOS_VOL15,1.0,299,41.47,0.1966,1.397,27.67,0.0,215,0.1864,1.372,4.89,0.1156,0.0365,0.3568,0.1441,0.0916,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F4_CPOS_VOL15,1.5,299,41.47,0.1698,1.325,35.7,0.0,215,0.163,1.311,4.89,0.0888,0.008,0.3316,0.1173,0.0648,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F7_CPOS_COMP,0.0,372,34.68,-0.0548,0.917,53.17,0.0,274,-0.0544,0.918,-1.9,-0.1358,-0.1991,0.0895,-0.1073,-0.1598,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F7_CPOS_COMP,0.5,372,34.68,0.0888,1.172,38.29,0.0,274,0.0954,1.186,-1.9,0.0078,-0.049,0.2266,0.0363,-0.0162,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F7_CPOS_COMP,1.0,372,34.68,0.0566,1.103,41.98,0.0,274,0.0662,1.122,-1.9,-0.0244,-0.0829,0.196,0.0041,-0.0484,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F7_CPOS_COMP,1.5,372,34.68,0.0243,1.042,43.16,0.0,274,0.0333,1.058,-1.9,-0.0567,-0.1167,0.1653,-0.0282,-0.0807,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F12_CPOS_MOM,0.0,421,38.24,0.0124,1.02,45.76,0.0,306,0.0493,1.08,1.66,-0.0686,-0.1252,0.1499,-0.0401,-0.0926,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F12_CPOS_MOM,0.5,421,38.24,0.1467,1.296,33.31,0.0,306,0.172,1.351,1.66,0.0657,0.0153,0.278,0.0942,0.0417,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F12_CPOS_MOM,1.0,421,38.24,0.1193,1.228,36.68,0.0,306,0.1442,1.279,1.66,0.0383,-0.0134,0.252,0.0668,0.0143,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F12_CPOS_MOM,1.5,421,38.24,0.0885,1.16,40.68,0.0,306,0.1115,1.203,1.66,0.0075,-0.0457,0.2226,0.036,-0.0165,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F2F3_RS_SEC,0.0,1137,38.17,-0.0236,0.964,94.96,0.0,805,-0.0309,0.952,1.59,-0.1046,-0.1068,0.0596,-0.0761,-0.1286,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F2F3_RS_SEC,0.5,1137,38.17,0.1115,1.217,71.31,0.0,805,0.1085,1.213,1.59,0.0305,0.032,0.1911,0.059,0.0065,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F2F3_RS_SEC,1.0,1137,38.17,0.0808,1.149,71.31,0.0,805,0.0775,1.143,1.59,-0.0002,0.0003,0.1612,0.0283,-0.0242,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F2F3_RS_SEC,1.5,1137,38.17,0.0506,1.088,71.31,0.0,805,0.0474,1.083,1.59,-0.0304,-0.0307,0.1319,-0.0019,-0.0544,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F2F4_RS_VOL15,0.0,841,38.29,-0.0184,0.971,101.31,0.0,599,-0.001,0.998,1.71,-0.0994,-0.1149,0.078,-0.0709,-0.1234,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F2F4_RS_VOL15,0.5,841,38.29,0.1153,1.227,72.11,0.0,599,0.1328,1.263,1.71,0.0343,0.0231,0.2076,0.0628,0.0103,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F2F4_RS_VOL15,1.0,841,38.29,0.0844,1.157,74.7,0.0,599,0.1044,1.196,1.71,0.0034,-0.0089,0.1777,0.0319,-0.0206,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F2F4_RS_VOL15,1.5,841,38.29,0.0553,1.097,74.7,0.0,599,0.0718,1.127,1.71,-0.0257,-0.039,0.1496,0.0028,-0.0497,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F3F4_SEC_VOL15,0.0,1496,37.57,-0.0334,0.948,144.44,0.0,1040,0.0038,1.006,0.99,-0.1144,-0.1051,0.0382,-0.0859,-0.1384,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F3F4_SEC_VOL15,0.5,1496,37.57,0.0993,1.195,110.44,0.0,1040,0.1395,1.288,0.99,0.0183,0.0307,0.1679,0.0468,-0.0057,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F3F4_SEC_VOL15,1.0,1496,37.57,0.0702,1.131,110.44,0.0,1040,0.1111,1.217,0.99,-0.0108,0.0009,0.1395,0.0177,-0.0348,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F3F4_SEC_VOL15,1.5,1496,37.57,0.0404,1.071,110.44,0.0,1040,0.0799,1.147,0.99,-0.0406,-0.0296,0.1105,-0.0121,-0.0646,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F3F6_SEC_BREADTH,0.0,2791,38.02,-0.0183,0.971,168.53,0.0,1992,-0.0452,0.929,1.44,-0.0993,-0.0709,0.0343,-0.0708,-0.1233,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F3F6_SEC_BREADTH,0.5,2791,38.02,0.1159,1.23,151.72,0.0,1992,0.0941,1.19,1.44,0.0349,0.0656,0.1661,0.0634,0.0109,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F3F6_SEC_BREADTH,1.0,2791,38.02,0.0854,1.16,151.72,0.0,1992,0.061,1.115,1.44,0.0044,0.0346,0.1362,0.0329,-0.0196,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F3F6_SEC_BREADTH,1.5,2791,38.02,0.0575,1.102,151.72,0.0,1992,0.0354,1.064,1.44,-0.0235,0.0061,0.1088,0.005,-0.0475,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F4F7_VOL_COMP,0.0,1521,37.34,-0.0433,0.932,157.05,0.0,1059,-0.0142,0.977,0.76,-0.1243,-0.1135,0.027,-0.0958,-0.1483,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F4F7_VOL_COMP,0.5,1521,37.34,0.0916,1.181,138.41,0.0,1059,0.1182,1.244,0.76,0.0106,0.0245,0.1588,0.0391,-0.0134,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F4F7_VOL_COMP,1.0,1521,37.34,0.0614,1.115,147.41,0.0,1059,0.0927,1.182,0.76,-0.0196,-0.0065,0.1293,0.0089,-0.0436,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F4F7_VOL_COMP,1.5,1521,37.34,0.0305,1.054,157.05,0.0,1059,0.0615,1.114,0.76,-0.0505,-0.0382,0.0992,-0.022,-0.0745,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F5F6_MTF_BREADTH,0.0,3042,36.85,-0.0616,0.905,272.37,0.0,2154,-0.0753,0.883,0.27,-0.1426,-0.111,-0.0122,-0.1141,-0.1666,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F5F6_MTF_BREADTH,0.5,3042,36.85,0.0746,1.145,223.33,0.0,2154,0.064,1.126,0.27,-0.0064,0.0273,0.1218,0.0221,-0.0304,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F5F6_MTF_BREADTH,1.0,3042,36.85,0.0435,1.08,223.33,0.0,2154,0.0308,1.057,0.27,-0.0375,-0.0043,0.0913,-0.009,-0.0615,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F5F6_MTF_BREADTH,1.5,3042,36.85,0.013,1.023,223.33,0.0,2154,0.0053,1.009,0.27,-0.068,-0.0353,0.0613,-0.0395,-0.092,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F7F10_COMP_BODY,0.0,803,35.37,-0.063,0.903,90.47,0.0,573,-0.0536,0.917,-1.21,-0.144,-0.1599,0.0338,-0.1155,-0.168,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F7F10_COMP_BODY,0.5,803,35.37,0.0743,1.144,68.26,0.0,573,0.0807,1.158,-1.21,-0.0067,-0.0183,0.167,0.0218,-0.0307,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F7F10_COMP_BODY,1.0,803,35.37,0.0426,1.078,74.12,0.0,573,0.0536,1.099,-1.21,-0.0384,-0.0511,0.1363,-0.0099,-0.0624,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F7F10_COMP_BODY,1.5,803,35.37,0.0114,1.02,75.8,0.0,573,0.0274,1.048,-1.21,-0.0696,-0.0833,0.1061,-0.0411,-0.0936,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F10F12_BODY_MOM,0.0,904,38.05,-0.0148,0.976,72.43,0.0,651,0.0124,1.02,1.47,-0.0958,-0.1067,0.077,-0.0673,-0.1198,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F10F12_BODY_MOM,0.5,904,38.05,0.1195,1.242,61.4,0.0,651,0.1358,1.277,1.47,0.0385,0.0318,0.2072,0.067,0.0145,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F10F12_BODY_MOM,1.0,904,38.05,0.0901,1.172,61.4,0.0,651,0.112,1.218,1.47,0.0091,0.0014,0.1788,0.0376,-0.0149,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F10F12_BODY_MOM,1.5,904,38.05,0.0603,1.109,70.22,0.0,651,0.0844,1.155,1.47,-0.0207,-0.0294,0.1499,0.0078,-0.0447,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F10_CPOS_BODY,0.0,678,36.43,-0.0303,0.954,72.84,0.0,492,-0.0187,0.971,-0.15,-0.1113,-0.1382,0.0776,-0.0828,-0.1353,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F10_CPOS_BODY,0.5,678,36.43,0.1105,1.215,52.74,0.0,492,0.1197,1.236,-0.15,0.0295,0.0075,0.2135,0.058,0.0055,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F10_CPOS_BODY,1.0,678,36.43,0.0796,1.146,61.73,0.0,492,0.0872,1.161,-0.15,-0.0014,-0.0247,0.1838,0.0271,-0.0254,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F10_CPOS_BODY,1.5,678,36.43,0.0471,1.082,61.73,0.0,492,0.0567,1.099,-0.15,-0.0339,-0.0583,0.1525,-0.0054,-0.0579,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F6F12_BRD_MOM,0.0,968,38.02,-0.0206,0.967,72.4,0.0,687,-0.0036,0.994,1.44,-0.1016,-0.1084,0.0673,-0.0731,-0.1256,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F6F12_BRD_MOM,0.5,968,38.02,0.1129,1.229,72.4,0.0,687,0.1227,1.254,1.44,0.0319,0.029,0.1967,0.0604,0.0079,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F6F12_BRD_MOM,1.0,968,38.02,0.0829,1.159,72.4,0.0,687,0.1008,1.2,1.44,0.0019,-0.002,0.1678,0.0304,-0.0221,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F6F12_BRD_MOM,1.5,968,38.02,0.0519,1.094,72.4,0.0,687,0.0717,1.134,1.44,-0.0291,-0.0339,0.1377,-0.0006,-0.0531,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F6_CPOS_BRD,0.0,545,37.98,0.013,1.02,34.92,0.0,389,0.0153,1.024,1.4,-0.068,-0.108,0.1339,-0.0395,-0.092,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F6_CPOS_BRD,0.5,545,37.98,0.151,1.303,28.64,0.0,389,0.1537,1.314,1.4,0.07,0.0357,0.2664,0.0985,0.046,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F6_CPOS_BRD,1.0,545,37.98,0.1198,1.227,28.64,0.0,389,0.1203,1.23,1.4,0.0388,0.0031,0.2366,0.0673,0.0148,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F6_CPOS_BRD,1.5,545,37.98,0.0904,1.162,28.64,0.0,389,0.0919,1.167,1.4,0.0094,-0.0275,0.2084,0.0379,-0.0146,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F4F12_VOL_MOM,0.0,843,37.37,-0.0301,0.952,87.14,0.0,588,-0.0083,0.986,0.79,-0.1111,-0.1242,0.0639,-0.0826,-0.1351,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F4F12_VOL_MOM,0.5,843,37.37,0.102,1.206,65.81,0.0,588,0.1107,1.225,0.79,0.021,0.0121,0.1919,0.0495,-0.003,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F4F12_VOL_MOM,1.0,843,37.37,0.0735,1.14,66.97,0.0,588,0.092,1.18,0.79,-0.0075,-0.0174,0.1644,0.021,-0.0315,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F4F12_VOL_MOM,1.5,843,37.37,0.0427,1.077,76.41,0.0,588,0.058,1.107,0.79,-0.0383,-0.0492,0.1346,-0.0098,-0.0623,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F9_CPOS_EARLY,0.0,298,34.23,-0.0638,0.905,31.22,0.0,213,-0.0314,0.952,-2.35,-0.1448,-0.2272,0.0996,-0.1163,-0.1688,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F9_CPOS_EARLY,0.5,298,34.23,0.0839,1.16,24.18,0.0,213,0.1048,1.204,-2.35,0.0029,-0.0722,0.2399,0.0314,-0.0211,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F9_CPOS_EARLY,1.0,298,34.23,0.0537,1.097,24.18,0.0,213,0.086,1.162,-2.35,-0.0273,-0.1041,0.2114,0.0012,-0.0513,36.58,0.081,36.58,-0.028
MULTITF_1H,PAIR,F1F9_CPOS_EARLY,1.5,298,34.23,0.0201,1.034,24.18,0.0,213,0.0531,1.094,-2.35,-0.0609,-0.1394,0.1796,-0.0324,-0.0849,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F3_CPOS_RS_SEC,0.0,121,40.5,0.1735,1.284,16.03,0.0,85,0.1141,1.179,3.92,0.0925,-0.1062,0.4532,0.121,0.0685,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F3_CPOS_RS_SEC,0.5,121,40.5,0.3057,1.639,16.03,0.0,85,0.2671,1.552,3.92,0.2247,0.0394,0.572,0.2532,0.2007,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F3_CPOS_RS_SEC,1.0,121,40.5,0.2727,1.533,16.03,0.0,85,0.22,1.415,3.92,0.1917,0.0027,0.5426,0.2202,0.1677,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F3_CPOS_RS_SEC,1.5,121,40.5,0.2479,1.462,16.03,0.0,85,0.1965,1.355,3.92,0.1669,-0.0247,0.5204,0.1954,0.1429,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F4F7_CPOS_VOL_COMP,0.0,166,38.55,0.0342,1.055,32.56,0.0,123,0.0909,1.15,1.97,-0.0468,-0.1881,0.2564,-0.0183,-0.0708,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F4F7_CPOS_VOL_COMP,0.5,166,38.55,0.1669,1.34,21.26,0.0,123,0.2213,1.466,1.97,0.0859,-0.0453,0.3791,0.1144,0.0619,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F4F7_CPOS_VOL_COMP,1.0,166,38.55,0.1368,1.263,26.26,0.0,123,0.1887,1.372,1.97,0.0558,-0.078,0.3515,0.0843,0.0318,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F4F7_CPOS_VOL_COMP,1.5,166,38.55,0.1125,1.207,29.91,0.0,123,0.1722,1.329,1.97,0.0315,-0.104,0.329,0.06,0.0075,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F2F3F6_RS_SEC_BRD,0.0,889,37.46,-0.031,0.953,79.53,0.0,647,-0.0524,0.92,0.88,-0.112,-0.1253,0.0633,-0.0835,-0.136,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F2F3F6_RS_SEC_BRD,0.5,889,37.46,0.1053,1.203,62.31,0.0,647,0.0941,1.186,0.88,0.0243,0.0151,0.1955,0.0528,0.0003,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F2F3F6_RS_SEC_BRD,1.0,889,37.46,0.075,1.136,64.31,0.0,647,0.0647,1.121,0.88,-0.006,-0.0163,0.1662,0.0225,-0.03,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F2F3F6_RS_SEC_BRD,1.5,889,37.46,0.0435,1.075,64.31,0.0,647,0.0322,1.057,0.88,-0.0375,-0.0487,0.1357,-0.009,-0.0615,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F3F4_CPOS_SEC_VOL,0.0,179,41.34,0.0823,1.14,26.96,0.0,131,0.1398,1.252,4.76,0.0013,-0.1306,0.2952,0.0298,-0.0227,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F3F4_CPOS_SEC_VOL,0.5,179,41.34,0.2137,1.468,18.64,0.0,131,0.243,1.537,4.76,0.1327,0.0111,0.4163,0.1612,0.1087,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F3F4_CPOS_SEC_VOL,1.0,179,41.34,0.1801,1.368,22.44,0.0,131,0.2124,1.44,4.76,0.0991,-0.0253,0.3856,0.1276,0.0751,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F3F4_CPOS_SEC_VOL,1.5,179,41.34,0.1549,1.301,26.96,0.0,131,0.1932,1.385,4.76,0.0739,-0.0525,0.3624,0.1024,0.0499,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F4F12_CPOS_VOL_MOM,0.0,299,41.47,0.0962,1.161,36.56,0.0,215,0.1071,1.185,4.89,0.0152,-0.0699,0.2623,0.0437,-0.0088,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F4F12_CPOS_VOL_MOM,0.5,299,41.47,0.2267,1.487,22.64,0.0,215,0.2189,1.467,4.89,0.1457,0.0686,0.3849,0.1742,0.1217,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F4F12_CPOS_VOL_MOM,1.0,299,41.47,0.1966,1.397,27.67,0.0,215,0.1864,1.372,4.89,0.1156,0.0365,0.3568,0.1441,0.0916,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F4F12_CPOS_VOL_MOM,1.5,299,41.47,0.1698,1.325,35.7,0.0,215,0.163,1.311,4.89,0.0888,0.008,0.3316,0.1173,0.0648,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F3F6F7_SEC_BRD_COMP,0.0,1538,38.69,-0.0044,0.993,98.53,0.0,1099,-0.0002,1.0,2.11,-0.0854,-0.0751,0.0663,-0.0569,-0.1094,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F3F6F7_SEC_BRD_COMP,0.5,1538,38.69,0.1288,1.259,85.22,0.0,1099,0.1375,1.29,2.11,0.0478,0.0613,0.1963,0.0763,0.0238,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F3F6F7_SEC_BRD_COMP,1.0,1538,38.69,0.0989,1.188,97.22,0.0,1099,0.1084,1.216,2.11,0.0179,0.0306,0.1672,0.0464,-0.0061,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F3F6F7_SEC_BRD_COMP,1.5,1538,38.69,0.0691,1.124,97.22,0.0,1099,0.0795,1.15,2.11,-0.0119,0.0001,0.1382,0.0166,-0.0359,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F4_CPOS_RS_VOL,0.0,96,48.96,0.3404,1.632,9.13,0.0,69,0.2836,1.497,12.38,0.2594,0.0229,0.6579,0.2879,0.2354,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F4_CPOS_RS_VOL,0.5,96,48.96,0.455,2.073,5.65,0.0,69,0.3851,1.82,12.38,0.374,0.1528,0.7571,0.4025,0.35,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F4_CPOS_RS_VOL,1.0,96,48.96,0.4237,1.931,5.65,0.0,69,0.3561,1.715,12.38,0.3427,0.1171,0.7303,0.3712,0.3187,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F2F4_CPOS_RS_VOL,1.5,96,48.96,0.4029,1.846,5.65,0.0,69,0.3416,1.666,12.38,0.3219,0.0934,0.7124,0.3504,0.2979,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F2F4F6_RS_VOL_BRD,0.0,663,39.37,0.0083,1.013,69.95,0.0,487,0.0318,1.051,2.79,-0.0727,-0.1007,0.1172,-0.0442,-0.0967,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F2F4F6_RS_VOL_BRD,0.5,663,39.37,0.1395,1.28,52.31,0.0,487,0.1665,1.343,2.79,0.0585,0.0354,0.2436,0.087,0.0345,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F2F4F6_RS_VOL_BRD,1.0,663,39.37,0.1093,1.207,52.31,0.0,487,0.1398,1.273,2.79,0.0283,0.004,0.2146,0.0568,0.0043,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F2F4F6_RS_VOL_BRD,1.5,663,39.37,0.0805,1.145,52.31,0.0,487,0.1088,1.2,2.79,-0.0005,-0.026,0.1869,0.028,-0.0245,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F6F12_CPOS_BRD_MOM,0.0,333,39.34,0.0401,1.066,27.12,0.0,237,0.0653,1.109,2.76,-0.0409,-0.1142,0.1944,-0.0124,-0.0649,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F6F12_CPOS_BRD_MOM,0.5,333,39.34,0.1753,1.369,21.72,0.0,237,0.1878,1.396,2.76,0.0943,0.0285,0.3222,0.1228,0.0703,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F6F12_CPOS_BRD_MOM,1.0,333,39.34,0.1453,1.287,22.04,0.0,237,0.1498,1.293,2.76,0.0643,-0.0034,0.294,0.0928,0.0403,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F6F12_CPOS_BRD_MOM,1.5,333,39.34,0.1153,1.215,26.04,0.0,237,0.1287,1.242,2.76,0.0343,-0.0351,0.2657,0.0628,0.0103,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F5F3_CPOS_MTF_SEC,0.0,253,35.97,-0.0921,0.859,32.18,0.0,193,-0.0573,0.911,-0.61,-0.1731,-0.2602,0.076,-0.1446,-0.1971,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F5F3_CPOS_MTF_SEC,0.5,253,35.97,0.0534,1.105,27.24,0.0,193,0.092,1.188,-0.61,-0.0276,-0.1068,0.2135,0.0009,-0.0516,36.58,0.081,36.58,-0.028
MULTITF_1H,TRIPLE,F1F5F3_CPOS_MTF_SEC,1.0,253,35.97,0.0218,1.04,32.18,0.0,193,0.0558,1.106,-0.61,-0.0592,-0.1403,0.1839,-0.0307,-0.0832,36.58,0.081,36.58,-0.028
