symbol,pattern,signal_date,year,period,regime,score,entry,stop,target,risk_pct,clv,rvol,upper_wick_pct,outcome,r_multiple,holding_bars,pnl_pct,mfe,mae,exit_date,exit_price,exit_reason
FEDFINA,CUP_HANDLE,2025-12-22,2025,VAL_2025,BULL,87.0,1890.85,1862.05,1934.05,1.52,0.93,1.38,0.07,WIN,1.5,6,2.28,1.76,0.12,2025-12-30,1934.05,TARGET_1
FEDFINA,CUP_HANDLE,2026-06-03,2026,OOS_2026,BULL,89.0,2480.0,2415.88,2576.17,2.59,0.79,1.79,0.21,WIN,1.5,12,3.88,2.22,0.0,2026-06-19,2576.17,TARGET_1
FEDFINA,CUP_HANDLE,2026-06-29,2026,OOS_2026,BULL,91.0,2584.95,2545.77,2643.73,1.52,0.87,1.62,0.13,LOSS,-1.0,5,-1.52,1.16,1.04,2026-07-06,2545.77,STOP_LOSS
FINIETF.NS,CUP_HANDLE,2026-07-31,2026,OOS_2026,BULL,89.0,33.54,32.19,35.57,4.03,0.87,1.68,0.13,LOSS,-0.01,16,-0.06,0.76,0.83,2026-08-24,33.52000045776367,TIMEOUT_20D
FIEMIND,WYCKOFF_SPRING_TYPE_2,2025-04-29,2025,VAL_2025,SIDEWAYS,94.0,1667.15,1595.11,1775.21,4.32,0.87,1.5,0.13,LOSS,-1.0,17,-4.32,1.12,1.13,2025-05-22,1595.11,STOP_LOSS
FIEMIND,DOUBLE_BOTTOM,2025-08-22,2025,VAL_2025,SIDEWAYS,88.0,1299.89,1239.21,1390.9,4.67,0.88,1.45,0.12,LOSS,-0.47,20,-2.19,1.26,0.58,2025-09-19,1271.4518468921042,TIMEOUT_20D
FIEMIND,DOUBLE_BOTTOM,2025-10-13,2025,VAL_2025,SIDEWAYS,91.0,1298.79,1239.21,1388.15,4.59,0.82,1.7,0.18,WIN,1.5,11,6.88,2.15,0.09,2025-10-28,1388.15,TARGET_1
FIEMIND,MULTI_MONTH_BASE_BREAKOUT,2026-01-14,2026,OOS_2026,BULL,88.0,1714.59,1645.07,1818.87,4.05,0.79,1.44,0.21,WIN,0.63,20,2.54,1.15,0.95,2026-02-11,1758.0566075322706,TIMEOUT_20D
FIEMIND,CUP_HANDLE,2026-03-12,2026,OOS_2026,BULL,85.0,1753.49,1725.34,1795.73,1.61,0.75,1.71,0.25,LOSS,-1.0,4,-1.61,0.15,1.33,2026-03-18,1725.34,STOP_LOSS
FIEMIND,WYCKOFF_SPRING_TYPE_2,2026-04-29,2026,OOS_2026,BEAR,84.0,1653.55,1613.93,1712.98,2.4,0.94,1.35,0.06,WIN,1.5,11,3.59,1.56,0.33,2026-05-14,1712.98,TARGET_1
FIEMIND,V_REVERSAL,2026-06-18,2026,OOS_2026,BULL,82.0,1790.2,1695.91,1931.64,5.27,0.95,1.38,0.05,LOSS,-1.0,15,-5.27,0.21,1.05,2026-07-09,1695.91,STOP_LOSS
FIEMIND,V_REVERSAL,2026-08-17,2026,OOS_2026,SIDEWAYS,84.0,1713.3,1661.16,1791.52,3.04,0.91,1.68,0.09,WIN,1.5,4,4.57,9.67,0.37,2026-08-23,1791.52,TARGET_1
FIRSTCRY,BULL_PENNANT,2026-01-05,2026,OOS_2026,SIDEWAYS,94.0,299.25,281.29,326.19,6.0,0.93,10.61,0.07,LOSS,-1.0,4,-6.0,0.75,1.19,2026-01-08,281.29,STOP_LOSS
FIRSTCRY,SHAKEOUT_RECLAIM,2026-02-26,2026,OOS_2026,BEAR,83.0,220.45,207.22,240.29,6.0,0.77,1.48,0.23,WIN,1.5,15,9.0,2.39,0.96,2026-03-19,240.29,TARGET_1
FIRSTCRY,SHAKEOUT_RECLAIM,2026-03-20,2026,OOS_2026,SIDEWAYS,96.0,250.87,235.82,273.44,6.0,0.97,9.02,0.03,LOSS,-1.0,1,-6.0,0.0,2.18,2026-03-22,235.82,STOP_LOSS
FIRSTCRY,SHAKEOUT_RECLAIM,2026-05-12,2026,OOS_2026,SIDEWAYS,94.0,235.48,222.0,255.7,5.72,0.81,3.53,0.19,LOSS,-1.0,4,-5.72,0.16,1.44,2026-05-17,222.0,STOP_LOSS
FIRSTCRY,V_REVERSAL,2026-05-21,2026,OOS_2026,SIDEWAYS,88.0,234.09,220.04,255.16,6.0,0.79,4.3,0.21,LOSS,-1.0,10,-6.0,0.78,1.07,2026-06-03,220.04,STOP_LOSS
FIRSTCRY,SHAKEOUT_RECLAIM,2026-09-03,2026,OOS_2026,BEAR,87.0,178.67,167.95,194.75,6.0,0.75,7.06,0.25,LOSS,-1.0,6,-6.0,0.4,1.09,2026-09-10,167.95,STOP_LOSS
FINPIPE,WYCKOFF_SPRING_TYPE_2,2025-12-30,2025,VAL_2025,SIDEWAYS,88.0,170.8,161.3,185.05,5.56,0.77,1.49,0.23,WIN,1.5,4,8.34,1.51,0.02,2026-01-04,185.05,TARGET_1
FINPIPE,HIGHER_LOW_REVERSAL,2026-02-11,2026,OOS_2026,BULL,82.0,181.52,170.63,197.86,6.0,0.75,1.56,0.25,WIN,0.62,20,3.74,1.49,0.72,2026-03-11,188.30999755859375,TIMEOUT_20D
FIVESTAR,MULTI_MONTH_BASE_BREAKOUT,2025-10-29,2025,VAL_2025,SIDEWAYS,94.0,605.05,583.94,636.71,3.49,0.82,10.83,0.18,WIN,1.5,1,5.23,2.6,0.0,2025-10-29,636.71,TARGET_1
FIVESTAR,SHAKEOUT_RECLAIM,2026-03-18,2026,OOS_2026,BEAR,93.0,376.8,354.19,410.71,6.0,0.79,2.69,0.21,LOSS,-1.0,1,-6.0,0.0,1.01,2026-03-18,354.19,STOP_LOSS
FIVESTAR,SHAKEOUT_RECLAIM,2026-04-07,2026,OOS_2026,BEAR,92.0,374.2,351.75,407.88,6.0,0.89,1.7,0.11,WIN,1.5,1,9.0,1.66,0.0,2026-04-07,407.88,TARGET_1
FIVESTAR,SHAKEOUT_RECLAIM,2026-06-12,2026,OOS_2026,BEAR,86.0,439.15,412.8,478.67,6.0,0.85,1.52,0.15,WIN,1.5,1,9.0,1.79,0.0,2026-06-14,478.67,TARGET_1
FIVESTAR,V_REVERSAL,2026-06-18,2026,OOS_2026,SIDEWAYS,86.0,518.85,487.72,565.54,6.0,0.81,3.67,0.19,LOSS,-1.0,7,-6.0,0.29,1.21,2026-06-28,487.72,STOP_LOSS
FIVESTAR,BULL_FLAG,2026-07-02,2026,OOS_2026,BULL,86.0,543.9,511.27,592.85,6.0,0.8,1.39,0.2,WIN,0.22,20,1.31,0.97,0.77,2026-07-29,551.0,TIMEOUT_20D
FMCGIETF.NS,WYCKOFF_SPRING_TYPE_2,2026-04-17,2026,OOS_2026,SIDEWAYS,89.0,53.21,50.02,57.99,6.0,0.78,1.83,0.22,WIN,0.42,20,2.54,1.08,0.1,2026-05-17,54.560001373291016,TIMEOUT_20D
FLUOROCHEM,V_REVERSAL,2025-12-09,2025,VAL_2025,SIDEWAYS,90.0,3485.4,3276.28,3799.08,6.0,0.82,2.01,0.18,WIN,0.11,20,0.66,1.08,0.34,2026-01-06,3508.5,TIMEOUT_20D
FLUOROCHEM,SHAKEOUT_RECLAIM,2026-03-18,2026,OOS_2026,BEAR,86.0,3142.8,2954.23,3425.66,6.0,0.8,1.64,0.2,LOSS,-1.0,7,-6.0,1.02,1.15,2026-03-29,2954.23,STOP_LOSS
FLUOROCHEM,CUP_HANDLE,2026-04-24,2026,OOS_2026,SIDEWAYS,90.0,3383.3,3234.25,3606.88,4.41,0.88,2.48,0.12,WIN,1.5,4,6.61,1.61,0.28,2026-04-29,3606.88,TARGET_1
FLUOROCHEM,MULTI_MONTH_BASE_BREAKOUT,2026-04-30,2026,OOS_2026,BULL,97.0,3602.0,3443.5,3839.75,4.4,0.92,5.21,0.08,WIN,1.5,4,6.6,1.55,0.0,2026-05-05,3839.75,TARGET_1
FLUOROCHEM,BULL_FLAG,2026-06-30,2026,OOS_2026,BULL,87.0,3964.0,3772.94,4250.59,4.82,0.78,1.56,0.22,WIN,1.5,14,7.23,1.91,0.78,2026-07-19,4250.59,TARGET_1
FLUOROCHEM,MULTI_MONTH_BASE_BREAKOUT,2026-07-15,2026,OOS_2026,BULL,96.0,4131.6,3916.86,4453.71,5.2,0.92,3.38,0.08,WIN,1.5,4,7.8,2.37,0.41,2026-07-20,4453.71,TARGET_1
FLUOROCHEM,MULTI_MONTH_BASE_BREAKOUT,2026-07-21,2026,OOS_2026,BULL,96.0,4607.1,4330.67,5021.75,6.0,0.9,3.91,0.1,WIN,0.24,20,1.47,1.27,0.95,2026-08-17,4674.7998046875,TIMEOUT_20D
FINCABLES,CUP_HANDLE,2025-03-11,2025,VAL_2025,BULL,87.0,1788.8,1741.2,1860.21,2.66,0.76,1.64,0.24,LOSS,-1.0,7,-2.66,0.39,1.07,2025-03-20,1741.2,STOP_LOSS
FINCABLES,WYCKOFF_SPRING_TYPE_2,2025-08-28,2025,VAL_2025,BULL,85.0,1454.24,1366.98,1585.12,6.0,0.79,1.38,0.21,LOSS,-1.0,15,-6.0,0.15,1.04,2025-09-18,1366.98,STOP_LOSS
FINCABLES,V_REVERSAL,2025-10-31,2025,VAL_2025,SIDEWAYS,84.0,1344.31,1291.92,1422.9,3.9,0.91,1.49,0.09,WIN,0.38,20,1.48,1.4,0.03,2025-11-28,1364.1725468760649,TIMEOUT_20D
FINCABLES,CUP_HANDLE,2025-12-08,2025,VAL_2025,BULL,88.0,1407.85,1352.44,1490.98,3.94,0.84,1.75,0.16,LOSS,-1.0,6,-3.94,0.15,1.09,2025-12-16,1352.44,STOP_LOSS
FINCABLES,MULTI_MONTH_BASE_BREAKOUT,2026-01-07,2026,OOS_2026,BULL,88.0,1426.69,1375.22,1503.89,3.61,0.84,1.74,0.16,WIN,1.5,5,5.41,1.72,0.0,2026-01-14,1503.89,TARGET_1
FINCABLES,SHAKEOUT_RECLAIM,2026-09-03,2026,OOS_2026,BEAR,92.0,1263.9,1188.07,1377.65,6.0,0.92,1.86,0.08,WIN,1.5,5,9.0,2.18,0.7,2026-09-09,1377.65,TARGET_1
FORCEMOT,MULTI_MONTH_BASE_BREAKOUT,2025-12-30,2025,VAL_2025,BULL,95.0,19845.0,18721.0,21531.0,5.66,0.87,2.81,0.13,WIN,1.5,3,8.5,1.84,0.13,2026-01-01,21531.0,TARGET_1
FORCEMOT,DOUBLE_BOTTOM,2026-01-12,2026,OOS_2026,BULL,90.0,19900.0,18706.0,21691.0,6.0,0.92,1.74,0.08,LOSS,-1.0,10,-6.0,1.35,1.17,2026-01-26,18706.0,STOP_LOSS
FORCEMOT,DOUBLE_BOTTOM,2026-02-09,2026,OOS_2026,BULL,86.0,22361.0,21019.34,24373.49,6.0,0.9,1.41,0.1,WIN,1.5,2,9.0,2.0,0.0,2026-02-10,24373.49,TARGET_1
FORCEMOT,WYCKOFF_SPRING_TYPE_2,2026-02-17,2026,OOS_2026,BULL,89.0,25776.0,24229.44,28095.84,6.0,0.87,1.63,0.13,LOSS,-1.0,2,-6.0,0.44,1.28,2026-02-18,24229.44,STOP_LOSS
FORCEMOT,WYCKOFF_SPRING_TYPE_2,2026-04-08,2026,OOS_2026,SIDEWAYS,98.0,22075.0,20750.5,24061.75,6.0,0.89,3.19,0.11,LOSS,-1.0,10,-6.0,0.87,1.07,2026-04-22,20750.5,STOP_LOSS
FORCEMOT,SHAKEOUT_RECLAIM,2026-05-06,2026,OOS_2026,BEAR,86.0,20173.0,18962.62,21988.57,6.0,0.8,1.68,0.2,LOSS,-1.0,10,-6.0,0.83,1.15,2026-05-19,18962.62,STOP_LOSS
FORCEMOT,SHAKEOUT_RECLAIM,2026-06-04,2026,OOS_2026,BEAR,92.0,18592.0,17476.48,20265.28,6.0,0.91,1.91,0.09,LOSS,-1.0,2,-6.0,0.24,1.29,2026-06-07,17476.48,STOP_LOSS
FORCEMOT,WYCKOFF_SPRING_TYPE_2,2026-06-30,2026,OOS_2026,SIDEWAYS,90.0,18580.0,17465.2,20252.2,6.0,0.9,1.49,0.1,LOSS,-1.0,16,-6.0,0.92,1.15,2026-07-21,17465.2,STOP_LOSS
FORTIS,SHAKEOUT_RECLAIM,2026-01-06,2026,OOS_2026,SIDEWAYS,90.0,945.0,888.3,1030.05,6.0,0.85,1.95,0.15,LOSS,-1.0,4,-6.0,0.09,1.18,2026-01-11,888.3,STOP_LOSS
FORTIS,BULL_FLAG,2026-02-26,2026,OOS_2026,BULL,88.0,963.65,905.83,1050.38,6.0,0.94,1.9,0.06,LOSS,-1.0,2,-6.0,0.24,1.04,2026-03-01,905.83,STOP_LOSS
FORTIS,BULL_FLAG,2026-05-11,2026,OOS_2026,BULL,89.0,974.15,915.7,1061.83,6.0,0.8,1.84,0.2,LOSS,-1.0,16,-6.0,0.32,1.28,2026-06-01,915.7,STOP_LOSS
FSL,WYCKOFF_SPRING_TYPE_2,2025-10-27,2025,VAL_2025,SIDEWAYS,96.0,345.12,324.41,376.18,6.0,0.89,9.02,0.11,LOSS,-0.11,20,-0.64,0.9,0.74,2025-11-24,342.9157409667969,TIMEOUT_20D
FSL,WYCKOFF_SPRING_TYPE_2,2025-12-22,2025,VAL_2025,BULL,87.0,348.64,327.72,380.02,6.0,0.84,1.77,0.16,LOSS,-1.0,5,-6.0,0.07,1.45,2025-12-29,327.72,STOP_LOSS
FSL,SHAKEOUT_RECLAIM,2026-01-13,2026,OOS_2026,BEAR,93.0,315.17,297.24,342.07,5.69,0.91,2.6,0.09,LOSS,-1.0,13,-5.69,0.7,1.04,2026-02-01,297.24,STOP_LOSS
FSL,DOUBLE_BOTTOM,2026-05-06,2026,OOS_2026,BULL,96.0,243.41,228.81,265.31,6.0,0.94,3.6,0.06,WIN,1.5,2,9.0,2.56,0.64,2026-05-07,265.31,TARGET_1
FSL,V_REVERSAL,2026-07-06,2026,OOS_2026,SIDEWAYS,91.0,249.32,234.36,271.76,6.0,0.89,2.01,0.11,WIN,1.5,6,9.0,1.65,0.88,2026-07-13,271.76,TARGET_1
FSL,WYCKOFF_SPRING_TYPE_2,2026-07-10,2026,OOS_2026,SIDEWAYS,95.0,259.71,244.13,283.08,6.0,0.89,2.52,0.11,WIN,1.5,13,9.0,2.49,0.55,2026-07-28,283.08,TARGET_1
FSL,MULTI_MONTH_BASE_BREAKOUT,2026-07-29,2026,OOS_2026,BULL,93.0,293.58,275.97,319.99,6.0,0.85,12.51,0.15,WIN,1.5,3,9.0,2.12,0.43,2026-08-02,319.99,TARGET_1
GABRIEL,SHAKEOUT_RECLAIM,2025-11-19,2025,VAL_2025,BEAR,93.0,1114.79,1047.9,1215.12,6.0,0.88,7.11,0.12,LOSS,-1.0,1,-6.0,0.0,1.04,2025-11-19,1047.9,STOP_LOSS
GABRIEL,SHAKEOUT_RECLAIM,2026-02-04,2026,OOS_2026,SIDEWAYS,92.0,968.9,910.77,1056.1,6.0,0.77,3.79,0.23,WIN,1.5,5,9.0,1.64,0.48,2026-02-10,1056.1,TARGET_1
GABRIEL,V_REVERSAL,2026-02-25,2026,OOS_2026,SIDEWAYS,86.0,1011.6,950.9,1102.65,6.0,0.8,1.63,0.2,LOSS,-1.0,3,-6.0,0.48,1.26,2026-03-01,950.9,STOP_LOSS
GABRIEL,V_REVERSAL,2026-05-07,2026,OOS_2026,BULL,87.0,1126.6,1059.0,1228.0,6.0,0.91,1.67,0.09,LOSS,-1.0,7,-6.0,0.41,1.13,2026-05-17,1059.0,STOP_LOSS
GABRIEL,SHAKEOUT_RECLAIM,2026-06-09,2026,OOS_2026,SIDEWAYS,90.0,1054.3,991.04,1149.19,6.0,0.89,3.23,0.11,LOSS,-1.0,2,-6.0,0.0,1.02,2026-06-10,991.04,STOP_LOSS
GABRIEL,BULL_FLAG,2026-06-19,2026,OOS_2026,BULL,93.0,1197.4,1125.56,1305.16,6.0,0.78,2.9,0.22,WIN,1.5,18,9.0,2.33,0.01,2026-07-14,1305.16,TARGET_1
GABRIEL,WYCKOFF_SPRING_TYPE_2,2026-06-29,2026,OOS_2026,BULL,90.0,1275.2,1198.69,1389.96,6.0,0.87,1.59,0.13,WIN,1.5,15,9.0,2.32,0.79,2026-07-19,1389.96,TARGET_1
GABRIEL,SHAKEOUT_RECLAIM,2026-07-15,2026,OOS_2026,BULL,94.0,1354.5,1273.23,1476.4,6.0,0.9,4.64,0.1,WIN,1.5,4,9.0,2.04,0.4,2026-07-20,1476.4,TARGET_1
GABRIEL,V_REVERSAL,2026-08-31,2026,OOS_2026,BULL,87.0,1437.9,1351.63,1567.31,6.0,0.82,2.62,0.18,LOSS,-1.0,3,-6.0,0.35,1.11,2026-09-02,1351.63,STOP_LOSS
GALAPREC,CUP_HANDLE,2026-05-13,2026,OOS_2026,BULL,82.0,861.85,810.14,939.41,6.0,0.76,1.48,0.24,WIN,1.5,9,9.0,1.7,0.69,2026-05-25,939.41,TARGET_1
GALAPREC,BULL_FLAG,2026-06-22,2026,OOS_2026,BULL,91.0,1173.1,1102.71,1278.68,6.0,0.76,2.92,0.24,LOSS,-1.0,1,-6.0,0.0,1.06,2026-06-22,1102.71,STOP_LOSS
GALAXYSURF,V_REVERSAL,2026-08-14,2026,OOS_2026,BULL,89.0,2508.4,2357.9,2734.15,6.0,1.0,14.62,0.0,LOSS,-1.0,3,-6.0,0.93,1.14,2026-08-18,2357.9,STOP_LOSS
GARFIBRES,SHAKEOUT_RECLAIM,2025-11-13,2025,VAL_2025,SIDEWAYS,86.0,743.7,699.08,810.63,6.0,0.8,1.75,0.2,LOSS,-1.0,2,-6.0,0.37,1.42,2025-11-16,699.08,STOP_LOSS
GARFIBRES,SHAKEOUT_RECLAIM,2025-12-09,2025,VAL_2025,BEAR,87.0,690.1,648.69,752.21,6.0,0.88,1.66,0.12,LOSS,-0.36,20,-2.17,0.36,0.67,2026-01-06,675.0999755859375,TIMEOUT_20D
GARFIBRES,BULL_PENNANT,2026-02-03,2026,OOS_2026,SIDEWAYS,85.0,744.1,699.45,811.07,6.0,0.75,5.06,0.25,LOSS,-1.0,3,-6.0,0.0,1.52,2026-02-05,699.45,STOP_LOSS
GARFIBRES,DOUBLE_BOTTOM,2026-05-04,2026,OOS_2026,SIDEWAYS,98.0,634.65,596.93,691.23,5.94,0.86,2.88,0.14,WIN,1.5,3,8.92,1.51,0.31,2026-05-06,691.23,TARGET_1
GARFIBRES,DOUBLE_BOTTOM,2026-06-09,2026,OOS_2026,BULL,91.0,688.3,647.0,750.25,6.0,0.86,2.0,0.14,WIN,1.5,8,9.0,3.16,0.56,2026-06-18,750.25,TARGET_1
GARFIBRES,BULL_FLAG,2026-06-19,2026,OOS_2026,BULL,89.0,796.4,748.62,868.07,6.0,0.82,17.2,0.18,LOSS,-1.0,3,-6.0,0.04,1.29,2026-06-23,748.62,STOP_LOSS
GARFIBRES,V_REVERSAL,2026-08-06,2026,OOS_2026,BULL,83.0,838.85,788.52,914.34,6.0,0.75,7.11,0.25,LOSS,-1.0,3,-6.0,0.35,1.17,2026-08-10,788.52,STOP_LOSS
GARFIBRES,HIGHER_LOW_REVERSAL,2026-08-18,2026,OOS_2026,BULL,85.0,775.7,729.16,845.51,6.0,0.82,1.63,0.18,WIN,1.5,10,9.0,1.64,0.66,2026-08-31,845.51,TARGET_1
GAIL,MULTI_MONTH_BASE_BREAKOUT,2025-02-26,2025,VAL_2025,BULL,92.0,1351.0,1308.57,1414.65,3.14,0.83,1.74,0.17,LOSS,-0.09,20,-0.3,1.26,0.95,2025-03-26,1346.9728029332607,TIMEOUT_20D
GAIL,WYCKOFF_SPRING_TYPE_2,2025-05-28,2025,VAL_2025,SIDEWAYS,90.0,1448.6,1411.8,1503.81,2.54,0.75,1.6,0.25,LOSS,-1.0,16,-2.54,0.73,1.2,2025-06-19,1411.8,STOP_LOSS
GAIL,WYCKOFF_SPRING_TYPE_2,2025-07-31,2025,VAL_2025,SIDEWAYS,86.0,1406.53,1346.45,1496.64,4.27,0.83,1.4,0.17,LOSS,-1.0,14,-4.27,0.69,1.45,2025-08-20,1346.45,STOP_LOSS
GAIL,V_REVERSAL,2026-02-20,2026,OOS_2026,SIDEWAYS,85.0,1230.21,1156.39,1340.93,6.0,0.92,1.46,0.08,LOSS,-1.0,15,-6.0,0.09,1.19,2026-03-13,1156.39,STOP_LOSS
GAIL,MULTI_MONTH_BASE_BREAKOUT,2026-05-22,2026,OOS_2026,BULL,95.0,1352.38,1293.35,1440.91,4.36,0.94,1.79,0.06,LOSS,-1.0,4,-4.36,0.01,1.02,2026-05-28,1293.35,STOP_LOSS
GAIL,WYCKOFF_SPRING_TYPE_2,2026-07-17,2026,OOS_2026,BEAR,89.0,1210.61,1171.37,1269.48,3.24,0.99,1.63,0.01,LOSS,-1.0,4,-3.24,0.39,1.14,2026-07-23,1171.37,STOP_LOSS
GAIL,SHAKEOUT_RECLAIM,2026-08-24,2026,OOS_2026,BEAR,95.0,173.25,169.9,178.27,1.93,0.98,2.95,0.02,LOSS,-1.0,4,-1.93,0.76,1.08,2026-08-27,169.9,STOP_LOSS
GAIL,SHAKEOUT_RECLAIM,2026-08-31,2026,OOS_2026,BEAR,95.0,176.99,168.77,189.31,4.64,1.0,4.12,0.0,LOSS,-0.41,9,-1.9,0.04,0.73,2026-09-10,173.6199951171875,TIMEOUT_20D
GAEL,V_REVERSAL,2025-03-18,2025,VAL_2025,BULL,81.0,1006.58,946.18,1097.18,6.0,0.78,1.37,0.22,WIN,0.48,20,2.87,0.78,0.37,2025-04-15,1035.4307778901464,TIMEOUT_20D
GAEL,DOUBLE_BOTTOM,2025-06-27,2025,VAL_2025,BULL,91.0,1077.77,1029.83,1149.68,4.45,0.85,1.76,0.15,LOSS,-0.72,20,-3.19,0.25,0.92,2025-07-25,1043.4225833374835,TIMEOUT_20D
GAEL,WYCKOFF_SPRING_TYPE_2,2025-12-16,2025,VAL_2025,SIDEWAYS,89.0,1415.85,1393.52,1449.34,1.58,0.83,1.65,0.17,WIN,1.5,2,2.37,1.62,0.0,2025-12-18,1449.34,TARGET_1
GAEL,HIGHER_LOW_REVERSAL,2026-04-06,2026,OOS_2026,SIDEWAYS,90.0,1293.76,1258.71,1346.34,2.71,1.0,1.63,0.0,WIN,1.5,5,4.06,1.55,0.0,2026-04-13,1346.34,TARGET_1
GAEL,WYCKOFF_SPRING_TYPE_2,2026-07-22,2026,OOS_2026,SIDEWAYS,95.0,1375.93,1299.48,1490.59,5.56,0.95,1.62,0.05,WIN,1.5,13,8.33,1.79,0.27,2026-08-10,1490.59,TARGET_1
GAEL,SHAKEOUT_RECLAIM,2026-08-19,2026,OOS_2026,SIDEWAYS,100.0,1474.68,1386.2,1607.4,6.0,0.89,2.02,0.11,LOSS,-1.0,1,-6.0,0.0,14.71,2026-08-19,1386.2,STOP_LOSS
GARUDA,SHAKEOUT_RECLAIM,2026-01-13,2026,OOS_2026,SIDEWAYS,97.0,194.7,183.02,212.22,6.0,0.92,15.93,0.08,LOSS,-1.0,1,-6.0,0.0,1.04,2026-01-13,183.02,STOP_LOSS
GARUDA,V_REVERSAL,2026-02-11,2026,OOS_2026,SIDEWAYS,88.0,203.29,191.09,221.59,6.0,0.93,2.88,0.07,LOSS,-1.0,6,-6.0,0.66,1.4,2026-02-18,191.09,STOP_LOSS
GARUDA,SHAKEOUT_RECLAIM,2026-04-01,2026,OOS_2026,BEAR,87.0,147.36,138.52,160.62,6.0,0.79,1.98,0.21,LOSS,-1.0,1,-6.0,0.63,1.02,2026-04-01,138.52,STOP_LOSS
GARUDA,CUP_HANDLE,2026-05-05,2026,OOS_2026,BULL,92.0,196.62,184.82,214.32,6.0,0.87,10.7,0.13,LOSS,-1.0,5,-6.0,0.67,2.26,2026-05-11,184.82,STOP_LOSS
GENUSPOWER,SHAKEOUT_RECLAIM,2025-12-09,2025,VAL_2025,BEAR,87.0,307.6,292.83,329.76,4.8,0.85,1.85,0.15,LOSS,-1.0,13,-4.8,0.16,1.01,2025-12-28,292.83,STOP_LOSS
GENUSPOWER,SHAKEOUT_RECLAIM,2026-01-27,2026,OOS_2026,BEAR,91.0,264.35,248.49,288.14,6.0,0.86,1.71,0.14,LOSS,-1.0,6,-6.0,1.14,3.66,2026-02-03,248.49,STOP_LOSS
GENUSPOWER,SHAKEOUT_RECLAIM,2026-03-17,2026,OOS_2026,BEAR,95.0,249.35,235.07,270.77,5.73,0.94,2.03,0.06,LOSS,-1.0,4,-5.73,0.4,1.84,2026-03-22,235.07,STOP_LOSS
GENUSPOWER,BULL_FLAG,2026-04-15,2026,OOS_2026,SIDEWAYS,91.0,296.67,278.87,323.37,6.0,0.89,2.71,0.11,WIN,1.5,15,9.0,2.28,0.67,2026-05-05,323.37,TARGET_1
GENUSPOWER,BULL_FLAG,2026-04-27,2026,OOS_2026,BULL,91.0,302.4,284.26,329.61,6.0,0.89,1.56,0.11,WIN,1.5,7,9.0,1.92,0.24,2026-05-05,329.61,TARGET_1
GENUSPOWER,HIGHER_LOW_REVERSAL,2026-05-06,2026,OOS_2026,BULL,92.0,335.05,314.95,365.2,6.0,0.9,2.05,0.1,LOSS,-1.0,4,-6.0,0.2,1.5,2026-05-11,314.95,STOP_LOSS
GENUSPOWER,BULL_FLAG,2026-08-28,2026,OOS_2026,BULL,93.0,349.7,328.72,381.17,6.0,0.85,3.19,0.15,LOSS,-1.0,2,-6.0,0.11,1.22,2026-08-31,328.72,STOP_LOSS
GALLANTT,WYCKOFF_SPRING_TYPE_2,2025-04-22,2025,VAL_2025,SIDEWAYS,91.0,1280.76,1205.42,1393.77,5.88,0.95,1.57,0.05,WIN,0.29,20,1.71,0.34,0.87,2025-05-20,1302.7208965357818,TIMEOUT_20D
GALLANTT,BULL_FLAG,2025-07-10,2025,VAL_2025,BULL,90.0,1295.61,1247.43,1367.88,3.72,0.87,1.5,0.13,WIN,1.5,7,5.58,1.65,0.0,2025-07-21,1367.88,TARGET_1
GALLANTT,MULTI_MONTH_BASE_BREAKOUT,2025-09-15,2025,VAL_2025,BULL,97.0,1505.41,1458.36,1575.98,3.13,0.94,1.89,0.06,WIN,1.5,8,4.69,1.52,0.43,2025-09-25,1575.98,TARGET_1
GALLANTT,V_REVERSAL,2025-09-24,2025,VAL_2025,BULL,82.0,1570.05,1475.85,1711.35,6.0,0.79,1.53,0.21,WIN,0.43,20,2.59,0.7,0.15,2025-10-22,1610.7047012247083,TIMEOUT_20D
GALLANTT,CUP_HANDLE,2026-01-09,2026,OOS_2026,BULL,91.0,1847.3,1797.65,1921.77,2.69,0.94,1.58,0.06,WIN,0.75,20,2.01,1.4,0.16,2026-02-06,1884.3821247427222,TIMEOUT_20D
GALLANTT,HIGHER_LOW_REVERSAL,2026-05-22,2026,OOS_2026,BULL,93.0,2353.87,2281.01,2463.16,3.1,0.94,1.66,0.06,WIN,1.5,11,4.64,1.69,0.61,2026-06-08,2463.16,TARGET_1
GALLANTT,BULL_FLAG,2026-06-24,2026,OOS_2026,BULL,91.0,2750.68,2585.64,2998.24,6.0,0.92,1.75,0.08,LOSS,-0.2,20,-1.18,0.23,0.84,2026-07-22,2718.352494387434,TIMEOUT_20D
GESHIP,V_REVERSAL,2026-01-28,2026,OOS_2026,BULL,88.0,1157.05,1087.63,1261.18,6.0,0.77,2.54,0.23,WIN,1.5,6,9.0,1.72,0.2,2026-02-04,1261.18,TARGET_1
GESHIP,HIGHER_LOW_REVERSAL,2026-03-12,2026,OOS_2026,BULL,92.0,1476.36,1387.78,1609.24,6.0,0.94,2.05,0.06,LOSS,-1.0,2,-6.0,0.25,1.6,2026-03-15,1387.78,STOP_LOSS
GESHIP,WYCKOFF_SPRING_TYPE_2,2026-04-30,2026,OOS_2026,BULL,86.0,1566.05,1472.09,1706.99,6.0,0.77,1.57,0.23,LOSS,-1.0,10,-6.0,0.45,1.21,2026-05-13,1472.09,STOP_LOSS
