sample_name,event_id,symbol,sector,session_date,decision_timestamp,regime,v529_rank,v530_rank,v529_selected,v530_selected,v529_r,v530_r,cause,paired_delta_r,entry_price,stop_loss,target_price
SAMPLE_B,EVT_SAMPLE_B_007511,POWERGRID,NIFTY_ENERGY,2024-10-25,2024-10-25T15:30:00,STRONG_BULL,,3,0,1,0.0,-0.823,VETO_PRUNING,-0.823,2220.0,2141.55,2533.07
SAMPLE_B,EVT_SAMPLE_B_007549,SUNPHARMA,NIFTY_PHARMA,2024-10-28,2024-10-28T15:30:00,CHOPPY_RANGE,5,10,1,0,0.155,0.0,DYNAMIC_CAPACITY,-0.155,1943.29,1868.91,2125.61
SAMPLE_B,EVT_SAMPLE_B_007564,SBIN,NIFTY_BANK,2024-10-29,2024-10-29T15:30:00,STRONG_BULL,,1,0,1,0.0,1.556,VETO_PRUNING,1.556,2338.13,2267.92,2587.56
SAMPLE_B,EVT_SAMPLE_B_007573,TCS,NIFTY_IT,2024-10-29,2024-10-29T15:30:00,STRONG_BULL,4,7,1,0,-0.337,0.0,FOCUSED_MODEL_G,0.337,1470.07,1413.71,1560.14
SAMPLE_B,EVT_SAMPLE_B_007585,BRITANNIA,NIFTY_FMCG,2024-10-30,2024-10-30T15:30:00,NEUTRAL_BULL,3,9,1,0,0.506,0.0,DYNAMIC_CAPACITY,-0.506,1002.1,985.3,1066.79
SAMPLE_B,EVT_SAMPLE_B_007591,NESTLEIND,NIFTY_FMCG,2024-10-30,2024-10-30T15:30:00,NEUTRAL_BULL,4,7,1,0,1.609,0.0,DYNAMIC_CAPACITY,-1.609,786.94,763.11,838.79
SAMPLE_B,EVT_SAMPLE_B_007593,LTIM,NIFTY_IT,2024-10-30,2024-10-30T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,1.172,VETO_PRUNING,1.172,1939.67,1876.2,2136.4
SAMPLE_B,EVT_SAMPLE_B_007606,ITC,NIFTY_FMCG,2024-10-30,2024-10-30T15:30:00,NEUTRAL_BULL,5,5,1,0,0.432,0.0,DYNAMIC_CAPACITY,-0.432,1887.48,1829.31,2098.9
SAMPLE_B,EVT_SAMPLE_B_007618,JSWSTEEL,NIFTY_METAL,2024-10-31,2024-10-31T15:30:00,STRONG_BULL,,1,0,1,0.0,3.415,VETO_PRUNING,3.415,2672.72,2566.01,3045.82
SAMPLE_B,EVT_SAMPLE_B_007626,ICICIBANK,NIFTY_BANK,2024-10-31,2024-10-31T15:30:00,STRONG_BULL,2,5,1,0,-0.796,0.0,45M_CONFIRMATION,0.796,782.7,752.0,890.04
SAMPLE_B,EVT_SAMPLE_B_007627,VBL,NIFTY_FMCG,2024-10-31,2024-10-31T15:30:00,STRONG_BULL,,2,0,1,0.0,-0.159,VETO_PRUNING,-0.159,3012.85,2918.38,3439.15
SAMPLE_B,EVT_SAMPLE_B_007639,COALINDIA,NIFTY_ENERGY,2024-10-31,2024-10-31T15:30:00,STRONG_BULL,5,11,1,0,0.917,0.0,FOCUSED_MODEL_G,-0.917,804.94,773.91,863.33
SAMPLE_B,EVT_SAMPLE_B_007649,PERSISTENT,NIFTY_IT,2024-10-31,2024-10-31T15:30:00,STRONG_BULL,4,13,1,0,1.453,0.0,FOCUSED_MODEL_G,-1.453,1130.86,1088.7,1209.51
SAMPLE_B,EVT_SAMPLE_B_007672,CIPLA,NIFTY_PHARMA,2024-11-01,2024-11-01T15:30:00,CHOPPY_RANGE,4,8,1,0,1.653,0.0,DYNAMIC_CAPACITY,-1.653,893.62,860.38,950.49
SAMPLE_B,EVT_SAMPLE_B_007686,TCS,NIFTY_IT,2024-11-01,2024-11-01T15:30:00,CHOPPY_RANGE,2,5,1,0,-0.888,0.0,45M_CONFIRMATION,0.888,3208.61,3143.9,3554.1
SAMPLE_B,EVT_SAMPLE_B_007689,HINDALCO,NIFTY_METAL,2024-11-01,2024-11-01T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,3.309,VETO_PRUNING,3.309,1815.02,1776.32,2065.64
SAMPLE_B,EVT_SAMPLE_B_007692,VBL,NIFTY_FMCG,2024-11-01,2024-11-01T15:30:00,CHOPPY_RANGE,5,12,1,0,1.043,0.0,DYNAMIC_CAPACITY,-1.043,1003.49,970.63,1088.16
SAMPLE_B,EVT_SAMPLE_B_007704,WIPRO,NIFTY_IT,2024-11-04,2024-11-04T15:30:00,CHOPPY_RANGE,4,17,1,0,1.566,0.0,DYNAMIC_CAPACITY,-1.566,3091.49,3013.19,3322.01
SAMPLE_B,EVT_SAMPLE_B_007723,ABB,NIFTY_INFRA,2024-11-04,2024-11-04T15:30:00,CHOPPY_RANGE,5,16,1,0,-0.938,0.0,DYNAMIC_CAPACITY,0.938,2367.29,2296.23,2643.38
SAMPLE_B,EVT_SAMPLE_B_007754,HINDUNILVR,NIFTY_FMCG,2024-11-05,2024-11-05T15:30:00,STRONG_BULL,,1,0,1,0.0,2.915,VETO_PRUNING,2.915,1524.62,1464.14,1727.85
SAMPLE_B,EVT_SAMPLE_B_007780,TECHM,NIFTY_IT,2024-11-06,2024-11-06T15:30:00,CHOPPY_RANGE,3,4,1,0,-0.821,0.0,DYNAMIC_CAPACITY,0.821,1374.05,1329.58,1548.4
SAMPLE_B,EVT_SAMPLE_B_007782,SBIN,NIFTY_BANK,2024-11-06,2024-11-06T15:30:00,CHOPPY_RANGE,5,12,1,0,1.314,0.0,DYNAMIC_CAPACITY,-1.314,2800.5,2735.27,3056.31
SAMPLE_B,EVT_SAMPLE_B_007842,ICICIBANK,NIFTY_BANK,2024-11-07,2024-11-07T15:30:00,STRONG_BULL,,3,0,1,0.0,4.093,VETO_PRUNING,4.093,1247.2,1199.4,1387.03
SAMPLE_B,EVT_SAMPLE_B_007864,POWERGRID,NIFTY_ENERGY,2024-11-08,2024-11-08T15:30:00,STRONG_BULL,,3,0,1,0.0,-0.096,VETO_PRUNING,-0.096,2765.84,2675.6,3008.21
SAMPLE_B,EVT_SAMPLE_B_007892,MARUTI,NIFTY_AUTO,2024-11-11,2024-11-11T15:30:00,STRONG_BULL,,4,0,1,0.0,0.881,VETO_PRUNING,0.881,1934.66,1870.86,2168.62
SAMPLE_B,EVT_SAMPLE_B_007905,JSWSTEEL,NIFTY_METAL,2024-11-11,2024-11-11T15:30:00,STRONG_BULL,,2,0,1,0.0,0.9,VETO_PRUNING,0.9,1379.96,1353.6,1576.48
SAMPLE_B,EVT_SAMPLE_B_007929,COALINDIA,NIFTY_ENERGY,2024-11-12,2024-11-12T15:30:00,CHOPPY_RANGE,3,4,1,0,0.502,0.0,DYNAMIC_CAPACITY,-0.502,2002.16,1932.44,2123.22
SAMPLE_B,EVT_SAMPLE_B_007933,OBEROIRLTY,NIFTY_REALTY,2024-11-12,2024-11-12T15:30:00,CHOPPY_RANGE,4,9,1,0,1.408,0.0,DYNAMIC_CAPACITY,-1.408,3076.88,2991.48,3481.77
SAMPLE_B,EVT_SAMPLE_B_007978,HAL,NIFTY_INFRA,2024-11-13,2024-11-13T15:30:00,NEUTRAL_BEAR,3,4,1,0,-0.727,0.0,DYNAMIC_CAPACITY,0.727,2978.72,2932.85,3305.31
SAMPLE_B,EVT_SAMPLE_B_007989,VEDL,NIFTY_METAL,2024-11-13,2024-11-13T15:30:00,NEUTRAL_BEAR,4,3,1,0,0.514,0.0,DYNAMIC_CAPACITY,-0.514,1376.89,1331.27,1533.36
SAMPLE_B,EVT_SAMPLE_B_007990,COALINDIA,NIFTY_ENERGY,2024-11-13,2024-11-13T15:30:00,NEUTRAL_BEAR,2,2,1,0,1.333,0.0,DYNAMIC_CAPACITY,-1.333,1452.26,1406.72,1593.89
SAMPLE_B,EVT_SAMPLE_B_008001,ADANIPORTS,NIFTY_INFRA,2024-11-14,2024-11-14T15:30:00,NEUTRAL_BEAR,5,2,1,0,-0.385,0.0,45M_CONFIRMATION,0.385,890.32,856.59,1021.15
SAMPLE_B,EVT_SAMPLE_B_008026,ASIANPAINT,NIFTY_CONSUMPTION,2024-11-14,2024-11-14T15:30:00,NEUTRAL_BEAR,3,8,1,0,-0.546,0.0,DYNAMIC_CAPACITY,0.546,1513.81,1453.32,1709.85
SAMPLE_B,EVT_SAMPLE_B_008051,ABB,NIFTY_INFRA,2024-11-15,2024-11-15T15:30:00,CHOPPY_RANGE,5,9,1,0,-0.691,0.0,45M_CONFIRMATION,0.691,1773.03,1722.1,1979.49
SAMPLE_B,EVT_SAMPLE_B_008069,TATAMOTORS,NIFTY_AUTO,2024-11-18,2024-11-18T15:30:00,NEUTRAL_BEAR,2,4,1,0,1.492,0.0,DYNAMIC_CAPACITY,-1.492,2238.4,2189.84,2512.42
SAMPLE_B,EVT_SAMPLE_B_008088,BHARTIARTL,NIFTY_INFRA,2024-11-18,2024-11-18T15:30:00,NEUTRAL_BEAR,5,6,1,0,0.755,0.0,DYNAMIC_CAPACITY,-0.755,1199.89,1179.09,1291.38
SAMPLE_B,EVT_SAMPLE_B_008118,HINDALCO,NIFTY_METAL,2024-11-19,2024-11-19T15:30:00,CHOPPY_RANGE,5,8,1,0,-0.454,0.0,DYNAMIC_CAPACITY,0.454,3484.23,3395.33,3978.37
SAMPLE_B,EVT_SAMPLE_B_008157,TECHM,NIFTY_IT,2024-11-20,2024-11-20T15:30:00,NEUTRAL_BULL,5,5,1,0,4.104,0.0,DYNAMIC_CAPACITY,-4.104,1110.52,1086.35,1231.47
SAMPLE_B,EVT_SAMPLE_B_008201,ASIANPAINT,NIFTY_CONSUMPTION,2024-11-21,2024-11-21T15:30:00,STRONG_BULL,,1,0,1,0.0,1.849,VETO_PRUNING,1.849,997.4,978.26,1140.94
SAMPLE_B,EVT_SAMPLE_B_008236,TATASTEEL,NIFTY_METAL,2024-11-22,2024-11-22T15:30:00,STRONG_BULL,,3,0,1,0.0,1.3,VETO_PRUNING,1.3,2845.01,2747.42,3237.29
SAMPLE_B,EVT_SAMPLE_B_008239,JSWSTEEL,NIFTY_METAL,2024-11-22,2024-11-22T15:30:00,STRONG_BULL,1,6,1,0,-0.266,0.0,FOCUSED_MODEL_G,0.266,552.3,537.6,606.53
SAMPLE_B,EVT_SAMPLE_B_008246,HAL,NIFTY_INFRA,2024-11-22,2024-11-22T15:30:00,STRONG_BULL,4,8,1,0,1.433,0.0,FOCUSED_MODEL_G,-1.433,2627.79,2533.29,2937.25
SAMPLE_B,EVT_SAMPLE_B_008249,SUNPHARMA,NIFTY_PHARMA,2024-11-22,2024-11-22T15:30:00,STRONG_BULL,5,17,1,0,-0.878,0.0,45M_CONFIRMATION,0.878,1328.41,1275.35,1448.74
SAMPLE_B,EVT_SAMPLE_B_008258,CHOLAFIN,NIFTY_FIN_SERVICE,2024-11-25,2024-11-25T15:30:00,SHARP_SELLOFF,3,9,1,0,-0.94,0.0,45M_CONFIRMATION,0.94,1898.73,1825.86,2096.28
SAMPLE_B,EVT_SAMPLE_B_008266,COALINDIA,NIFTY_ENERGY,2024-11-25,2024-11-25T15:30:00,SHARP_SELLOFF,2,8,1,0,0.973,0.0,DYNAMIC_CAPACITY,-0.973,3305.31,3248.15,3624.57
SAMPLE_B,EVT_SAMPLE_B_008276,VBL,NIFTY_FMCG,2024-11-25,2024-11-25T15:30:00,SHARP_SELLOFF,1,7,1,0,-0.156,0.0,DYNAMIC_CAPACITY,0.156,3315.44,3244.95,3636.4
SAMPLE_B,EVT_SAMPLE_B_008287,VBL,NIFTY_FMCG,2024-11-26,2024-11-26T15:30:00,CHOPPY_RANGE,4,12,1,0,-0.836,0.0,45M_CONFIRMATION,0.836,792.18,772.46,866.74
SAMPLE_B,EVT_SAMPLE_B_008298,HINDUNILVR,NIFTY_FMCG,2024-11-26,2024-11-26T15:30:00,CHOPPY_RANGE,5,14,1,0,-0.043,0.0,DYNAMIC_CAPACITY,0.043,3242.27,3158.77,3582.51
SAMPLE_B,EVT_SAMPLE_B_008309,BHARTIARTL,NIFTY_INFRA,2024-11-26,2024-11-26T15:30:00,CHOPPY_RANGE,3,13,1,0,0.649,0.0,DYNAMIC_CAPACITY,-0.649,1875.74,1805.77,2027.07
SAMPLE_B,EVT_SAMPLE_B_008327,SIEMENS,NIFTY_INFRA,2024-11-27,2024-11-27T15:30:00,NEUTRAL_BULL,4,5,1,0,3.146,0.0,DYNAMIC_CAPACITY,-3.146,2932.26,2855.38,3116.21
SAMPLE_B,EVT_SAMPLE_B_008354,M&M,NIFTY_AUTO,2024-11-28,2024-11-28T15:30:00,STRONG_BULL,5,8,1,0,-0.267,0.0,FOCUSED_MODEL_G,0.267,555.4,539.77,593.46
SAMPLE_B,EVT_SAMPLE_B_008363,CHOLAFIN,NIFTY_FIN_SERVICE,2024-11-28,2024-11-28T15:30:00,STRONG_BULL,,5,0,1,0.0,0.874,VETO_PRUNING,0.874,3146.8,3055.57,3525.31
SAMPLE_B,EVT_SAMPLE_B_008365,OBEROIRLTY,NIFTY_REALTY,2024-11-28,2024-11-28T15:30:00,STRONG_BULL,,2,0,1,0.0,3.393,VETO_PRUNING,3.393,3026.06,2936.2,3311.74
SAMPLE_B,EVT_SAMPLE_B_008393,TATASTEEL,NIFTY_METAL,2024-11-29,2024-11-29T15:30:00,STRONG_BULL,,3,0,1,0.0,3.135,VETO_PRUNING,3.135,1422.77,1394.02,1552.57
SAMPLE_B,EVT_SAMPLE_B_008397,NTPC,NIFTY_ENERGY,2024-11-29,2024-11-29T15:30:00,STRONG_BULL,2,7,1,0,-0.451,0.0,FOCUSED_MODEL_G,0.451,2236.38,2189.64,2542.34
SAMPLE_B,EVT_SAMPLE_B_008398,ASIANPAINT,NIFTY_CONSUMPTION,2024-11-29,2024-11-29T15:30:00,STRONG_BULL,4,9,1,0,0.251,0.0,FOCUSED_MODEL_G,-0.251,1523.0,1474.96,1633.96
SAMPLE_B,EVT_SAMPLE_B_008405,DRREDDY,NIFTY_PHARMA,2024-11-29,2024-11-29T15:30:00,STRONG_BULL,,1,0,1,0.0,2.278,VETO_PRUNING,2.278,2446.57,2407.7,2607.9
SAMPLE_B,EVT_SAMPLE_B_008408,SIEMENS,NIFTY_INFRA,2024-12-02,2024-12-02T15:30:00,NEUTRAL_BULL,2,6,1,0,1.218,0.0,DYNAMIC_CAPACITY,-1.218,835.28,808.2,895.88
SAMPLE_B,EVT_SAMPLE_B_008410,INFY,NIFTY_IT,2024-12-02,2024-12-02T15:30:00,NEUTRAL_BULL,1,7,1,0,-0.12,0.0,DYNAMIC_CAPACITY,0.12,3089.1,3030.42,3422.58
SAMPLE_B,EVT_SAMPLE_B_008413,ITC,NIFTY_FMCG,2024-12-02,2024-12-02T15:30:00,NEUTRAL_BULL,4,22,1,0,1.598,0.0,DYNAMIC_CAPACITY,-1.598,798.13,783.63,869.82
SAMPLE_B,EVT_SAMPLE_B_008418,HINDUNILVR,NIFTY_FMCG,2024-12-02,2024-12-02T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,4.29,VETO_PRUNING,4.29,605.93,595.56,692.11
SAMPLE_B,EVT_SAMPLE_B_008442,HINDALCO,NIFTY_METAL,2024-12-02,2024-12-02T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,3.6,VETO_PRUNING,3.6,1699.84,1635.39,1869.69
SAMPLE_B,EVT_SAMPLE_B_008451,CHOLAFIN,NIFTY_FIN_SERVICE,2024-12-03,2024-12-03T15:30:00,CHOPPY_RANGE,4,12,1,0,-0.931,0.0,45M_CONFIRMATION,0.931,3299.4,3198.19,3787.51
SAMPLE_B,EVT_SAMPLE_B_008457,GODREJPROP,NIFTY_REALTY,2024-12-03,2024-12-03T15:30:00,CHOPPY_RANGE,2,3,1,0,1.415,0.0,DYNAMIC_CAPACITY,-1.415,2374.17,2288.43,2662.03
SAMPLE_B,EVT_SAMPLE_B_008465,CIPLA,NIFTY_PHARMA,2024-12-03,2024-12-03T15:30:00,CHOPPY_RANGE,5,11,1,0,-0.975,0.0,DYNAMIC_CAPACITY,0.975,1403.62,1358.55,1564.86
SAMPLE_B,EVT_SAMPLE_B_008501,M&M,NIFTY_AUTO,2024-12-04,2024-12-04T15:30:00,STRONG_BULL,,4,0,1,0.0,1.653,VETO_PRUNING,1.653,3129.7,3058.53,3575.49
SAMPLE_B,EVT_SAMPLE_B_008523,PERSISTENT,NIFTY_IT,2024-12-04,2024-12-04T15:30:00,STRONG_BULL,,5,0,1,0.0,2.364,VETO_PRUNING,2.364,674.43,660.44,729.61
SAMPLE_B,EVT_SAMPLE_B_008527,VEDL,NIFTY_METAL,2024-12-04,2024-12-04T15:30:00,STRONG_BULL,3,8,1,0,2.516,0.0,FOCUSED_MODEL_G,-2.516,2291.61,2234.89,2591.24
SAMPLE_B,EVT_SAMPLE_B_008555,OBEROIRLTY,NIFTY_REALTY,2024-12-05,2024-12-05T15:30:00,NEUTRAL_BEAR,1,3,1,0,1.432,0.0,DYNAMIC_CAPACITY,-1.432,1779.34,1734.55,1958.38
SAMPLE_B,EVT_SAMPLE_B_008562,TATASTEEL,NIFTY_METAL,2024-12-06,2024-12-06T15:30:00,NEUTRAL_BEAR,2,6,1,0,0.205,0.0,DYNAMIC_CAPACITY,-0.205,741.03,727.29,828.39
SAMPLE_B,EVT_SAMPLE_B_008568,BAJFINANCE,NIFTY_FIN_SERVICE,2024-12-06,2024-12-06T15:30:00,NEUTRAL_BEAR,5,12,1,0,-0.509,0.0,DYNAMIC_CAPACITY,0.509,887.3,861.06,986.47
SAMPLE_B,EVT_SAMPLE_B_008572,TITAN,NIFTY_CONSUMPTION,2024-12-06,2024-12-06T15:30:00,NEUTRAL_BEAR,4,11,1,0,0.709,0.0,DYNAMIC_CAPACITY,-0.709,665.82,645.14,753.53
SAMPLE_B,EVT_SAMPLE_B_008577,INFY,NIFTY_IT,2024-12-06,2024-12-06T15:30:00,NEUTRAL_BEAR,3,7,1,0,1.266,0.0,DYNAMIC_CAPACITY,-1.266,3194.69,3072.53,3502.27
SAMPLE_B,EVT_SAMPLE_B_008578,HDFCBANK,NIFTY_BANK,2024-12-06,2024-12-06T15:30:00,NEUTRAL_BEAR,,1,0,1,0.0,1.372,VETO_PRUNING,1.372,856.0,838.35,970.85
SAMPLE_B,EVT_SAMPLE_B_008601,COALINDIA,NIFTY_ENERGY,2024-12-09,2024-12-09T15:30:00,STRONG_BULL,5,16,1,0,1.448,0.0,FOCUSED_MODEL_G,-1.448,1131.15,1110.43,1285.24
SAMPLE_B,EVT_SAMPLE_B_008609,ADANIPORTS,NIFTY_INFRA,2024-12-09,2024-12-09T15:30:00,STRONG_BULL,3,7,1,0,1.42,0.0,FOCUSED_MODEL_G,-1.42,1010.88,990.61,1114.8
SAMPLE_B,EVT_SAMPLE_B_008622,MARUTI,NIFTY_AUTO,2024-12-09,2024-12-09T15:30:00,STRONG_BULL,4,8,1,0,1.714,0.0,FOCUSED_MODEL_G,-1.714,2805.53,2750.27,3012.13
SAMPLE_B,EVT_SAMPLE_B_008626,JIOFIN,NIFTY_FIN_SERVICE,2024-12-09,2024-12-09T15:30:00,STRONG_BULL,1,1,1,0,-0.805,0.0,45M_CONFIRMATION,0.805,665.35,641.97,732.57
SAMPLE_B,EVT_SAMPLE_B_008637,HDFCBANK,NIFTY_BANK,2024-12-10,2024-12-10T15:30:00,NEUTRAL_BULL,4,11,1,0,0.085,0.0,DYNAMIC_CAPACITY,-0.085,2612.97,2517.24,2925.38
SAMPLE_B,EVT_SAMPLE_B_008639,TITAN,NIFTY_CONSUMPTION,2024-12-10,2024-12-10T15:30:00,NEUTRAL_BULL,,2,0,1,0.0,3.589,VETO_PRUNING,3.589,784.08,766.65,871.17
SAMPLE_B,EVT_SAMPLE_B_008644,ITC,NIFTY_FMCG,2024-12-10,2024-12-10T15:30:00,NEUTRAL_BULL,,4,0,1,0.0,0.548,VETO_PRUNING,0.548,546.17,529.88,594.1
SAMPLE_B,EVT_SAMPLE_B_008649,ASIANPAINT,NIFTY_CONSUMPTION,2024-12-10,2024-12-10T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,1.235,VETO_PRUNING,1.235,2876.69,2815.52,3276.9
SAMPLE_B,EVT_SAMPLE_B_008651,POWERGRID,NIFTY_ENERGY,2024-12-10,2024-12-10T15:30:00,NEUTRAL_BULL,5,13,1,0,1.125,0.0,DYNAMIC_CAPACITY,-1.125,996.34,969.08,1094.31
SAMPLE_B,EVT_SAMPLE_B_008659,NTPC,NIFTY_ENERGY,2024-12-11,2024-12-11T15:30:00,NEUTRAL_BULL,4,12,1,0,-0.41,0.0,DYNAMIC_CAPACITY,0.41,2979.27,2914.52,3217.09
SAMPLE_B,EVT_SAMPLE_B_008660,DRREDDY,NIFTY_PHARMA,2024-12-11,2024-12-11T15:30:00,NEUTRAL_BULL,5,26,1,0,1.45,0.0,DYNAMIC_CAPACITY,-1.45,1005.84,973.25,1067.21
SAMPLE_B,EVT_SAMPLE_B_008663,TITAN,NIFTY_CONSUMPTION,2024-12-11,2024-12-11T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,2.463,VETO_PRUNING,2.463,1667.56,1642.48,1833.43
SAMPLE_B,EVT_SAMPLE_B_008690,HINDALCO,NIFTY_METAL,2024-12-12,2024-12-12T15:30:00,STRONG_BULL,,4,0,1,0.0,1.323,VETO_PRUNING,1.323,990.83,967.86,1094.27
SAMPLE_B,EVT_SAMPLE_B_008716,VBL,NIFTY_FMCG,2024-12-12,2024-12-12T15:30:00,STRONG_BULL,5,17,1,0,1.085,0.0,FOCUSED_MODEL_G,-1.085,1779.02,1743.78,1969.6
SAMPLE_B,EVT_SAMPLE_B_008737,VEDL,NIFTY_METAL,2024-12-13,2024-12-13T15:30:00,CHOPPY_RANGE,2,3,1,0,1.475,0.0,DYNAMIC_CAPACITY,-1.475,3306.51,3233.3,3777.59
SAMPLE_B,EVT_SAMPLE_B_008743,INFY,NIFTY_IT,2024-12-13,2024-12-13T15:30:00,CHOPPY_RANGE,,1,0,1,0.0,4.071,VETO_PRUNING,4.071,779.79,759.22,828.2
SAMPLE_B,EVT_SAMPLE_B_008754,WIPRO,NIFTY_IT,2024-12-13,2024-12-13T15:30:00,CHOPPY_RANGE,3,4,1,0,1.229,0.0,DYNAMIC_CAPACITY,-1.229,2508.51,2438.78,2751.51
SAMPLE_C,EVT_SAMPLE_C_000002,CIPLA,NIFTY_PHARMA,2025-01-01,2025-01-01T15:30:00,STRONG_BULL,,1,0,1,0.0,2.965,VETO_PRUNING,2.965,2090.35,2024.45,2233.37
SAMPLE_C,EVT_SAMPLE_C_000013,PIDILITIND,NIFTY_CONSUMPTION,2025-01-01,2025-01-01T15:30:00,STRONG_BULL,3,7,1,0,-0.718,0.0,45M_CONFIRMATION,0.718,2645.39,2589.79,2804.13
SAMPLE_C,EVT_SAMPLE_C_000019,JIOFIN,NIFTY_FIN_SERVICE,2025-01-01,2025-01-01T15:30:00,STRONG_BULL,4,13,1,0,-0.009,0.0,FOCUSED_MODEL_G,0.009,3405.6,3342.61,3721.23
SAMPLE_C,EVT_SAMPLE_C_000039,SUNPHARMA,NIFTY_PHARMA,2025-01-02,2025-01-02T15:30:00,NEUTRAL_BULL,,1,0,1,0.0,2.008,VETO_PRUNING,2.008,945.28,925.37,1009.34
SAMPLE_C,EVT_SAMPLE_C_000048,PRESTIGE,NIFTY_REALTY,2025-01-02,2025-01-02T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,1.131,VETO_PRUNING,1.131,3014.93,2926.51,3386.26
SAMPLE_C,EVT_SAMPLE_C_000067,NESTLEIND,NIFTY_FMCG,2025-01-02,2025-01-02T15:30:00,NEUTRAL_BULL,2,6,1,0,4.223,0.0,DYNAMIC_CAPACITY,-4.223,3176.47,3097.15,3625.6
SAMPLE_C,EVT_SAMPLE_C_000074,ABB,NIFTY_INFRA,2025-01-03,2025-01-03T15:30:00,NEUTRAL_BEAR,1,5,1,0,-0.522,0.0,45M_CONFIRMATION,0.522,2827.78,2739.61,3226.06
SAMPLE_C,EVT_SAMPLE_C_000081,TATAMOTORS,NIFTY_AUTO,2025-01-03,2025-01-03T15:30:00,NEUTRAL_BEAR,5,12,1,0,-0.868,0.0,DYNAMIC_CAPACITY,0.868,728.32,707.96,773.46
SAMPLE_C,EVT_SAMPLE_C_000084,VEDL,NIFTY_METAL,2025-01-03,2025-01-03T15:30:00,NEUTRAL_BEAR,4,11,1,0,1.102,0.0,DYNAMIC_CAPACITY,-1.102,2696.21,2638.3,3051.83
SAMPLE_C,EVT_SAMPLE_C_000104,BRITANNIA,NIFTY_FMCG,2025-01-06,2025-01-06T15:30:00,STRONG_BULL,2,11,1,0,0.37,0.0,FOCUSED_MODEL_G,-0.37,3111.71,3017.09,3333.22
SAMPLE_C,EVT_SAMPLE_C_000142,ASIANPAINT,NIFTY_CONSUMPTION,2025-01-07,2025-01-07T15:30:00,STRONG_BULL,4,16,1,0,-0.998,0.0,45M_CONFIRMATION,0.998,1156.19,1128.1,1323.58
SAMPLE_C,EVT_SAMPLE_C_000143,HDFCBANK,NIFTY_BANK,2025-01-07,2025-01-07T15:30:00,STRONG_BULL,,4,0,1,0.0,3.079,VETO_PRUNING,3.079,1275.29,1238.38,1465.1
SAMPLE_C,EVT_SAMPLE_C_000151,TRENT,NIFTY_CONSUMPTION,2025-01-07,2025-01-07T15:30:00,STRONG_BULL,5,18,1,0,-0.837,0.0,FOCUSED_MODEL_G,0.837,2478.32,2387.96,2665.27
SAMPLE_C,EVT_SAMPLE_C_000160,HINDALCO,NIFTY_METAL,2025-01-07,2025-01-07T15:30:00,STRONG_BULL,,2,0,1,0.0,2.594,VETO_PRUNING,2.594,2451.91,2381.97,2805.45
SAMPLE_C,EVT_SAMPLE_C_000186,POWERGRID,NIFTY_ENERGY,2025-01-08,2025-01-08T15:30:00,STRONG_BULL,2,12,1,0,0.826,0.0,FOCUSED_MODEL_G,-0.826,1451.44,1405.75,1662.89
SAMPLE_C,EVT_SAMPLE_C_000189,ADANIENT,NIFTY_ENERGY,2025-01-08,2025-01-08T15:30:00,STRONG_BULL,,5,0,1,0.0,0.566,VETO_PRUNING,0.566,3433.38,3374.15,3709.84
SAMPLE_C,EVT_SAMPLE_C_000209,ICICIBANK,NIFTY_BANK,2025-01-08,2025-01-08T15:30:00,STRONG_BULL,3,11,1,0,-0.941,0.0,FOCUSED_MODEL_G,0.941,2350.28,2302.97,2596.67
SAMPLE_C,EVT_SAMPLE_C_000212,TATAMOTORS,NIFTY_AUTO,2025-01-08,2025-01-08T15:30:00,STRONG_BULL,4,14,1,0,0.857,0.0,FOCUSED_MODEL_G,-0.857,2873.85,2779.53,3098.28
SAMPLE_C,EVT_SAMPLE_C_000214,ASIANPAINT,NIFTY_CONSUMPTION,2025-01-08,2025-01-08T15:30:00,STRONG_BULL,5,8,1,0,-0.394,0.0,45M_CONFIRMATION,0.394,836.94,818.87,919.52
SAMPLE_C,EVT_SAMPLE_C_000216,VEDL,NIFTY_METAL,2025-01-09,2025-01-09T15:30:00,NEUTRAL_BULL,,3,0,1,0.0,2.407,VETO_PRUNING,2.407,875.44,852.68,950.93
SAMPLE_C,EVT_SAMPLE_C_000223,JIOFIN,NIFTY_FIN_SERVICE,2025-01-09,2025-01-09T15:30:00,NEUTRAL_BULL,2,5,1,0,-0.798,0.0,DYNAMIC_CAPACITY,0.798,2913.53,2834.25,3273.91
SAMPLE_C,EVT_SAMPLE_C_000238,ASIANPAINT,NIFTY_CONSUMPTION,2025-01-09,2025-01-09T15:30:00,NEUTRAL_BULL,5,14,1,0,0.593,0.0,DYNAMIC_CAPACITY,-0.593,2369.6,2283.6,2663.62
SAMPLE_C,EVT_SAMPLE_C_000264,OBEROIRLTY,NIFTY_REALTY,2025-01-10,2025-01-10T15:30:00,NEUTRAL_BULL,5,12,1,0,0.966,0.0,DYNAMIC_CAPACITY,-0.966,510.03,494.51,549.59
