scanner,symbol,alert_id,setup_id,decision_timestamp,decision_date,semantic_type,close_price,entry_price,stop_price,target_price,risk_distance,target_distance,rr_ratio,rsi,sma50,sma200,volume,sector_status,replay_status,data_quality_status,invalid_reason,is_production_valid_replay,gross_realized_R,net_realized_R,MFE_R,MAE_R,t1_hit,dataset_version
MULTI_TF,RELIANCE,RELIANCE_2026-08-19_MULTI_TF_14749,RELIANCE_2026-08-19_MULTI_TF,2026-08-19 15:29:48 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,129.5,129.5,128.0,129.5,1.5,0.0,2.0,100.0,117.25,0.0,50000.0,NEUTRAL,REPLAY_INVALID_SCALE_MISMATCH,MOCK_LEVEL_CORRUPTED,Mock price ₹129.50 logged on large-cap stock RELIANCE,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
DAILY_BUILDER,TCS,TCS_2026-08-19_DAILY_BUILDER_14750,TCS_2026-08-19_DAILY_BUILDER,2026-08-19 15:29:49 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,129.5,129.5,127.56,133.38,1.94,3.88,2.0,,,,50000.0,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
MULTI_TF,TCS,TCS_2026-08-19_MULTI_TF_14751,TCS_2026-08-19_MULTI_TF,2026-08-19 15:29:59 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,129.5,129.5,128.0,129.5,1.5,0.0,2.0,100.0,117.25,0.0,50000.0,NEUTRAL,REPLAY_INVALID_SCALE_MISMATCH,MOCK_LEVEL_CORRUPTED,Mock price ₹129.50 logged on large-cap stock TCS,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
DAILY_BUILDER,PULLBACKTEST,PULLBACKTEST_2026-08-19_DAILY_BUILDER_14752,PULLBACKTEST_2026-08-19_DAILY_BUILDER,2026-08-19 15:29:59 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,129.5,129.5,127.56,133.38,1.94,3.88,2.0,,,,50000.0,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,-1.0,-1.05,0.4,1.0,False,1.0.0_REPAIRED
MULTI_TF,PULLBACKTEST,PULLBACKTEST_2026-08-19_MULTI_TF_14753,PULLBACKTEST_2026-08-19_MULTI_TF,2026-08-19 15:30:12 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,129.5,129.5,125.61,137.28,3.89,7.78,2.0,100.0,117.25,0.0,50000.0,NEUTRAL,REPLAY_VALID,DATA_CLEAN,NONE,True,2.0,1.95,2.2,0.3,True,1.0.0_REPAIRED
EOD,THYROCARE,THYROCARE_2026-08-19_EOD_14754,THYROCARE_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,583.2,583.2,0.0,0.0,583.2,583.2,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,HINDCOPPER,HINDCOPPER_2026-08-19_EOD_14755,HINDCOPPER_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,541.5,541.5,0.0,0.0,541.5,541.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,MARSONS,MARSONS_2026-08-19_EOD_14756,MARSONS_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,125.1,125.1,0.0,0.0,125.1,125.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,SHAILY,SHAILY_2026-08-19_EOD_14757,SHAILY_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,3317.7,3317.7,0.0,0.0,3317.7,3317.7,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,POWERINDIA,POWERINDIA_2026-08-19_EOD_14758,POWERINDIA_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,33765.0,33765.0,0.0,0.0,33765.0,33765.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,PREMIERENE,PREMIERENE_2026-08-19_EOD_14759,PREMIERENE_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1010.2,1010.2,0.0,0.0,1010.2,1010.2,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,PRIVISCL,PRIVISCL_2026-08-19_EOD_14760,PRIVISCL_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,3468.2,3468.2,0.0,0.0,3468.2,3468.2,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,WAAREERTL,WAAREERTL_2026-08-19_EOD_14761,WAAREERTL_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,873.0,873.0,0.0,0.0,873.0,873.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,SOLARINDS,SOLARINDS_2026-08-19_EOD_14762,SOLARINDS_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,20505.0,20505.0,0.0,0.0,20505.0,20505.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,LUPIN,LUPIN_2026-08-19_EOD_14763,LUPIN_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2167.0,2167.0,0.0,0.0,2167.0,2167.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,BAJAJ-AUTO,BAJAJ-AUTO_2026-08-19_EOD_14764,BAJAJ-AUTO_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,11706.0,11706.0,0.0,0.0,11706.0,11706.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,WAAREEENER,WAAREEENER_2026-08-19_EOD_14765,WAAREEENER_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2620.7,2620.7,0.0,0.0,2620.7,2620.7,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,PERSISTENT,PERSISTENT_2026-08-19_EOD_14766,PERSISTENT_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,5661.5,5661.5,0.0,0.0,5661.5,5661.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,NAVINFLUOR,NAVINFLUOR_2026-08-19_EOD_14767,NAVINFLUOR_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,8559.5,8559.5,0.0,0.0,8559.5,8559.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,HBLENGINE,HBLENGINE_2026-08-19_EOD_14768,HBLENGINE_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,674.0,674.0,0.0,0.0,674.0,674.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,GODFRYPHLP,GODFRYPHLP_2026-08-19_EOD_14769,GODFRYPHLP_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2128.6,2128.6,0.0,0.0,2128.6,2128.6,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,NEULANDLAB,NEULANDLAB_2026-08-19_EOD_14770,NEULANDLAB_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,23589.0,23589.0,0.0,0.0,23589.0,23589.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,HINDZINC,HINDZINC_2026-08-19_EOD_14771,HINDZINC_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,613.55,613.55,0.0,0.0,613.55,613.55,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,POLYCAB,POLYCAB_2026-08-19_EOD_14772,POLYCAB_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,9031.0,9031.0,0.0,0.0,9031.0,9031.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,SJS,SJS_2026-08-19_EOD_14773,SJS_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2510.1,2510.1,0.0,0.0,2510.1,2510.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,JSLL,JSLL_2026-08-19_EOD_14774,JSLL_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,507.0,507.0,0.0,0.0,507.0,507.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,TIMEX,TIMEX_2026-08-19_EOD_14775,TIMEX_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,621.2,621.2,0.0,0.0,621.2,621.2,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,TIPSMUSIC,TIPSMUSIC_2026-08-19_EOD_14776,TIPSMUSIC_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,655.5,655.5,0.0,0.0,655.5,655.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,MANORAMA,MANORAMA_2026-08-19_EOD_14777,MANORAMA_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1891.5,1891.5,0.0,0.0,1891.5,1891.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,BLS,BLS_2026-08-19_EOD_14778,BLS_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,238.03,238.03,0.0,0.0,238.03,238.03,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,RRKABEL,RRKABEL_2026-08-19_EOD_14779,RRKABEL_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2839.6,2839.6,0.0,0.0,2839.6,2839.6,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,HEROMOTOCO,HEROMOTOCO_2026-08-19_EOD_14780,HEROMOTOCO_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,5560.0,5560.0,0.0,0.0,5560.0,5560.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,GARUDA,GARUDA_2026-08-19_EOD_14781,GARUDA_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,177.81,177.81,0.0,0.0,177.81,177.81,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,LAURUSLABS,LAURUSLABS_2026-08-19_EOD_14782,LAURUSLABS_2026-08-19_EOD,2026-08-19 16:48:40 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1912.8,1912.8,0.0,0.0,1912.8,1912.8,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,SANDUMA,SANDUMA_2026-08-19_EOD_14783,SANDUMA_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,207.44,207.44,0.0,0.0,207.44,207.44,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,THANGAMAYL,THANGAMAYL_2026-08-19_EOD_14784,THANGAMAYL_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,5533.5,5533.5,0.0,0.0,5533.5,5533.5,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,COFORGE,COFORGE_2026-08-19_EOD_14785,COFORGE_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1893.8,1893.8,0.0,0.0,1893.8,1893.8,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,CUMMINSIND,CUMMINSIND_2026-08-19_EOD_14786,CUMMINSIND_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,5162.0,5162.0,0.0,0.0,5162.0,5162.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,MUTHOOTFIN,MUTHOOTFIN_2026-08-19_EOD_14787,MUTHOOTFIN_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,3070.7,3070.7,0.0,0.0,3070.7,3070.7,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,BSE,BSE_2026-08-19_EOD_14788,BSE_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,3325.3,3325.3,0.0,0.0,3325.3,3325.3,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,MCX,MCX_2026-08-19_EOD_14789,MCX_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,INFOBEAN,INFOBEAN_2026-08-19_EOD_14790,INFOBEAN_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,155.02,155.02,0.0,0.0,155.02,155.02,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,QPOWER,QPOWER_2026-08-19_EOD_14791,QPOWER_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1363.1,1363.1,0.0,0.0,1363.1,1363.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,ECLERX,ECLERX_2026-08-19_EOD_14792,ECLERX_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1954.1,1954.1,0.0,0.0,1954.1,1954.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,SHARDACROP,SHARDACROP_2026-08-19_EOD_14793,SHARDACROP_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,795.1,795.1,0.0,0.0,795.1,795.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,OFSS,OFSS_2026-08-19_EOD_14794,OFSS_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,11730.0,11730.0,0.0,0.0,11730.0,11730.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,BANCOINDIA,BANCOINDIA_2026-08-19_EOD_14795,BANCOINDIA_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,624.2,624.2,0.0,0.0,624.2,624.2,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,INFY,INFY_2026-08-19_EOD_14796,INFY_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1111.0,1111.0,0.0,0.0,1111.0,1111.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,HUDCO,HUDCO_2026-08-19_EOD_14797,HUDCO_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,GPPL,GPPL_2026-08-19_EOD_14798,GPPL_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,169.2,169.2,0.0,0.0,169.2,169.2,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,JAMNAAUTO,JAMNAAUTO_2026-08-19_EOD_14799,JAMNAAUTO_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,120.37,120.37,0.0,0.0,120.37,120.37,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,KPIGREEN,KPIGREEN_2026-08-19_EOD_14800,KPIGREEN_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,CGPOWER,CGPOWER_2026-08-19_EOD_14801,CGPOWER_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,AVALON,AVALON_2026-08-19_EOD_14802,AVALON_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,2253.1,2253.1,0.0,0.0,2253.1,2253.1,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,TENNIND,TENNIND_2026-08-19_EOD_14803,TENNIND_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,FORCEMOT,FORCEMOT_2026-08-19_EOD_14804,FORCEMOT_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,17340.0,17340.0,0.0,0.0,17340.0,17340.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,ACMESOLAR,ACMESOLAR_2026-08-19_EOD_14805,ACMESOLAR_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,SENORES,SENORES_2026-08-19_EOD_14806,SENORES_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,1479.3,1479.3,0.0,0.0,1479.3,1479.3,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,RADICO,RADICO_2026-08-19_EOD_14807,RADICO_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,4598.4,4598.4,0.0,0.0,4598.4,4598.4,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
EOD,GILLETTE,GILLETTE_2026-08-19_EOD_14808,GILLETTE_2026-08-19_EOD,2026-08-19 16:48:41 IST,2026-08-19,ACTIONABLE_TRADE_ALERT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,NEUTRAL,REPLAY_INVALID_ZERO_TARGET_DISTANCE,MOCK_ZERO_DISTANCE,Target equals Entry or uninitialized,False,0.0,0.0,0.0,0.0,False,1.0.0_REPAIRED
