symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_trend_stack,gate_rsi_corridor,gate_atr_tightness,gate_rvol_floor,gate_52w_proximity,gate_obv_slope,gate_triple_fault_veto,naive_baseline_fired,data_source_flags
SOLARINDS,2026-05-15 15:30:00 IST,BULL,2026-05-15 09:15:00 IST,17314.0,16448.3,18612.55,19045.4,19478.25,19911.1,2026-05-15 15:30:00 IST,18441.0,TIMEOUT,1.1509,15,82.0,True,True,True,True,True,True,True,True,NONE
SOLARINDS,2026-05-18 15:30:00 IST,BULL,2026-05-18 09:15:00 IST,18019.0,17118.05,19370.42,19820.9,20271.38,20721.85,2026-05-18 15:30:00 IST,18114.0,TIMEOUT,0.1054,15,82.0,True,True,True,True,True,True,True,True,NONE
SOLARINDS,2026-07-20 15:30:00 IST,BULL,2026-07-20 09:15:00 IST,19028.0,18076.6,20455.1,20930.8,21406.5,21882.2,2026-07-20 15:30:00 IST,18076.6,SL_HIT,-1.0,7,82.0,True,True,True,True,True,True,True,True,NONE
SOLARINDS,2026-09-03 15:30:00 IST,SIDEWAYS,2026-09-03 09:15:00 IST,21500.0,20425.0,23112.5,23650.0,24187.5,24725.0,2026-09-03 15:30:00 IST,21445.0,TIMEOUT,-0.0512,1,82.0,True,True,True,True,True,True,True,True,NONE
SONACOMS,2025-11-19 15:30:00 IST,SIDEWAYS,2025-11-19 09:15:00 IST,503.84,478.65,541.63,554.23,566.83,579.43,2025-11-19 15:30:00 IST,478.65,SL_HIT,-1.0,14,82.0,True,True,False,True,True,True,True,True,NONE
SONACOMS,2026-04-10 15:30:00 IST,BULL,2026-04-10 09:15:00 IST,552.64,525.01,594.09,607.91,621.73,635.54,2026-04-10 15:30:00 IST,573.78,TIMEOUT,0.8825,15,82.0,True,True,False,True,True,True,True,True,NONE
SONACOMS,2026-04-13 15:30:00 IST,BULL,2026-04-13 09:15:00 IST,567.65,539.27,610.22,624.41,638.6,652.79,2026-04-13 15:30:00 IST,576.18,TIMEOUT,0.6502,15,82.0,True,True,True,True,True,True,True,True,NONE
SONACOMS,2026-07-02 15:30:00 IST,BULL,2026-07-02 09:15:00 IST,662.3,629.18,711.98,728.54,745.1,761.66,2026-07-02 15:30:00 IST,719.75,TIMEOUT,1.3673,15,82.0,True,True,False,True,True,True,True,True,NONE
SONACOMS,2026-07-16 15:30:00 IST,BULL,2026-07-16 09:15:00 IST,683.4,649.23,734.66,751.74,768.83,785.91,2026-07-16 15:30:00 IST,769.95,FULL_TARGET,1.75,11,82.0,True,True,True,True,True,True,True,True,NONE
SONACOMS,2026-07-17 15:30:00 IST,BULL,2026-07-17 09:15:00 IST,704.85,669.61,757.71,775.33,792.95,810.57,2026-07-17 15:30:00 IST,792.95,FULL_TARGET,1.75,12,82.0,True,True,True,True,True,True,True,True,NONE
SONACOMS,2026-07-20 15:30:00 IST,BULL,2026-07-20 09:15:00 IST,714.55,678.82,768.14,786.01,803.87,821.74,2026-07-20 15:30:00 IST,803.87,FULL_TARGET,1.75,12,82.0,True,True,False,True,True,True,True,True,NONE
SONACOMS,2026-07-21 15:30:00 IST,BULL,2026-07-21 09:15:00 IST,732.75,696.11,787.71,806.03,824.35,842.67,2026-07-21 15:30:00 IST,824.35,FULL_TARGET,1.75,12,82.0,True,True,False,True,True,True,True,True,NONE
SONACOMS,2026-07-30 15:30:00 IST,BULL,2026-07-30 09:15:00 IST,763.75,725.56,821.03,840.13,859.23,878.32,2026-07-30 15:30:00 IST,821.9,TIMEOUT,1.2613,15,82.0,True,True,False,True,True,True,True,True,NONE
SONATSOFTW,2026-06-16 15:30:00 IST,BULL,2026-06-16 09:15:00 IST,305.88,290.59,328.82,336.47,344.12,351.76,2026-06-16 15:30:00 IST,290.59,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
SONATSOFTW,2026-08-03 15:30:00 IST,SIDEWAYS,2026-08-03 09:15:00 IST,344.53,327.3,370.36,378.98,387.59,396.2,2026-08-03 15:30:00 IST,327.3,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
SOTL,2026-06-03 15:30:00 IST,BULL,2026-06-03 09:15:00 IST,510.86,485.32,549.18,561.95,574.72,587.49,2026-06-03 15:30:00 IST,574.72,FULL_TARGET,1.75,1,82.0,True,True,True,True,True,True,True,True,NONE
SOTL,2026-08-05 15:30:00 IST,SIDEWAYS,2026-08-05 09:15:00 IST,674.07,640.37,724.62,741.47,758.32,775.17,2026-08-05 15:30:00 IST,768.38,FULL_TARGET,1.75,1,82.0,True,True,True,True,True,True,True,True,NONE
SOUTHBANK,2026-03-16 15:30:00 IST,BEAR,2026-03-16 09:15:00 IST,2599.23,2469.27,2794.18,2859.16,2924.14,2989.12,2026-03-16 15:30:00 IST,2524.91,TIMEOUT,-0.5719,15,82.0,True,True,False,True,True,True,True,True,NONE
SOUTHBANK,2026-05-08 15:30:00 IST,BULL,2026-05-08 09:15:00 IST,2839.94,2697.94,3052.93,3123.93,3194.93,3265.93,2026-05-08 15:30:00 IST,2783.11,TIMEOUT,-0.4002,15,82.0,True,True,False,True,True,True,True,True,NONE
SPAL,2026-06-03 15:30:00 IST,BULL,2026-06-03 09:15:00 IST,843.9,801.71,907.19,928.28,949.38,970.47,2026-06-03 15:30:00 IST,801.71,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
SPAL,2026-06-24 15:30:00 IST,BULL,2026-06-24 09:15:00 IST,1109.1,1053.64,1192.29,1220.02,1247.75,1275.48,2026-06-24 15:30:00 IST,1053.64,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
SPLPETRO,2025-05-02 15:30:00 IST,BULL,2025-05-02 09:15:00 IST,1061.47,1008.4,1141.07,1167.61,1194.14,1220.68,2025-05-02 15:30:00 IST,1132.27,TIMEOUT,1.1671,15,82.0,True,True,True,True,True,True,True,True,NONE
SPLPETRO,2025-05-23 15:30:00 IST,BULL,2025-05-23 09:15:00 IST,1132.27,1075.66,1217.19,1245.5,1273.81,1302.11,2025-05-23 15:30:00 IST,1149.56,TIMEOUT,0.3053,15,82.0,True,True,True,True,True,True,True,True,NONE
SPLPETRO,2025-06-17 15:30:00 IST,BULL,2025-06-17 09:15:00 IST,1189.19,1129.73,1278.39,1308.12,1337.85,1367.58,2025-06-17 15:30:00 IST,1235.23,TIMEOUT,0.7742,15,82.0,True,True,False,True,True,True,True,True,NONE
SRF,2026-07-16 15:30:00 IST,BULL,2026-07-16 09:15:00 IST,2889.3,2744.84,3105.99,3178.22,3250.45,3322.68,2026-07-16 15:30:00 IST,2744.84,SL_HIT,-1.0,5,82.0,True,True,True,True,True,True,True,True,NONE
SSWL,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,220.94,209.89,237.52,243.04,248.57,254.09,2026-04-17 15:30:00 IST,209.89,SL_HIT,-1.0,5,82.0,True,True,False,True,True,True,True,True,NONE
SSWL,2026-06-09 15:30:00 IST,BULL,2026-06-09 09:15:00 IST,234.6,222.87,252.2,258.06,263.93,269.79,2026-06-09 15:30:00 IST,230.68,TIMEOUT,-0.3342,15,82.0,True,True,True,True,True,True,True,True,NONE
SSWL,2026-09-01 15:30:00 IST,SIDEWAYS,2026-09-01 09:15:00 IST,357.25,339.39,384.04,392.97,401.9,410.83,2026-09-01 15:30:00 IST,339.39,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
STAR,2025-10-31 15:30:00 IST,BEAR,2025-10-31 09:15:00 IST,934.7,887.97,1004.8,1028.16,1051.53,1074.89,2025-10-31 15:30:00 IST,934.7,BE_EXIT,0.5,4,82.0,True,True,True,True,True,True,True,True,NONE
STAR,2025-12-23 15:30:00 IST,SIDEWAYS,2025-12-23 09:15:00 IST,970.85,922.31,1043.66,1067.93,1092.2,1116.47,2025-12-23 15:30:00 IST,922.31,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
STAR,2026-04-27 15:30:00 IST,BULL,2026-04-27 09:15:00 IST,1098.55,1043.62,1180.95,1208.41,1235.88,1263.34,2026-04-27 15:30:00 IST,1043.62,SL_HIT,-1.0,3,82.0,True,True,False,True,True,True,True,True,NONE
STAR,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,1146.8,1089.46,1232.81,1261.48,1290.15,1318.82,2026-05-07 15:30:00 IST,1146.8,BE_EXIT,0.5,4,82.0,True,True,True,True,True,True,True,True,NONE
STARCEMENT,2026-03-06 15:30:00 IST,BEAR,2026-03-06 09:15:00 IST,2828.26,2686.85,3040.37,3111.07,3181.78,3252.48,2026-03-06 15:30:00 IST,2745.26,TIMEOUT,-0.5869,15,82.0,True,True,True,True,True,True,True,True,NONE
STARHEALTH,2026-02-27 15:30:00 IST,BEAR,2026-02-27 09:15:00 IST,1025.25,973.98,1102.14,1127.78,1153.41,1179.04,2026-02-27 15:30:00 IST,972.37,SL_HIT,-1.0313,11,82.0,True,True,False,True,True,True,True,True,NONE
STLTECH,2026-03-30 15:30:00 IST,BEAR,2026-03-30 09:15:00 IST,2162.73,2054.6,2324.93,2379.0,2433.06,2487.13,2026-03-30 15:30:00 IST,2230.85,TIMEOUT,0.815,15,82.0,True,True,True,True,True,True,True,True,NONE
STOVEKRAFT,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,603.32,573.16,648.57,663.65,678.74,693.82,2026-05-27 15:30:00 IST,678.74,FULL_TARGET,1.75,15,82.0,True,True,True,True,True,True,True,True,NONE
STOVEKRAFT,2026-06-09 15:30:00 IST,BULL,2026-06-09 09:15:00 IST,661.73,628.64,711.37,727.91,744.46,761.0,2026-06-09 15:30:00 IST,744.46,FULL_TARGET,1.75,9,82.0,True,True,False,True,True,True,True,True,NONE
STYL,2026-06-22 15:30:00 IST,BULL,2026-06-22 09:15:00 IST,304.33,289.11,327.15,334.76,342.37,349.98,2026-06-22 15:30:00 IST,342.37,FULL_TARGET,1.75,11,82.0,True,True,False,True,True,True,True,True,NONE
STYL,2026-07-07 15:30:00 IST,BULL,2026-07-07 09:15:00 IST,345.57,328.29,371.48,380.12,388.76,397.4,2026-07-07 15:30:00 IST,343.08,BE_EXIT,0.4281,2,82.0,True,True,True,True,True,True,True,True,NONE
STYL,2026-07-14 15:30:00 IST,BULL,2026-07-14 09:15:00 IST,389.29,369.83,418.48,428.21,437.94,447.67,2026-07-14 15:30:00 IST,369.83,SL_HIT,-1.0,5,82.0,True,True,True,True,True,True,True,True,NONE
STYL,2026-08-07 15:30:00 IST,SIDEWAYS,2026-08-07 09:15:00 IST,405.19,384.93,435.58,445.71,455.84,465.97,2026-08-07 15:30:00 IST,405.19,BE_EXIT,0.5,5,82.0,True,True,False,True,True,True,True,True,NONE
STYLAMIND,2025-12-22 15:30:00 IST,SIDEWAYS,2025-12-22 09:15:00 IST,2255.1,2142.35,2424.23,2480.6,2536.98,2593.35,2025-12-22 15:30:00 IST,2142.35,SL_HIT,-1.0,3,82.0,True,True,True,True,True,True,True,True,NONE
STYLAMIND,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,2634.8,2503.06,2832.41,2898.28,2964.15,3030.02,2026-05-07 15:30:00 IST,2503.06,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
STYLAMIND,2026-05-18 15:30:00 IST,BULL,2026-05-18 09:15:00 IST,2805.8,2665.51,3016.24,3086.38,3156.53,3226.67,2026-05-18 15:30:00 IST,3156.53,FULL_TARGET,1.75,15,82.0,True,True,True,True,True,True,True,True,NONE
STYLAMIND,2026-07-20 15:30:00 IST,BULL,2026-07-20 09:15:00 IST,3414.3,3243.59,3670.37,3755.72,3841.08,3926.43,2026-07-20 15:30:00 IST,3841.08,FULL_TARGET,1.75,2,82.0,True,True,True,True,True,True,True,True,NONE
STYLAMIND,2026-07-21 15:30:00 IST,BULL,2026-07-21 09:15:00 IST,3510.7,3335.16,3774.01,3861.78,3949.55,4037.32,2026-07-21 15:30:00 IST,3335.16,SL_HIT,-1.0,1,82.0,True,True,False,True,True,True,False,True,NONE
STYRENIX,2025-11-27 15:30:00 IST,SIDEWAYS,2025-11-27 09:15:00 IST,2250.32,2137.8,2419.1,2475.36,2531.62,2587.88,2025-11-27 15:30:00 IST,2299.94,TIMEOUT,0.441,15,82.0,True,True,False,True,True,True,True,True,NONE
SUBROS,2025-05-26 15:30:00 IST,BULL,2025-05-26 09:15:00 IST,1433.53,1361.86,1541.04,1576.88,1612.71,1648.55,2025-05-26 15:30:00 IST,1354.99,SL_HIT,-1.0958,13,82.0,True,True,True,True,True,True,True,True,NONE
SUBROS,2025-05-27 15:30:00 IST,BULL,2025-05-27 09:15:00 IST,1451.17,1378.61,1560.0,1596.28,1632.56,1668.84,2025-05-27 15:30:00 IST,1372.31,SL_HIT,-1.0868,8,82.0,True,True,True,True,True,True,True,True,NONE
SUDARSCHEM,2025-09-04 15:30:00 IST,BEAR,2025-09-04 09:15:00 IST,1234.82,1173.08,1327.44,1358.31,1389.18,1420.05,2025-09-04 15:30:00 IST,1298.93,TIMEOUT,1.0191,15,82.0,True,True,False,True,True,True,True,True,NONE
SUDARSCHEM,2026-05-27 15:30:00 IST,BULL,2026-05-27 09:15:00 IST,1545.18,1467.92,1661.06,1699.69,1738.31,1776.94,2026-05-27 15:30:00 IST,1614.15,TIMEOUT,0.9464,15,82.0,True,True,True,True,True,True,True,True,NONE
SUDEEPPHRM,2025-06-10 15:30:00 IST,BULL,2025-06-10 09:15:00 IST,2198.63,2088.7,2363.52,2418.48,2473.45,2528.41,2025-06-10 15:30:00 IST,2206.51,TIMEOUT,0.0717,15,82.0,True,True,True,True,True,True,True,True,NONE
SUDEEPPHRM,2025-11-20 15:30:00 IST,SIDEWAYS,2025-11-20 09:15:00 IST,2371.94,2253.34,2549.84,2609.14,2668.44,2727.74,2025-11-20 15:30:00 IST,2403.01,TIMEOUT,0.262,15,82.0,True,True,False,True,True,True,True,True,NONE
SUDEEPPHRM,2026-06-04 15:30:00 IST,BULL,2026-06-04 09:15:00 IST,3036.09,2884.29,3263.79,3339.69,3415.59,3491.49,2026-06-04 15:30:00 IST,2884.29,SL_HIT,-1.0,15,82.0,True,True,True,True,True,True,True,True,NONE
SUMICHEM,2026-05-05 15:30:00 IST,BULL,2026-05-05 09:15:00 IST,475.8,452.01,511.49,523.39,535.29,547.18,2026-05-05 15:30:00 IST,475.8,BE_EXIT,0.5,4,82.0,True,True,False,True,True,True,True,True,NONE
SUMICHEM,2026-05-06 15:30:00 IST,BULL,2026-05-06 09:15:00 IST,494.16,469.45,531.22,543.58,555.93,568.28,2026-05-06 15:30:00 IST,469.45,SL_HIT,-1.0,3,82.0,True,True,False,True,True,True,True,True,NONE
SUMICHEM,2026-07-03 15:30:00 IST,BULL,2026-07-03 09:15:00 IST,501.09,476.04,538.67,551.2,563.72,576.25,2026-07-03 15:30:00 IST,476.04,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
SUMICHEM,2026-08-10 15:30:00 IST,SIDEWAYS,2026-08-10 09:15:00 IST,561.25,533.19,603.34,617.37,631.4,645.43,2026-08-10 15:30:00 IST,533.19,SL_HIT,-1.0,9,82.0,True,True,True,True,True,True,True,True,NONE
SUNDARMFIN,2025-12-23 15:30:00 IST,SIDEWAYS,2025-12-23 09:15:00 IST,5052.44,4799.82,5431.37,5557.68,5683.99,5810.3,2025-12-23 15:30:00 IST,5052.44,BE_EXIT,0.5,15,82.0,True,True,True,True,True,True,True,True,NONE
SUNDARMFIN,2025-12-29 15:30:00 IST,SIDEWAYS,2025-12-29 09:15:00 IST,5216.08,4955.28,5607.28,5737.68,5868.08,5998.48,2025-12-29 15:30:00 IST,4955.28,SL_HIT,-1.0,14,82.0,True,True,True,True,True,True,True,True,NONE
SUNDRMFAST,2026-08-06 15:30:00 IST,SIDEWAYS,2026-08-06 09:15:00 IST,1085.25,1030.99,1166.64,1193.77,1220.9,1248.03,2026-08-06 15:30:00 IST,1220.9,FULL_TARGET,1.75,3,82.0,True,True,True,True,True,True,True,True,NONE
SUNTECK,2025-02-26 15:30:00 IST,BULL,2025-02-26 09:15:00 IST,805.1,764.85,865.48,885.6,905.73,925.85,2025-02-26 15:30:00 IST,823.6,TIMEOUT,0.4596,15,82.0,True,True,True,True,True,True,True,True,NONE
SUPREMEIND,2026-02-25 15:30:00 IST,BEAR,2026-02-25 09:15:00 IST,4024.14,3822.94,4325.95,4426.55,4527.15,4627.76,2026-02-25 15:30:00 IST,3822.94,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
SUPRIYA,2026-06-01 15:30:00 IST,BULL,2026-06-01 09:15:00 IST,1052.5,999.88,1131.43,1157.74,1184.05,1210.36,2026-06-01 15:30:00 IST,999.88,SL_HIT,-1.0,1,82.0,True,True,True,True,True,True,False,True,NONE
SUPRIYA,2026-08-05 15:30:00 IST,SIDEWAYS,2026-08-05 09:15:00 IST,913.6,867.92,982.12,1004.96,1027.8,1050.64,2026-08-05 15:30:00 IST,867.92,SL_HIT,-1.0,4,82.0,True,True,False,True,True,True,True,True,NONE
SURYAROSNI,2025-09-11 15:30:00 IST,BEAR,2025-09-11 09:15:00 IST,1509.25,1433.79,1622.43,1660.16,1697.89,1735.62,2025-09-11 15:30:00 IST,1433.35,SL_HIT,-1.0058,9,82.0,True,True,True,True,True,True,True,True,NONE
SURYODAY,2026-05-08 15:30:00 IST,BULL,2026-05-08 09:15:00 IST,178.47,169.55,191.86,196.32,200.79,205.25,2026-05-08 15:30:00 IST,169.55,SL_HIT,-1.0,2,82.0,True,True,False,True,True,True,False,True,NONE
SURYODAY,2026-07-13 15:30:00 IST,BULL,2026-07-13 09:15:00 IST,190.02,180.52,204.27,209.02,213.77,218.52,2026-07-13 15:30:00 IST,180.52,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
SURYODAY,2026-07-23 15:30:00 IST,BULL,2026-07-23 09:15:00 IST,194.31,184.59,208.89,213.75,218.61,223.47,2026-07-23 15:30:00 IST,191.2,BE_EXIT,0.34,2,82.0,True,True,False,True,True,True,True,True,NONE
SUZLON,2026-04-17 15:30:00 IST,BULL,2026-04-17 09:15:00 IST,52.93,50.28,56.91,58.23,59.56,60.88,2026-04-17 15:30:00 IST,54.97,TIMEOUT,0.8849,15,82.0,True,True,False,True,True,True,True,True,NONE
SUZLON,2026-04-22 15:30:00 IST,BULL,2026-04-22 09:15:00 IST,54.57,51.84,58.66,60.03,61.39,62.76,2026-04-22 15:30:00 IST,54.57,BE_EXIT,0.5,8,82.0,True,True,False,True,True,True,True,True,NONE
SUZLON,2026-04-27 15:30:00 IST,BULL,2026-04-27 09:15:00 IST,56.93,54.08,61.21,62.63,64.06,65.48,2026-04-27 15:30:00 IST,54.08,SL_HIT,-1.0,5,82.0,True,True,False,True,True,True,True,True,NONE
SUZLON,2026-06-17 15:30:00 IST,BULL,2026-06-17 09:15:00 IST,59.27,56.31,63.71,65.19,66.67,68.15,2026-06-17 15:30:00 IST,56.31,SL_HIT,-1.0,12,82.0,True,True,True,True,True,True,True,True,NONE
SWSOLAR,2025-10-21 15:30:00 IST,BEAR,2025-10-21 09:15:00 IST,904.83,859.59,972.68,995.3,1017.92,1040.54,2025-10-21 15:30:00 IST,920.65,TIMEOUT,0.3497,15,82.0,True,True,True,True,True,True,True,True,NONE
SYNGENE,2025-10-01 15:30:00 IST,BEAR,2025-10-01 09:15:00 IST,1840.15,1748.14,1978.16,2024.16,2070.17,2116.17,2025-10-01 15:30:00 IST,1858.37,TIMEOUT,0.198,15,82.0,True,True,False,True,True,True,True,True,NONE
SYNGENE,2025-11-17 15:30:00 IST,SIDEWAYS,2025-11-17 09:15:00 IST,1886.92,1792.57,2028.44,2075.61,2122.79,2169.96,2025-11-17 15:30:00 IST,1867.31,TIMEOUT,-0.2078,15,82.0,True,True,False,True,True,True,True,True,NONE
SYRMA,2026-04-16 15:30:00 IST,BULL,2026-04-16 09:15:00 IST,968.75,920.31,1041.41,1065.63,1089.85,1114.07,2026-04-16 15:30:00 IST,968.75,BE_EXIT,0.5,6,82.0,True,True,False,True,True,True,True,True,NONE
SYRMA,2026-05-05 15:30:00 IST,BULL,2026-05-05 09:15:00 IST,1058.35,1005.43,1137.73,1164.19,1190.65,1217.11,2026-05-05 15:30:00 IST,1058.35,BE_EXIT,0.5,6,82.0,True,True,False,True,True,True,True,True,NONE
SYRMA,2026-08-10 15:30:00 IST,SIDEWAYS,2026-08-10 09:15:00 IST,1514.85,1439.11,1628.46,1666.33,1704.2,1742.07,2026-08-10 15:30:00 IST,1439.11,SL_HIT,-1.0,8,82.0,True,True,True,True,True,True,True,True,NONE
TANLA,2026-07-13 15:30:00 IST,BULL,2026-07-13 09:15:00 IST,569.55,541.07,612.27,626.51,640.75,654.99,2026-07-13 15:30:00 IST,569.55,BE_EXIT,0.5,5,82.0,True,True,False,True,True,True,True,True,NONE
TANLA,2026-07-16 15:30:00 IST,BULL,2026-07-16 09:15:00 IST,588.3,558.88,632.43,647.14,661.85,676.56,2026-07-16 15:30:00 IST,558.88,SL_HIT,-1.0,4,82.0,True,True,False,True,True,True,True,True,NONE
TARIL,2026-04-15 15:30:00 IST,BULL,2026-04-15 09:15:00 IST,308.85,293.41,332.01,339.73,347.45,355.17,2026-04-15 15:30:00 IST,298.0,BE_EXIT,0.1486,5,82.0,True,True,True,True,True,True,True,True,NONE
TARIL,2026-04-16 15:30:00 IST,BULL,2026-04-16 09:15:00 IST,319.75,303.76,343.74,351.73,359.73,367.72,2026-04-16 15:30:00 IST,298.0,SL_HIT,-1.3602,4,82.0,True,True,False,True,True,True,True,True,NONE
TARIL,2026-04-21 15:30:00 IST,BULL,2026-04-21 09:15:00 IST,333.3,316.63,358.3,366.64,374.97,383.31,2026-04-21 15:30:00 IST,298.0,SL_HIT,-2.1176,1,82.0,True,True,False,True,True,True,False,True,NONE
TATACHEM,2025-05-05 15:30:00 IST,BULL,2025-05-05 09:15:00 IST,680.64,646.6,731.69,748.71,765.73,782.75,2025-05-05 15:30:00 IST,638.04,SL_HIT,-1.2514,7,82.0,True,True,False,True,True,True,True,True,NONE
TATACHEM,2025-08-28 15:30:00 IST,BEAR,2025-08-28 09:15:00 IST,723.11,686.95,777.35,795.43,813.51,831.59,2025-08-28 15:30:00 IST,759.96,TIMEOUT,1.0096,15,82.0,True,True,False,True,True,True,True,True,NONE
TATACHEM,2025-10-27 15:30:00 IST,BEAR,2025-10-27 09:15:00 IST,828.61,787.18,890.75,911.47,932.18,952.9,2025-10-27 15:30:00 IST,793.61,TIMEOUT,-0.8447,15,82.0,True,True,True,True,True,True,True,True,NONE
TATACOMM,2025-10-22 15:30:00 IST,BEAR,2025-10-22 09:15:00 IST,1581.85,1502.75,1700.49,1740.04,1779.59,1819.13,2025-10-22 15:30:00 IST,1570.66,TIMEOUT,-0.1415,15,82.0,True,True,False,True,True,True,True,True,NONE
TATACOMM,2025-10-23 15:30:00 IST,BEAR,2025-10-23 09:15:00 IST,1594.19,1514.48,1713.76,1753.62,1793.47,1833.33,2025-10-23 15:30:00 IST,1569.37,TIMEOUT,-0.3114,15,82.0,True,True,False,True,True,True,True,True,NONE
TATACOMM,2026-02-19 15:30:00 IST,BEAR,2026-02-19 09:15:00 IST,1920.37,1824.36,2064.39,2112.4,2160.41,2208.42,2026-02-19 15:30:00 IST,1851.74,TIMEOUT,-0.7148,15,82.0,True,True,True,True,True,True,True,True,NONE
TATACONSUM,2025-10-22 15:30:00 IST,BEAR,2025-10-22 09:15:00 IST,1452.33,1379.71,1561.25,1597.56,1633.87,1670.18,2025-10-22 15:30:00 IST,1379.71,SL_HIT,-1.0,11,82.0,True,True,False,True,True,True,True,True,NONE
TATACONSUM,2025-12-12 15:30:00 IST,SIDEWAYS,2025-12-12 09:15:00 IST,1645.73,1563.45,1769.16,1810.3,1851.44,1892.58,2025-12-12 15:30:00 IST,1736.11,TIMEOUT,1.0492,15,82.0,True,True,True,True,True,True,True,True,NONE
TATACONSUM,2025-12-16 15:30:00 IST,SIDEWAYS,2025-12-16 09:15:00 IST,1684.35,1600.13,1810.68,1852.79,1894.9,1937.01,2025-12-16 15:30:00 IST,1726.11,TIMEOUT,0.4958,15,82.0,True,True,False,True,True,True,True,True,NONE
TATACONSUM,2026-05-18 15:30:00 IST,BULL,2026-05-18 09:15:00 IST,1956.64,1858.81,2103.39,2152.3,2201.22,2250.13,2026-05-18 15:30:00 IST,2052.87,TIMEOUT,0.9918,15,82.0,True,True,True,True,True,True,True,True,NONE
TATAMOTORS,2026-02-27 15:30:00 IST,BEAR,2026-02-27 09:15:00 IST,499.66,474.68,537.13,549.62,562.11,574.6,2026-02-27 15:30:00 IST,474.68,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
TATAPOWER,2025-06-18 15:30:00 IST,BULL,2025-06-18 09:15:00 IST,1758.3,1670.38,1890.17,1934.13,1978.08,2022.04,2025-06-18 15:30:00 IST,1826.73,TIMEOUT,0.8892,15,82.0,True,True,False,True,True,True,True,True,NONE
TATASTEEL,2025-10-28 15:30:00 IST,BEAR,2025-10-28 09:15:00 IST,178.14,169.23,191.5,195.95,200.4,204.86,2025-10-28 15:30:00 IST,169.23,SL_HIT,-1.0,12,82.0,True,True,True,True,True,True,True,True,NONE
TATASTEEL,2026-02-25 15:30:00 IST,BEAR,2026-02-25 09:15:00 IST,210.3,199.79,226.07,231.33,236.59,241.84,2026-02-25 15:30:00 IST,199.79,SL_HIT,-1.0,4,82.0,True,True,True,True,True,True,True,True,NONE
TDPOWERSYS,2026-04-24 15:30:00 IST,BULL,2026-04-24 09:15:00 IST,1111.76,1056.18,1195.14,1222.93,1250.73,1278.52,2026-04-24 15:30:00 IST,1250.73,FULL_TARGET,1.75,9,82.0,True,True,True,True,True,True,True,True,NONE
TDPOWERSYS,2026-05-15 15:30:00 IST,BULL,2026-05-15 09:15:00 IST,1310.02,1244.52,1408.27,1441.02,1473.77,1506.52,2026-05-15 15:30:00 IST,1244.52,SL_HIT,-1.0,2,82.0,True,True,True,True,True,True,False,True,NONE
TDPOWERSYS,2026-08-17 15:30:00 IST,SIDEWAYS,2026-08-17 09:15:00 IST,1548.8,1471.36,1664.96,1703.68,1742.4,1781.12,2026-08-17 15:30:00 IST,790.0,SL_HIT,-9.7986,2,82.0,True,True,True,True,True,True,False,True,NONE
TECHNOE,2025-11-20 15:30:00 IST,SIDEWAYS,2025-11-20 09:15:00 IST,1758.42,1670.5,1890.3,1934.26,1978.22,2022.18,2025-11-20 15:30:00 IST,1760.35,TIMEOUT,0.0219,15,82.0,True,True,True,True,True,True,True,True,NONE
TEGA,2025-03-31 15:30:00 IST,BULL,2025-03-31 09:15:00 IST,698.94,663.99,751.37,768.84,786.32,803.8,2025-03-31 15:30:00 IST,748.74,TIMEOUT,1.2124,15,82.0,True,True,False,True,True,True,True,True,NONE
TEGA,2025-10-16 15:30:00 IST,BEAR,2025-10-16 09:15:00 IST,822.78,781.64,884.49,905.06,925.63,946.2,2025-10-16 15:30:00 IST,849.18,TIMEOUT,0.6416,15,82.0,True,True,False,True,True,True,True,True,NONE
TEGA,2025-11-07 15:30:00 IST,SIDEWAYS,2025-11-07 09:15:00 IST,862.34,819.22,927.02,948.59,970.15,991.71,2025-11-07 15:30:00 IST,852.53,TIMEOUT,-0.2275,15,82.0,True,True,False,True,True,True,True,True,NONE
