scanner,evaluation_type,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_details,naive_baseline_fired,data_source_flags
MULTI_TF_5M,HISTORICAL_REPLAY,PHOENIXLTD,2026-06-16 10:15:00 IST,BULL,2026-06-16 10:20:00 IST,1868.2,1716.6,2171.4,2171.4,2247.2,2323.0,2026-06-16 15:20:00 IST,2132.44,HORIZON_REACHED,1.743,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,PHOENIXLTD,2026-06-30 10:15:00 IST,BULL,2026-06-30 10:20:00 IST,1948.6,1835.18,2175.44,2175.44,2232.15,2288.86,2026-06-30 15:20:00 IST,2023.23,HORIZON_REACHED,0.658,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,IREDA,2026-05-29 10:15:00 IST,SIDEWAYS,2026-05-29 10:20:00 IST,133.25,127.02,145.72,145.71,148.83,151.94,2026-05-29 15:20:00 IST,127.02,SL_HIT,-1.0,1.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,JSWSTEEL,2025-10-29 10:15:00 IST,BULL,2025-10-29 10:20:00 IST,1201.0,1122.65,1357.71,1357.7,1396.87,1436.05,2025-10-29 15:20:00 IST,1122.65,SL_HIT,-1.0,17.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,JSWSTEEL,2026-04-20 10:15:00 IST,BULL,2026-04-20 10:20:00 IST,1267.22,1179.44,1442.78,1442.78,1486.67,1530.56,2026-04-20 15:20:00 IST,1285.39,HORIZON_REACHED,0.207,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,JSWSTEEL,2026-07-20 10:15:00 IST,BULL,2026-07-20 10:20:00 IST,1257.0,1215.68,1339.64,1339.64,1360.3,1380.96,2026-07-20 15:20:00 IST,1277.78,HORIZON_REACHED,0.503,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,CGPOWER,2026-04-17 10:15:00 IST,BULL,2026-04-17 10:20:00 IST,774.8,703.07,918.26,918.26,954.12,989.99,2026-04-17 15:20:00 IST,838.21,HORIZON_REACHED,0.884,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,KDDL,2025-12-23 10:15:00 IST,SIDEWAYS,2025-12-23 10:20:00 IST,2394.8,2249.79,2684.82,2684.82,2757.33,2829.83,2025-12-23 15:20:00 IST,2249.79,SL_HIT,-1.0,13.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,KDDL,2025-12-31 10:15:00 IST,SIDEWAYS,2025-12-31 10:20:00 IST,2485.3,2304.38,2847.14,2847.14,2937.6,3028.06,2025-12-31 15:20:00 IST,2304.38,SL_HIT,-1.0,4.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,KDDL,2026-01-30 10:15:00 IST,BEAR,2026-01-30 10:20:00 IST,2312.4,2057.96,2821.28,2821.28,2948.5,3075.72,2026-01-30 15:20:00 IST,2434.53,HORIZON_REACHED,0.48,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,KDDL,2026-02-20 10:15:00 IST,SIDEWAYS,2026-02-20 10:20:00 IST,2485.2,2212.45,3030.7,3030.7,3167.07,3303.45,2026-02-20 15:20:00 IST,2212.45,SL_HIT,-1.0,14.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,KDDL,2026-06-22 10:15:00 IST,BULL,2026-06-22 10:20:00 IST,3164.4,2795.08,3903.04,3903.04,4087.7,4272.36,2026-06-22 15:20:00 IST,3190.99,HORIZON_REACHED,0.072,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,KDDL,2026-08-03 10:15:00 IST,BULL,2026-08-03 10:20:00 IST,3463.2,3059.07,4271.45,4271.46,4473.52,4675.59,2026-08-03 15:20:00 IST,3929.57,HORIZON_REACHED,1.154,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,RAMCOCEM,2026-03-27 10:15:00 IST,BULL,2026-03-27 10:20:00 IST,681.14,653.8,735.82,735.82,749.49,763.16,2026-03-27 15:20:00 IST,653.8,SL_HIT,-1.0,19.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,RAMCOCEM,2026-05-15 10:15:00 IST,SIDEWAYS,2026-05-15 10:20:00 IST,683.22,658.86,731.94,731.94,744.12,756.3,2026-05-15 15:20:00 IST,658.86,SL_HIT,-1.0,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,VBL,2026-05-22 10:15:00 IST,BULL,2026-05-22 10:20:00 IST,539.45,493.03,632.29,632.29,655.5,678.71,2026-05-22 15:20:00 IST,529.52,HORIZON_REACHED,-0.214,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SANOFICONR,2026-02-27 10:15:00 IST,BULL,2026-02-27 10:20:00 IST,1784.12,1732.91,1886.54,1886.54,1912.14,1937.75,2026-02-27 15:20:00 IST,1732.91,SL_HIT,-1.0,3.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,AXISCADES,2026-01-29 10:15:00 IST,BEAR,2026-01-29 10:20:00 IST,1228.4,1057.03,1571.14,1571.14,1656.83,1742.51,2026-01-29 15:20:00 IST,1470.89,HORIZON_REACHED,1.415,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,AXISCADES,2026-03-30 10:15:00 IST,BULL,2026-03-30 10:20:00 IST,1514.4,1351.7,1839.8,1839.8,1921.15,2002.5,2026-03-30 15:20:00 IST,1839.8,T1_HIT,2.0,11.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,IRB,2026-02-27 10:15:00 IST,BULL,2026-02-27 10:20:00 IST,2216.81,2178.28,2293.85,2293.87,2313.13,2332.4,2026-02-27 15:20:00 IST,2178.28,SL_HIT,-1.0,4.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,JUBLINGREA,2026-07-02 10:15:00 IST,SIDEWAYS,2026-07-02 10:20:00 IST,668.55,596.08,813.49,813.49,849.72,885.96,2026-07-02 15:20:00 IST,728.48,HORIZON_REACHED,0.827,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,JUBLINGREA,2026-07-09 10:15:00 IST,BULL,2026-07-09 10:20:00 IST,713.1,637.55,864.2,864.2,901.98,939.75,2026-07-09 15:20:00 IST,756.99,HORIZON_REACHED,0.581,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,ABREL,2025-08-01 10:15:00 IST,BULL,2025-08-01 10:20:00 IST,854.19,818.98,924.6,924.61,942.22,959.82,2025-08-01 15:20:00 IST,818.98,SL_HIT,-1.0,11.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,ABREL,2025-11-21 10:15:00 IST,BEAR,2025-11-21 10:20:00 IST,716.48,695.73,757.99,757.98,768.36,778.73,2025-11-21 15:20:00 IST,729.78,HORIZON_REACHED,0.641,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,CANFINHOME,2025-10-20 10:15:00 IST,BULL,2025-10-20 10:20:00 IST,824.45,765.13,943.1,943.09,972.75,1002.41,2025-10-20 15:20:00 IST,875.52,HORIZON_REACHED,0.861,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,APLLTD,2025-11-04 10:15:00 IST,SIDEWAYS,2025-11-04 10:20:00 IST,960.7,888.2,1105.71,1105.7,1141.95,1178.2,2025-11-04 15:20:00 IST,888.2,SL_HIT,-1.0,14.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,APLLTD,2026-04-17 10:15:00 IST,BEAR,2026-04-17 10:20:00 IST,784.75,701.88,950.49,950.49,991.92,1033.36,2026-04-17 15:20:00 IST,784.09,HORIZON_REACHED,-0.008,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,APLLTD,2026-06-19 10:15:00 IST,BEAR,2026-06-19 10:20:00 IST,763.0,733.57,821.86,821.86,836.57,851.29,2026-06-19 15:20:00 IST,821.86,T1_HIT,2.0,7.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SJS,2025-11-04 10:15:00 IST,BULL,2025-11-04 10:20:00 IST,1727.79,1479.32,2224.74,2224.73,2348.97,2473.2,2025-11-04 15:20:00 IST,1699.71,HORIZON_REACHED,-0.113,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SJS,2026-06-15 10:15:00 IST,BULL,2026-06-15 10:20:00 IST,2200.23,1960.26,2680.16,2680.17,2800.16,2920.14,2026-06-15 15:20:00 IST,2154.64,HORIZON_REACHED,-0.19,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SJS,2026-08-03 10:15:00 IST,BULL,2026-08-03 10:20:00 IST,2483.4,2291.68,2866.84,2866.84,2962.7,3058.56,2026-08-03 15:20:00 IST,2488.58,HORIZON_REACHED,0.027,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,HAPPYFORGE,2026-02-20 10:15:00 IST,BULL,2026-02-20 10:20:00 IST,1344.12,1242.61,1547.15,1547.14,1597.89,1648.65,2026-02-20 15:20:00 IST,1242.61,SL_HIT,-1.0,7.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SEAMECLTD,2025-08-22 10:15:00 IST,BEAR,2025-08-22 10:20:00 IST,897.8,841.73,1009.93,1009.94,1037.97,1066.01,2025-08-22 15:20:00 IST,959.31,HORIZON_REACHED,1.097,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SEAMECLTD,2025-12-11 10:15:00 IST,BULL,2025-12-11 10:20:00 IST,1055.6,949.07,1268.66,1268.66,1321.92,1375.19,2025-12-11 15:20:00 IST,1070.41,HORIZON_REACHED,0.139,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SEAMECLTD,2026-02-10 10:15:00 IST,BULL,2026-02-10 10:20:00 IST,1357.8,1192.93,1687.53,1687.54,1769.97,1852.41,2026-02-10 15:20:00 IST,1320.04,HORIZON_REACHED,-0.229,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,IXIGO,2025-09-19 10:15:00 IST,BEAR,2025-09-19 10:20:00 IST,1687.08,1638.95,1783.35,1783.34,1807.4,1831.47,2025-09-19 15:20:00 IST,1638.95,SL_HIT,-1.0,7.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,MGL,2026-02-13 10:15:00 IST,SIDEWAYS,2026-02-13 10:20:00 IST,1452.33,1407.45,1542.11,1542.09,1564.53,1586.97,2026-02-13 15:20:00 IST,1407.45,SL_HIT,-1.0,19.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,MGL,2026-06-26 10:15:00 IST,BULL,2026-06-26 10:20:00 IST,1603.15,1548.67,1712.13,1712.11,1739.35,1766.59,2026-06-26 15:20:00 IST,1548.67,SL_HIT,-1.0,10.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,AFCONS,2026-01-23 10:15:00 IST,BULL,2026-01-23 10:20:00 IST,735.54,706.23,794.15,794.16,808.81,823.47,2026-01-23 15:20:00 IST,768.25,HORIZON_REACHED,1.116,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,ABB,2026-02-20 10:15:00 IST,BULL,2026-02-20 10:20:00 IST,5962.61,5654.61,6578.62,6578.61,6732.61,6886.61,2026-02-20 15:20:00 IST,6016.82,HORIZON_REACHED,0.176,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,ABB,2026-04-17 10:15:00 IST,BULL,2026-04-17 10:20:00 IST,7000.87,6437.87,8126.86,8126.87,8408.37,8689.87,2026-04-17 15:20:00 IST,6437.87,SL_HIT,-1.0,16.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,ELECON,2026-05-22 10:15:00 IST,BULL,2026-05-22 10:20:00 IST,531.74,466.07,663.06,663.08,695.92,728.75,2026-05-22 15:20:00 IST,539.03,HORIZON_REACHED,0.111,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,AEQUS,2025-10-03 10:15:00 IST,SIDEWAYS,2025-10-03 10:20:00 IST,691.61,679.62,715.6,715.59,721.59,727.58,2025-10-03 15:20:00 IST,679.62,SL_HIT,-1.0,1.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,PRAJIND,2026-05-29 10:15:00 IST,BEAR,2026-05-29 10:20:00 IST,1572.57,1548.87,1619.97,1619.97,1631.82,1643.67,2026-05-29 15:20:00 IST,1548.87,SL_HIT,-1.0,5.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,PRAJIND,2026-06-26 10:15:00 IST,BEAR,2026-06-26 10:20:00 IST,1527.99,1501.25,1581.46,1581.47,1594.84,1608.21,2026-06-26 15:20:00 IST,1501.25,SL_HIT,-1.0,13.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,JUBLPHARMA,2025-12-19 10:15:00 IST,BULL,2025-12-19 10:20:00 IST,2331.12,2252.87,2487.63,2487.62,2526.74,2565.87,2025-12-19 15:20:00 IST,2252.87,SL_HIT,-1.0,3.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,CLEAN,2026-05-29 10:15:00 IST,BEAR,2026-05-29 10:20:00 IST,797.5,739.13,914.24,914.24,943.42,972.61,2026-05-29 15:20:00 IST,739.13,SL_HIT,-1.0,9.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,INDGN,2025-12-19 10:15:00 IST,BULL,2025-12-19 10:20:00 IST,2030.0,1979.79,2130.43,2130.42,2155.53,2180.63,2025-12-19 15:20:00 IST,2130.42,T1_HIT,2.0,13.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,INDGN,2026-04-10 10:15:00 IST,BULL,2026-04-10 10:20:00 IST,2217.41,2168.12,2315.99,2315.99,2340.63,2365.28,2026-04-10 15:20:00 IST,2168.12,SL_HIT,-1.0,5.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,AKUMS,2026-04-15 10:15:00 IST,BULL,2026-04-15 10:20:00 IST,542.73,483.59,661.01,661.01,690.58,720.15,2026-04-15 15:20:00 IST,525.4,HORIZON_REACHED,-0.293,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,AKUMS,2026-06-11 10:15:00 IST,BULL,2026-06-11 10:20:00 IST,606.23,533.52,751.66,751.65,788.01,824.36,2026-06-11 15:20:00 IST,658.22,HORIZON_REACHED,0.715,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SARDAEN,2026-02-27 10:15:00 IST,BULL,2026-02-27 10:20:00 IST,551.6,502.34,650.12,650.12,674.75,699.38,2026-02-27 15:20:00 IST,502.34,SL_HIT,-1.0,10.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SARDAEN,2026-06-05 10:15:00 IST,SIDEWAYS,2026-06-05 10:20:00 IST,546.55,505.21,629.23,629.23,649.9,670.57,2026-06-05 15:20:00 IST,505.21,SL_HIT,-1.0,16.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,EMAMILTD,2026-04-17 10:15:00 IST,BEAR,2026-04-17 10:20:00 IST,452.1,411.34,533.61,533.62,554.0,574.38,2026-04-17 15:20:00 IST,428.05,HORIZON_REACHED,-0.59,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,EMAMILTD,2026-06-19 10:15:00 IST,BEAR,2026-06-19 10:20:00 IST,413.5,385.51,469.49,469.48,483.48,497.47,2026-06-19 15:20:00 IST,409.44,HORIZON_REACHED,-0.145,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,EMAMILTD,2026-08-07 10:15:00 IST,BEAR,2026-08-07 10:20:00 IST,412.55,388.39,460.88,460.87,472.95,485.03,2026-08-07 15:20:00 IST,388.39,SL_HIT,-1.0,14.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,ADVENZYMES,2026-01-29 10:15:00 IST,SIDEWAYS,2026-01-29 10:20:00 IST,296.82,260.08,370.3,370.3,388.67,407.04,2026-01-29 15:20:00 IST,260.08,SL_HIT,-1.0,2.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,^CNXREALTY,2026-01-05 10:15:00 IST,SIDEWAYS,2026-01-05 10:20:00 IST,917.4,864.38,1023.45,1023.44,1049.95,1076.46,2026-01-05 15:20:00 IST,864.38,SL_HIT,-1.0,5.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,PTC,2025-12-26 10:15:00 IST,SIDEWAYS,2025-12-26 10:20:00 IST,2114.43,2054.32,2234.63,2234.65,2264.7,2294.76,2025-12-26 15:20:00 IST,2234.65,T1_HIT,2.0,16.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,CHALET,2026-01-23 10:15:00 IST,BEAR,2026-01-23 10:20:00 IST,1153.89,1119.52,1222.65,1222.63,1239.82,1257.0,2026-01-23 15:20:00 IST,1222.63,T1_HIT,2.0,9.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,CHALET,2026-05-22 10:15:00 IST,BULL,2026-05-22 10:20:00 IST,1342.92,1317.14,1394.48,1394.48,1407.37,1420.26,2026-05-22 15:20:00 IST,1317.14,SL_HIT,-1.0,9.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,VIMTALABS,2026-06-12 10:15:00 IST,SIDEWAYS,2026-06-12 10:20:00 IST,552.81,503.62,651.18,651.19,675.78,700.38,2026-06-12 15:20:00 IST,566.09,HORIZON_REACHED,0.27,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,LLOYDSENT,2026-06-05 10:15:00 IST,BULL,2026-06-05 10:20:00 IST,1750.36,1707.29,1836.51,1836.5,1858.03,1879.57,2026-06-05 15:20:00 IST,1776.33,HORIZON_REACHED,0.603,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,LLOYDSENT,2026-06-12 10:15:00 IST,BULL,2026-06-12 10:20:00 IST,1767.02,1740.01,1821.04,1821.04,1834.55,1848.05,2026-06-12 15:20:00 IST,1740.01,SL_HIT,-1.0,1.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SANDHAR,2025-12-23 10:15:00 IST,BULL,2025-12-23 10:20:00 IST,580.95,526.07,690.71,690.71,718.15,745.59,2025-12-23 15:20:00 IST,526.07,SL_HIT,-1.0,19.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SANDHAR,2026-05-07 10:15:00 IST,BULL,2026-05-07 10:20:00 IST,528.3,485.84,613.22,613.22,634.45,655.68,2026-05-07 15:20:00 IST,613.22,T1_HIT,2.0,11.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SANDHAR,2026-05-21 10:15:00 IST,BULL,2026-05-21 10:20:00 IST,586.2,492.37,773.87,773.86,820.78,867.69,2026-05-21 15:20:00 IST,694.57,HORIZON_REACHED,1.155,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,SANDHAR,2026-07-02 10:15:00 IST,BULL,2026-07-02 10:20:00 IST,727.2,663.44,854.73,854.72,886.6,918.48,2026-07-02 15:20:00 IST,663.44,SL_HIT,-1.0,4.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,CRAMC,2026-03-20 10:15:00 IST,BULL,2026-03-20 10:20:00 IST,1478.86,1450.77,1535.04,1535.04,1549.08,1563.13,2026-03-20 15:20:00 IST,1535.04,T1_HIT,2.0,5.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
MULTI_TF_5M,HISTORICAL_REPLAY,HSCL,2026-04-24 10:15:00 IST,BULL,2026-04-24 10:20:00 IST,565.38,480.01,736.12,736.12,778.81,821.49,2026-04-24 15:20:00 IST,587.15,HORIZON_REACHED,0.255,20.0,75.0,"{""5m_atr_momentum"": true, ""vwap_extension"": true, ""consolidation_coil"": true, ""volume_ignition"": true}",True,NONE
